T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,21,6.927786470311852,6.137341080056162,3.4140140020716596,3.3580990160666433,7.712662507894924,7.791309336849119,9.71489619820764,10.265768228833084,4.775281238388688
2,5,5.629224498031335,3.143019449241416,7.259654463112137,3.8499721791669863,5.004706294052231,8.19766720845918,5.7945257583011065,6.413537186754835,2.416129255918904
3,7,3.090546135825919,6.2595203475630825,6.000033909419853,4.583078558573021,5.122015612363802,6.328513367485209,6.52067362940792,8.008342219408847,5.120343865703129
4,13,6.26314091785266,6.10057225292664,9.295585342384683,6.16005779186046,6.430349674517791,5.380440886103417,7.487678519122426,6.515853772523698,7.001634553332235
5,3,7.210695594296173,5.1615103202749095,4.131874384386965,2.1758549836662406,3.0877726105027543,9.084728566961992,4.501316102955248,7.178760348726598,4.9237433064127565
6,6,3.584245464098704,6.339890914308755,4.863631030453918,2.6514476667331897,4.56057123908873,6.702765217841098,7.814384864886016,5.125337293727711,6.653388651770987
7,2,6.198991734488288,5.049916374788765,3.00809250474142,5.674016165467022,6.534643647179424,6.296994619846514,5.211229565841991,6.989812582583117,2.278784355547016
8,1,6.372409163380156,5.067289484613302,6.519544324007768,4.797728374998759,5.713986367156736,3.590083126898484,6.150996595107028,4.431092541543502,8.02774053727822
9,4,3.9513585709068106,6.057218093758971,12.358125043363215,7.484006537481002,6.08112714757163,4.557662426689857,4.787898361022853,9.166871595913502,8.337977947288001
10,5,6.208566459001814,8.295717148729707,4.180860304242845,3.2652118592438484,11.499187133858717,7.368383739737796,7.542751912065133,6.62220056298573,5.808989044884109
11,3,3.11134713674626,3.720503328263819,6.637078758480845,6.473324490048025,6.4230586170021375,7.221388942677896,4.142967609017697,3.0311163717292127,7.150302478843068
12,0,5.194434267394797,10.4341479481273,5.056631871294049,8.972913814390907,4.542567803908373,4.143051949450691,6.271968306818934,7.063527642484211,2.0298452850012683
13,1,3.20051255505107,5.284958057132794,4.024374179499445,4.235717711884303,4.633603318390102,3.1278459249477177,7.398255344920537,8.160431838590636,4.105133367167206
14,0,3.719402368569704,2.6944957779605296,7.302832649406298,2.977568137693294,4.809452086064605,14.033665529337402,3.0017107336111186,3.3961765370246013,7.012391842947654
15,0,4.311220774446873,5.881851957422139,9.087890567342527,8.40988637949793,7.61020268548901,5.825206207371958,3.427890431323554,2.8380268052041013,9.702630534438175
16,3,3.2390463392792768,6.121781351176909,3.0383205542187985,3.6190055590564816,4.317525851846115,4.194940659761148,8.832005167461386,4.098003737854837,4.447634956232246
17,0,4.871629287969234,6.7778160301853685,4.98292935897827,6.364331279962408,6.8275696133201285,4.802276779595071,3.053894697883979,4.2519751521888,3.6659387696492556
18,0,5.683280122812707,4.697594057899899,5.949180282752177,5.134910749948796,4.571136620801067,3.2040212481663324,3.2162421441549074,4.51830161974221,6.25237239331593
19,0,4.663177375816372,3.040063673971507,6.443588589634629,6.4474197513118465,2.4473195990612098,2.6564077045012713,4.32123774457031,6.349059252433369,3.123555631782253
20,0,7.296625581113941,7.438074802684503,2.390964199870917,5.213356817340631,5.520068038744288,7.457957568460909,3.9542737042629046,5.915202987221159,5.275467036127368
