T,FC,x1,x2,x3,x4,x5,x6
1,11,7.277529408464349,8.07331782803673,6.613472939408663,7.323869489353976,3.2303204693582916,5.303989301161184
2,4,2.34538452081039,2.729885539816351,9.694756657372388,7.081575562825865,3.561752692765395,3.3226649195141453
3,1,6.327828696963044,3.353259357101812,10.319694692380153,6.471131011540258,3.8251508884067307,5.65412371145419
4,3,7.302500081072379,3.9059116715294397,6.357087251591118,3.062599083471659,4.24001634816884,3.6497957046649954
5,8,4.2692714611236475,4.454981847379081,6.372058465910001,5.8152919023203555,6.223027840194456,3.8669274382622536
6,3,2.7233579446360485,5.418047285095447,2.58079788801936,4.261236610388215,6.4831020297455,3.8548610808351893
7,10,5.478604462512383,7.02064789586919,3.5925378117109164,7.604999906283094,9.432019578135819,3.088442899846137
8,6,5.02237950461631,7.905552220330955,2.3370580087582384,6.1558850518541846,6.145377439065801,3.2528791059514277
9,6,2.597028918971176,7.784560957217528,3.541161119469005,9.77910760787287,4.023593152303031,6.710073960966245
10,6,7.106524543333531,5.00135558427124,2.5029643345254717,2.097575704924505,5.606748829438794,3.0163848202571337
11,5,7.6425242127061885,2.4510038026247534,7.615820683070432,4.420633434295689,7.801912735247104,6.293742583384054
12,4,7.539481274103155,8.74533556053109,2.6901223849688214,4.691542448828099,3.0095282178432927,5.127637134771124
13,4,3.021947582522519,9.544932657796874,5.354994263749646,7.2177450489410635,7.3071238734644535,5.137726846560062
14,3,7.2827393658378075,2.7709404120381698,9.671957810908873,4.980297919895666,8.04308649169295,2.97371011847918
15,2,6.135458629116026,5.2345467265378876,4.1871276041145515,7.028838992658116,2.8834379713994798,3.7001755352528907
16,1,2.5954429484976784,6.290781084598926,3.1930065538207852,9.376886417753287,4.78163357283119,4.818075760425025
17,5,8.484940599007716,7.892455934799587,2.180640701312825,4.998500001518267,7.098838279986862,7.676044495888819
18,3,5.572977049307245,3.118959531597459,6.177757519637532,6.9978715658525825,6.558200227174346,5.746666036140493
19,3,9.072893798161843,3.828973402138697,2.4544847699204095,3.256081797259971,4.420501782553683,5.356677385290302
20,2,4.291863125393351,6.948681024684299,8.311857450443139,3.218153508320793,4.05928766924253,7.382438425206931
