T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,4,5.159564312601221,6.370980927386102,2.7658332701313157,3.2380634699005393,3.6756123416344195,3.308005112506807,7.389274665519417,4.0267359472461814,6.069603189804408
2,9,7.478746737279992,5.538380334329744,7.670449627758371,9.097696696324746,2.1512690931351477,8.07632546196095,6.297958239768539,10.337699185326551,5.949890796493911
3,4,5.100552090791157,2.2152163468726545,3.1048453181627886,6.700640282095016,5.650501204261465,3.7088415303750133,4.0556839997631275,3.364897641867783,6.580312482672686
4,6,7.355933879311792,6.373691669651555,4.476730287129497,5.100907373514597,3.529832220270323,5.941791017974229,6.614495429697714,6.335933361728794,3.0372302499948085
5,7,7.417983730927872,7.626382265889094,8.25012629264372,9.2055383100913,6.078083414412055,2.10231917482919,4.157437010097077,6.872002395505358,3.21148465924652
6,6,2.1659908638782768,5.585604776033854,6.5742979695800186,5.028274318410347,6.192828317018017,5.396209254312035,8.223613672331341,8.121928145834818,5.499822460256143
7,5,7.978583776917136,6.542969084300843,6.598654624853634,6.954189016965969,8.357974268529436,5.648020562604757,6.921388689022218,7.61080926081827,7.110501339599327
8,1,5.553001455259622,3.762422133524602,6.185575679250018,7.473519999689786,2.40687272817416,3.5677110922855286,4.220845536036675,3.141536733981891,3.6779610421831253
9,6,7.384847229342073,3.12916055203767,7.981302391564143,7.418316066744876,4.136527783288936,6.990680438539585,3.181124220684303,3.691185128532865,7.298579649142473
10,3,6.2610981996268755,7.561574054632852,5.445256409507958,7.808223184336974,5.02228795744486,7.003882541362359,4.433297697186927,4.00558984108043,5.034751562242455
11,3,5.47252358570955,7.11693621623419,3.1859672752433617,3.100110224909722,4.0042319828112065,8.683415490794701,9.29319997711021,5.1448657994418046,6.898589090009794
12,1,3.6465550726369367,6.405375765699415,6.545346490835133,6.376478962498302,2.4103119560304984,5.339039560053343,6.292970335114563,5.329725729526994,4.321130630186304
13,0,4.535222867516419,2.8648018734964875,3.7054639430209915,7.080539985170222,2.2055634691277977,6.776455064595174,2.672821812099435,7.6790875820900375,3.5058827812779247
14,2,5.014997073082869,5.1917322378329365,8.3085868113046,3.0363668261935257,3.0745637050612893,6.224317314429355,4.109514411274772,6.375541658633883,6.864522985766696
15,1,5.340816468559048,2.2256650152608386,3.1656337272737987,2.412555712500322,7.660738837858794,2.0732456778493322,3.6993738846346034,4.085911116226769,4.032192760226227
16,3,5.653617338473456,7.735310665165564,6.457048681896588,10.601869192264559,7.276903436256429,7.804779789117795,3.2406076291267794,5.8058499573362035,7.707963343966172
17,3,8.465947159464458,7.287544691024249,6.471459427680777,4.735277746196831,7.211360169327551,6.4077474929352265,5.026433417953502,5.102746692521183,6.07761981905215
18,1,6.0930145569440155,5.847569115251966,3.642388445654241,6.351812158814939,2.3272215575858413,6.491212297400706,6.5187888227107775,8.737423674799404,2.071020057771126
19,0,6.229465030158089,4.491497933042561,4.000167648889604,4.09931464230154,7.329847351450443,2.0932139555277636,5.486004694740312,4.368368467576189,3.135944850376267
20,3,3.0819429291042146,4.266920557316083,3.5003209856136115,11.001797276722854,2.7013310632084835,9.706918282963489,7.364246754918807,5.238246102498039,3.363844182754752
