T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,0,4.704420680085622,6.050860320880427,4.079075943011586,2.047498183747786,5.3212663013964905,5.220337667702527,6.567054738004166,5.491579715546563
2,0,2.9667092918271805,8.165639182872443,7.106411526617338,2.4288587865558666,6.350005420032803,3.3474453016461445,7.811891353659394,4.9387409871732695
3,1,5.984190915167852,3.517538723519779,3.283087462980306,6.636457455559998,7.186470143567152,5.594620943374915,3.6276030285028753,4.039211253552935
4,0,3.3066941626239545,9.756044459073674,7.188375972394121,5.2673213975615685,2.046633472441645,5.985165290944495,2.1240952908136985,5.984321992841666
5,3,5.931715153735866,2.6048613689771174,3.524980803306087,6.9336918766709985,4.047777444868484,3.5103228698114153,5.549696288300797,12.493453674445599
6,6,8.457581503529866,7.614889401871927,3.8074711719942673,3.213668841342404,8.397953581565105,2.425555125279343,7.510345030454338,8.595161857405479
7,1,4.383994809050517,4.17976912188078,4.521234583759886,4.205663607199438,7.106672122952176,9.659866107047156,7.234209583644541,3.8053755314632096
8,5,4.836686049147756,4.091492298092959,3.165358198368091,4.380259254932458,3.804844377961465,4.948154551562537,2.5814746643217834,8.024392286471993
9,3,5.302464765043155,6.0561612155546545,3.231494248705582,7.047579261176287,9.23464178540914,4.992485396294664,5.146761546416655,6.677136965579455
10,2,7.084340593401825,6.448926198310906,2.907399837551384,5.374684540512575,5.120913630215252,8.047829447822105,3.450601142099626,7.009690377669659
11,7,4.170636211071109,2.728098849733003,4.564503867723812,7.325127831070513,7.081115713869115,5.695256227914683,8.59555331665777,2.0052719940781993
12,7,4.151560039444774,7.6736680158404225,7.00813287970885,9.055897569231767,3.543853934370331,6.301643818465306,5.360183438244579,5.855858362212855
13,10,4.273032099075023,2.9747272551839563,5.287894988773228,7.874319283883647,8.909890300759363,6.490136474259822,7.318297591266365,6.262228415113974
14,3,2.560640339560761,6.9867957885712535,5.282817771780999,6.773897342093634,6.010698473538604,3.0300648866375814,5.072657124766194,3.102059548104812
15,3,3.404731407125505,3.0341180430586894,4.284060679753284,5.7705117414678435,4.539436492485681,2.69412338339044,5.499269892208764,3.0789221958090374
16,4,5.570932971472715,3.106890255303672,6.325480156097266,6.492805089069962,6.109870762645302,6.054716218103652,3.8334874640214913,7.307913355162638
17,3,5.218366202768699,5.398418688912162,6.4025686344165,6.070086024004273,5.919792202962846,8.930760242965617,5.327708526093823,2.3635759901178517
18,3,5.555003952054507,9.369114012952151,4.537791037255467,7.007444580941306,4.020889198052977,5.897744173923117,6.257362564371999,4.012320852801223
19,6,2.031638496292972,4.524242678268499,5.553404232505813,5.011399776614051,2.0205631403807924,2.192359692844392,4.163255904380138,8.93943693133571
20,6,7.295560325264746,9.051918602632934,2.214349689788031,4.724451553502436,7.711687816363623,7.025675886815179,8.072371963671255,4.0912056083108075
