T,FC,x1,x2,x3,x4,x5,x6,x7
1,5,4.119867173777127,6.201826983562353,4.280007263760335,5.13984990727178,5.3579836051276875,3.609035552670493,2.3272647581371633
2,9,7.855013339872937,6.550850781047433,3.4299748057288793,8.337492579404195,6.845797024729762,4.435303779883534,6.643034158422892
3,8,8.554039898774587,3.174143729105057,2.1474256066578956,4.355609225610682,3.0178085233292515,8.039657969073168,4.078387513940497
4,12,4.096475635511958,3.737548357656934,5.149407292473478,4.315884919574778,6.911752813908628,7.887647685091702,6.8449733645626845
5,7,4.65807503163785,5.089090624282499,4.9201489999938355,4.5738224337750975,7.803972831326426,3.115381405877953,4.163520363568406
6,4,8.12050400463783,4.95153305946673,4.711156726666204,6.260723194154011,3.7380524324582565,4.155927758800067,4.2182269693423775
7,7,4.291084682605325,4.906407347505174,5.341596095694951,7.372312145564189,4.38904555782888,6.879071402835117,6.718617909973455
8,9,3.9697347760179515,7.047191177166125,7.272525644417668,6.474128693877448,4.31335019918917,4.905649380434636,13.674532442295543
9,3,2.626537502417308,7.336059274945651,3.5124467763823466,6.2022904603515725,6.014321281778555,4.167018552525329,7.809909766510262
10,5,7.18781672449266,8.237861030082366,4.024855170882892,3.0409334175598333,7.4120149870908385,6.562718770643748,5.144694638070618
11,3,7.994912646727366,3.1616224057205637,9.889615844770706,5.825342866875982,4.442429691783813,6.065374036694481,5.017376647124096
12,1,8.288469454471695,8.22718632137516,8.863066606408024,4.35064709653065,5.08539170786107,4.293856737242218,6.80491988484792
13,0,4.237962928208616,4.763485887607799,2.124307924853196,4.058249164674099,4.6938015002536595,7.462401303269886,3.0689875611244375
14,1,3.2274594938513776,2.0212554502247166,7.421308591977076,3.67511635296936,6.511828501819997,4.067819100017933,2.3809086472855943
15,4,4.651105841475512,2.019995490165982,6.726982537484005,5.3147918203397975,4.527509003262253,4.472486872264333,4.739366572747567
16,2,7.024332941763544,7.357501361356826,8.127774129639299,7.099322108505613,7.891318672697014,7.571969921531476,4.710244196174055
17,1,8.289097017036436,2.9743143537541314,5.197540886764626,2.5102827648543102,4.322048053887783,2.422090691909593,7.293331979268839
18,0,8.363938245586258,4.062056495559302,10.836593047350796,3.5293973394524882,7.9100379429941166,3.3005099552343142,2.0871540068928605
19,1,2.091314777775384,5.398499055582898,5.647497148479898,7.462611770218633,4.748668372445456,5.115312975784073,4.022030850914198
20,3,7.685437456766558,9.056933225579217,6.6435365787641985,6.1471835510898405,4.321397329954294,4.101284571765114,4.460796624500771
