T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,3,6.4480854238133265,6.1410266355618255,5.077807945340335,3.075412720532802,3.374042317900848,3.9358548594500924,7.037906744840773,7.214831693020146,10.148619380039387
2,94,3.368337404830474,4.459689103873973,2.7874775492168276,4.1239335016213605,2.6907695400987652,3.281273527698551,4.782986511715969,2.2198435897642947,5.706328876699779
3,22,6.425944890652897,5.232870920168621,2.5235266206995646,2.29476194265877,3.7711188975955854,5.41737661032663,5.84886040331392,7.987422010584143,5.9268657510717535
4,0,2.3538677410295983,2.4936750945640753,3.995694696271384,5.882631595989697,2.0605834522095896,3.6897819324212344,7.03252369168885,2.6932499284792817,6.642981524050905
5,0,4.286418800939668,6.03309029032919,2.2323922904113953,3.1696049689659653,5.3882946666867655,7.5090700142744335,5.061517774630253,2.4191607181746893,7.378913805634218
6,0,7.426598976300686,3.3928008708542507,8.651874073411953,3.115099598778011,7.296674619999261,2.641679248557063,4.642315691162267,2.945114937114707,8.725597090910576
7,0,6.574984107592874,7.008987171415434,5.2344934099667135,2.9290209992396825,2.235091185896983,3.9398810380862663,9.72664890509723,5.081830644608533,6.113713600945872
8,0,3.3482695700496303,3.6642277104345737,5.863339202582832,6.632056231683771,7.180739576674464,9.183707864616956,8.130767760134912,2.6356789185888934,6.008525540927643
9,0,8.311365515224574,5.797832941032449,3.445284908187158,7.430958153362896,5.67773304411888,3.910172637635034,7.3991511157685945,5.099069881420975,5.426537630791482
10,0,8.64245136562206,2.8467086759886016,4.504184990697384,4.409442923852072,5.075515928251078,7.072205175186251,5.4709193183924425,4.2320296849757515,2.1222836272833305
11,0,7.348966993307403,5.7279711605641985,7.118694776790785,5.010301929271761,5.080740277901854,7.364080863996214,7.891051878495891,8.752783558931402,4.100422106248433
12,0,3.3096620780553385,4.889822199693583,4.2648253264846865,8.890276253712887,4.534219832189388,5.874190815203527,9.593751888750818,8.040700308070292,3.8071204775745056
13,0,2.0064748037712805,6.362510726935339,8.333559913510069,5.1801821893778195,6.798024086975144,2.26267003365865,3.0437232818971016,5.502711391226359,6.498558091701105
14,0,9.182622876770623,7.006365500599087,5.168088604083955,4.9270157252257185,6.5225002610418095,4.990101157540987,8.234028852950123,4.717588087438307,6.520014720587577
15,0,3.3747208363071075,3.1192237341109967,6.491753525360806,4.456466947676378,2.0118580598086253,7.015939877976036,8.216836070112231,5.4114206042539,2.0914406184044827
16,0,6.353717268414237,8.686945651424315,2.924480302941735,3.1173349107005475,6.993200673578095,2.254266651455966,4.007626682752108,7.055703610313237,7.018624629807784
17,0,5.197597015821089,3.7594104523941185,4.205235957748645,4.233969361471304,8.347828971241661,4.797425663818661,2.4553918173355322,4.440623265068666,6.13547176721912
18,0,5.991212778981767,6.285181528179294,4.133889918560712,4.591116102181985,6.219187037986172,5.389008314018197,6.106552765838417,4.080956968619563,4.2524141639254065
19,0,7.166863063164268,2.533083662050022,4.217082199366758,6.231603139726863,4.461082877416474,7.337159828459713,3.062006263502302,5.20956222784449,3.02047828194617
20,0,7.20890171942551,9.37846190432233,5.637155843775544,2.0245966665324704,6.045175278535969,4.425083958858936,6.720419248788521,3.0951949594746204,8.029285706757562
