T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,2.3627797686039482,3.398561016986586,5.052309356262978,5.326938960564606,9.775173728241937,5.575718410620489,3.895858048912608,4.070055613189871
2,78,7.74312200364336,4.397285321586366,4.629152478836629,8.407008024618582,7.547959052032481,2.597348924098184,6.249818458173559,5.117582005104467
3,15,6.557361676173118,2.7064230785866146,4.5167048449910805,7.615632658962589,3.8897933535898472,6.6258458020729405,4.032807729904242,2.4861250811888302
4,0,2.3794829001336404,5.351116788873426,8.306331196370559,7.061052348658966,6.150976449105083,3.063980929041964,7.188497277908114,7.828986253103264
5,0,7.5937034448915695,2.1329649390414067,4.359810610182891,7.355287870539577,5.335090355344561,6.0577303721835625,4.866921673726657,7.087927979237611
6,0,6.006795209137605,3.0554105694415266,5.635757517388902,4.862110565374718,4.041879021716806,5.120873243519019,4.9263465907498425,3.5198262593787026
7,0,2.256155400746158,6.218938586990592,4.846487819324375,4.060538931522844,7.869209519658767,6.008540721432531,5.420522881955092,8.856830063724331
8,0,6.3209342492318825,8.30604020043354,3.489371431145158,3.7798620690646434,5.355683215293958,5.694898306960624,3.779824391636117,4.555264545993529
9,0,7.261047561775246,5.0623030470480135,5.9161140416875,9.222691872541404,9.079238496967113,7.491863238701074,4.735345117006918,6.041038036575673
10,0,4.7170052009820145,9.077478331251447,4.0934465602572585,6.587402997614839,7.495325986374518,6.092389165100462,6.643313544289468,6.06303988231741
11,0,2.448113640438377,4.067101865868979,2.2300854292001393,5.41016399732672,4.098814857294658,5.189305661316355,3.0347997090685928,4.345783113445175
12,0,6.097014277034145,7.131989370332793,5.118666718218381,7.447344373446543,4.0425559048558455,8.457022994914288,4.524465603112546,3.206771573407323
13,0,6.2553544348498304,5.227609287384491,6.374769274242582,7.303589902986973,7.027650078688536,7.138574448283239,4.433205682247701,7.25956047380996
14,0,9.92698259709639,5.385364990595461,4.15749252614063,5.205767621452197,2.8171124180138136,9.401381576315755,4.466833181115365,5.083698859668192
15,0,5.041627047293025,7.318585692152793,6.351941564270475,8.027526841246912,4.2304488634112385,7.630574844365552,5.2227247384842705,9.432014525351729
16,0,2.8081747535317305,5.07947661475274,3.1424024435515685,7.279406598585684,2.3508685024369416,6.613333017263989,5.771703361748466,4.347815022098855
17,0,7.255913683483818,8.489949559383593,3.468931392378058,3.8057673483381187,7.028866271720154,6.171030422829192,3.3342923341579613,3.2989578558921147
18,0,9.039025410595926,2.7216401946865796,7.518522922986696,6.056847171717654,6.01941900863936,2.402439354368256,3.714485721739975,2.621303930438101
19,0,7.1065725303903235,5.482107437750087,6.527196945551999,7.098055980336405,6.170577711270819,5.919649556736536,7.379455520959313,3.643286629479921
20,0,4.6963322607613165,7.2293117226043995,3.1659019734891625,8.341847429852743,6.335102024169391,6.6565513496993365,7.1020068043081,7.24400680602263
