T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,4,6.527268874446765,6.825040612666115,4.539936072694439,3.183570263577706,4.0203145479125535,6.965811361963994,5.00612530543328,8.945382356524416
2,2,5.577718026454813,9.348441462225328,4.767949635049554,7.918916059558677,5.691289943006076,7.217589665977506,6.028685127145658,4.943102465896743
3,3,6.465881477898348,4.152273242359418,7.658048825585744,6.090418073011237,3.3541799635746914,8.071765716443812,6.286697647933037,7.438539384040009
4,6,7.515200564979196,3.2117742369998448,7.934211166595908,5.359096936170401,2.1068637544518793,4.362941106682164,7.477452188396125,5.463589555755201
5,7,5.378710183627209,5.2840075979447665,8.704882530253057,2.269376883437497,7.619425411284812,7.877880951072123,5.472260258471938,4.216069612785301
6,8,7.618531805299374,3.003258086658376,2.9268588297689013,9.40129705112067,4.369434914570154,6.8855360687694445,7.512840266349588,5.662843066024998
7,10,7.334618814830489,7.482359671611757,4.1691571455767695,7.014456280260405,8.274783677925422,3.868717410192499,10.122425787522616,2.0515001962057835
8,10,5.708134102658022,6.297597503819364,2.2418576197248874,7.069847251619539,3.079943392674841,3.5039377247979004,7.6475307698907855,3.1997272501724674
9,4,6.741905985397009,5.721869963626454,5.603868693871012,6.824508335633448,2.449864271512536,6.008726173168254,3.2650354681092337,7.061907716692139
10,7,6.462240758763809,2.099204483028068,3.0005941385612855,3.8555615564637815,3.0974276364821938,4.526385237933901,3.0062480937516605,4.238432772757032
11,9,6.244829637630882,7.210782174588545,4.3418616153768665,3.6266090358795138,7.070559008958341,2.61762595875244,7.759208116945852,5.4775480252616555
12,4,6.797430848394303,3.817064151757833,3.8111247342003542,4.459614647050367,7.140765737110629,3.662600634729446,5.455412002560696,6.832741418347768
13,3,5.0741107439929705,5.52913713474547,5.49234535088786,8.637215686009444,4.108681023891542,6.893060865479313,6.127389583541498,3.7692270995071624
14,3,8.562638997255897,3.6624289585256746,4.018338667249233,5.6335667074742455,4.8640774455109925,5.689114723201087,2.3909618837261974,7.911601721939904
15,2,4.647200380911426,7.4116330389811065,3.016908514718082,6.178140908813825,3.042510335891496,6.4606841436835545,6.596613331648041,3.753606475919544
16,1,8.592386310003011,6.040212621368366,4.212409255779043,8.529762942962199,7.019943622382656,6.9553250390722905,7.835083768424884,11.025421099154787
17,3,3.1719683121704096,6.503201295102911,4.468980240174942,3.5277023281965363,7.371170346116011,5.4320582262477535,7.622150489167044,8.30157128156725
18,1,6.325957576779213,7.572040958795607,7.088317436005689,7.332589421344547,3.335901455811663,5.583204362337115,5.172399233373558,5.016204884614959
19,1,7.042609641684999,8.980773297787438,5.015096815777345,4.4269360393507435,4.304349195424484,2.92992029708494,2.11463319759491,3.1976520710010616
20,1,2.012018393238046,6.524230527270676,5.699835503238004,4.43005838104852,7.787504219223328,3.880059946748119,3.190161841548241,7.136042859776452
