T,FC,x1,x2,x3,x4,x5,x6,x7
1,3,2.8005789458640336,8.814093508860603,8.775927725330098,3.1123266562253313,3.7686855674035034,4.252901789899278,3.20517867275
2,5,7.2458289255964425,6.526681608456281,7.653761538541108,6.607876576237869,6.428302183325824,5.346042136085722,4.855785011786867
3,8,10.658286864899221,7.501500147886277,7.442042396937092,6.668898978448152,5.243552241002808,4.0819915740669295,2.264515253966008
4,3,5.662298293478797,7.350390333270996,3.1713411790686563,2.3757531549736712,4.136832992555691,5.56084725512113,4.593541926162249
5,11,2.615121595581682,3.1079556431245767,6.0506374768534315,3.0451503676452685,5.472497077038609,5.1746036307548815,5.597982232984475
6,9,8.627105225501655,4.023780722977379,4.116248011523435,3.7685599751032086,8.117307708998494,5.570848121402621,4.759184058051795
7,3,6.654062961038928,2.4588855165626082,2.328798058097493,2.0918060404203382,5.435716012699894,8.385746933706429,5.4226165703636156
8,9,7.431269862927268,6.603078667347952,7.277381808330698,2.58864909335018,3.5772534808882446,11.546375211823543,7.445118479842385
9,6,2.025235523754868,3.330394709226052,4.714890025507108,3.8111276648920644,6.128650539161716,3.1023237520787275,10.615340710687994
10,8,4.4070362017685945,3.30319845114235,8.906836803697908,6.35757175485705,4.691039414206809,6.117851635109714,5.045686120312588
11,5,7.293798345025204,4.808039720214763,8.882539081183968,2.1065891374244887,2.0705641097519916,7.153823247711135,3.4879414034951997
12,2,6.461046845863523,3.1987699252676314,7.6355860581588075,5.317918007854886,5.552978095786207,4.093589286110195,6.845426098253238
13,2,4.608347422569537,5.070503361181844,5.101714331611766,4.37186834667229,5.153063469226327,4.085695311929355,6.320930243055624
14,8,5.53349185939123,6.335690840364341,7.2762713631394815,5.60583184262467,8.083818658179197,4.278159573115614,5.069002669954618
15,3,5.1870650790444275,3.0557595120323926,2.1810009303708005,5.0420569115915,2.5210026201274593,6.8050489332013795,7.166862710787192
16,3,2.1188149119997375,7.43154908883088,8.060493422242455,4.92251883251469,2.342328943645323,7.221070606593871,8.315795753109054
17,0,6.943025748590885,7.387253237862406,5.673544586486938,4.347108172426996,8.382566418793054,6.326901873519143,8.629131958258895
18,2,3.517846588951514,5.1344772384888175,8.10512035590456,2.4844479104175874,5.130567096213464,7.10434667320967,5.4992658352751524
19,0,9.258375264335854,4.32333475705282,4.181456518474318,7.591303752002287,6.239977926305973,6.27319714512117,2.6605351023090456
20,0,8.089371779717244,4.763367404318959,7.12165673621715,2.4100680433569583,7.187747938785002,3.088518592144907,8.3387616650814
