T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,2.6819313776451463,6.815223050435707,10.616080405354337,5.857812905335255,6.8877418466428395,7.392151820900621,3.102407873588793,3.751557664288025,8.466998093254416,7.03430439590343
2,1,8.713668896078218,5.138349527518541,3.1632448640169413,6.022651459086184,2.5735287469687766,6.203128820799968,3.2133313675558712,6.083893729121008,7.889331569182295,6.394977328282907
3,2,5.809553343510025,6.545644669931991,6.41575932774853,6.588749351675603,3.6566192568221934,3.848602625216066,6.6028835277012625,3.343769728470383,5.92929758737317,6.481393258515856
4,0,5.947230794797843,4.563351537430483,2.4820419420129536,4.390738632754765,6.693461881988523,7.38911907700134,6.5006715501444265,2.101342895077277,4.376606637627949,7.186414988273704
5,2,7.801144816015293,7.249524258849052,8.56062863963408,7.2191833303198685,4.7838579816116935,4.872582240274143,6.349392373902915,5.493400625684903,4.667189999945106,2.6271222698763506
6,1,3.2928341777416956,5.701758153156984,7.143175606027139,8.072132813008308,7.021679056975351,2.433957535025875,7.917350582327644,7.405829989505508,6.5898470554588595,6.327363852531596
7,1,7.097272503530704,5.865235815680171,6.572634965771583,4.0364279422991,7.834875802864307,3.001258406750583,5.072836956762423,3.946421357561403,5.213318882776296,3.957858274803126
8,3,2.9204671163851685,4.660535549886029,5.020416928109972,3.2388049340159535,5.371227252497576,7.081538986304548,7.421491707058772,6.726294069792927,4.380022739500588,3.4062818629065665
9,3,3.3378567352482564,4.809683359389924,6.827110328345423,4.021504622050661,3.0661301057969492,7.610865636263052,4.652431375683194,6.971028731481462,3.4061368591774905,7.296259787360723
10,2,5.951168445581612,5.3687649572549745,6.371578763205936,6.110564777382537,5.3997745046328145,6.671112894668463,3.260898192786379,7.144939796713773,7.284173773589303,4.725479714483219
11,7,4.18816188996838,8.039303050617626,2.7966035939028213,2.2227686577545542,7.718469311043439,4.606635311072117,6.431556888533332,7.918054447667496,5.0199527010708636,8.146575418137843
12,6,4.578946324435447,7.309373154682279,5.570650588973353,5.60842408595388,2.2822241689312204,6.91309055945338,8.780993720195369,3.1604179339647662,5.229716972898484,4.042186679293323
13,2,8.711185525092805,4.541857620899842,2.545708039452041,7.586096504246523,4.587957068476751,6.321738063703866,7.168204934362112,5.685800741512283,5.152352865601638,5.4985131541099
14,1,2.028748086941961,7.457840127263038,3.823158571568379,5.999297096201471,7.064526630157916,5.098463378430868,3.0334394387290438,3.667566484927831,5.014137175689822,2.814278017595536
15,3,8.19493950231617,5.084538506860678,3.4724952924415167,7.747114642405689,7.678728424045085,2.1286666967373886,3.0247584239613836,8.926514450926813,6.492244504186462,4.103888051170784
16,3,6.450399462550091,7.503784709151397,3.442687795865521,5.301813142605379,7.076004992713772,3.2186438230384824,4.499438769654638,5.676622701645541,3.565813291492177,4.008358551735433
17,1,7.37023383620224,2.6505747195267007,7.8906756077500795,2.6606997367335135,8.451636645856215,4.251199213969994,4.236492979366278,2.5900263386737623,5.350238189087986,7.020670282076373
18,2,6.88886697994846,6.71642618968577,7.306974079898548,5.377438869235762,4.603845686219607,6.749461200979603,2.0835486527483504,4.190146495848957,4.029635757478033,5.761407710725099
19,3,2.6553568720303127,5.433436678282485,2.0720025535104125,7.6441036109034535,5.546614159374241,6.641241739688392,5.488696369768817,3.698232562800605,7.432601269773128,3.0291147890283585
20,3,2.793070542210889,8.642167037447944,5.110220875497487,4.890925618217158,7.219002983480791,7.716651209296521,3.2002545369845303,2.1695043092133823,5.10462642942879,8.159192387688172
