T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,6.901025861030718,6.486011252299027,4.557510369433167,3.4488965751940164,5.6935363253324125,5.494335603171402,8.184916308759924,8.091977794501844,6.2080712360498005,2.863459149596295
2,0,8.445055605328806,5.016030739910005,6.1625057963112,10.280703886019815,9.56309460069314,6.160695782992363,4.6048345201375795,6.724034945467,7.448025197889267,5.734129248152669
3,7,5.026465105280408,5.401893570109078,3.086415026993347,7.513320999359356,5.494211268518037,9.854990894300581,10.043614415066521,8.611588928309427,6.235716887911638,7.247949315218972
4,2,3.4810395153503757,2.6180141174132285,3.158812440385307,3.9323267979600036,5.795470525344415,6.899393610422407,5.908038284480791,7.042139703627032,8.372550053824202,2.134995920668628
5,5,6.555424703973306,4.171823824618291,3.253637719939538,5.242445256030345,8.00913421368829,3.4893532808017915,6.273737061012713,8.439661890463109,5.596750691569408,7.579585383243163
6,4,4.502611745352553,6.849485992893264,4.040234616008844,4.877260710238302,9.496793212424354,3.2915183341384244,3.891463123011111,2.9329727449205576,5.938756214761407,7.3584573600077325
7,4,5.522759978153747,5.113178090978248,7.861169317344461,9.631162213835445,4.980412257561692,7.6955694852257714,3.3720266128526806,3.3014867999720092,5.797546695065506,7.289550659943677
8,3,2.419384686756998,4.396996676681669,5.119403359366107,6.8807610011011,3.0612424376543412,6.897237807569892,7.528549459796601,6.053257540439541,3.1566243670527525,7.099588944430384
9,3,7.651416452825373,5.1552441531865325,3.0248800109954077,4.87412315791281,7.982080985885285,4.365418962882237,3.051843935207114,7.989923248432566,8.140550269557487,8.489617983344685
10,0,2.237127935189533,5.068436347306966,4.115310492683457,5.6129578936567865,3.3476017971488217,3.051295901925381,7.12525828334198,8.163906558164513,3.432304223129244,6.924766729130576
11,3,5.198619159117117,7.48327954233984,6.194631307718952,7.174242830833413,7.1346237682431255,7.682435643182783,7.083888375525037,8.007198217179866,7.923205479165716,4.252780474900938
12,2,5.566393878076706,3.69816135470327,5.227685622331081,6.080605568597489,5.311633888362463,3.1799096903577055,4.6390763421140075,3.086501585844209,4.274604956083673,6.195723534848241
13,2,5.515119973601893,4.688945916357011,2.5578674647840094,7.13164208131576,3.696620090157158,8.810427010275529,7.102246046618754,6.406008444255655,4.552664398632755,6.658879099931837
14,5,7.278410548192429,6.138032836577864,7.055333473050947,6.048020934610971,5.647967865115079,3.525366161730487,7.7132155483464135,7.618068485900052,3.8344086642804562,6.282013083301558
15,5,8.078091725813593,8.257133133102254,3.6209170530154267,7.349432635619121,5.172917015336388,5.304412842608916,5.815511899048109,4.5570954168980515,4.520698985629334,2.7857426775245733
16,0,7.226120088868258,2.2052715813939416,8.682468579135996,4.514570582091596,4.139249090237533,6.350506689744113,6.792379611139101,4.374480276774083,8.055508631455988,6.431781438049639
17,1,5.246633968527688,6.2995447283919255,5.592159588514299,6.586775044102454,3.00213928703842,5.013426486522352,6.518306539624847,6.56903185177148,6.080616818171875,2.166166209367493
18,2,7.309692705363633,7.606454842066007,2.0160704663905635,4.392527093585385,5.354296375389264,5.866626153987812,2.4009040092939014,6.223668215979959,6.136776421428841,7.614301801705425
19,4,2.800273178779839,7.4315927190884326,3.536857913272123,8.535076827064037,6.667347573595303,5.828517391493148,3.0337492705374363,7.434680544784735,6.744181675958215,8.722558287277622
20,2,4.868676232041975,4.478374859531443,2.922435209941677,5.833663427619223,8.484056842345815,5.957594142186948,5.379292563492541,2.2725085309711024,7.187179576262389,8.369465793502464
