T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,5,5.272695638402594,5.100459754804864,6.978680041019669,7.083153373880084,3.506266566062276,8.983994596781235,6.105712900443834,5.898068758236943
2,3,6.118807527967651,5.106526557587745,8.353058125962825,3.0915950796236356,5.394152936023996,6.245897893491385,6.17594838843692,7.73002991467033
3,3,7.150756573077621,7.369668702799235,6.055722163724794,6.5736833450946035,7.020708193798436,7.083188076493513,5.53998871591028,5.015712474177796
4,8,6.706630669372437,6.773880187297275,10.97942079239433,2.0319642931270625,7.553868259482788,5.2734409150983375,7.1449703749479845,8.361451038397842
5,4,5.08568552638535,6.54041919417458,7.762142160183091,3.3977388547917298,10.173309175174353,7.132915529066718,9.243170396791902,3.0785139196999567
6,1,5.17440854199448,5.086973248255142,5.394154560692253,6.352538247935297,6.009884152865509,8.406539820596896,5.378655886142092,5.750503130110741
7,8,5.949367132696437,6.281769086222822,6.7843838274519825,5.773718792493848,8.046417140682344,6.704684948260841,7.982102758042676,8.323394834848338
8,3,6.302192041194813,7.791556426087964,4.280355494811862,3.4858354448157716,2.0684279591711863,5.193877768308228,10.725199935301312,4.172616071605718
9,3,2.322649799879562,4.033280839355887,5.644859603596496,6.191499598835076,2.163369088839642,5.76458004348954,7.062609035626345,3.240744163608696
10,3,8.476399139378689,8.123752261845636,6.215625836039723,7.189132396991636,3.834988124677241,7.048033140941765,9.000240269387227,7.809993864095217
11,2,6.664206863429205,5.285982456816314,2.3018944549462805,6.517372809413496,4.770743218685707,3.9983922442576594,5.1417603738642645,6.471534124207203
12,3,8.74519186989047,6.70992197632883,4.1719634963990755,7.364209282903961,8.781900021342434,3.6352250394558303,3.702606933213768,5.216561454877132
13,2,7.403315858864426,2.3082149081615855,4.330035931309991,2.290723744420396,8.305812758238686,7.807915510503547,7.299325134231262,5.7702673948486245
14,1,8.325089282685337,3.698464770148534,8.28597291674288,2.848754248444176,5.334666807864064,2.246956346073114,3.952137496896092,4.068283494429788
15,3,5.2030250038623596,7.1307295410005,6.025682378550292,8.379940083917852,7.239808750880394,8.888129552292757,6.586219395841003,6.721573033591342
16,3,8.26063082802005,10.50546760527343,5.051117629118565,3.8614275978463692,7.999710358863095,5.12880485464907,10.098221486082334,7.563412847852189
17,0,2.4628591193401608,5.549228354636561,6.120783008989227,3.65491504221675,5.3023633139864454,6.028792661615489,7.83610333325847,4.640495646083382
18,2,5.017449445059311,7.906044997066037,4.220051267798427,2.9026691985987876,7.5869446952362996,5.418197695562998,7.2030406615887035,8.52662625457084
19,2,6.3775042983575965,4.057446911434214,8.878526179249517,3.4042059465967145,5.240237993701974,6.465742364182888,2.5443952083179457,3.3882457453365484
20,2,4.084101380323266,2.9863415216716147,6.300362075535322,8.431251289657673,7.793902032805988,9.200764614890216,3.0123405339508977,5.820810199913462
