T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,3,7.175408974471368,5.113029280240662,3.6051127042219253,7.30271902667166,9.533631486818095,5.733048320536049,2.645549024037847,2.0066442815080543,5.779799805274364
2,8,5.519508235843546,6.72952677037282,8.596129472687913,7.5090373004254625,4.4980921010863995,9.340175868295654,3.0112407586593495,5.761104120264702,7.428738337948055
3,3,3.680686827276933,5.459308298001462,4.532136637928341,6.243703855335674,3.917456646308978,8.13369057635855,4.430547190905773,2.4564819552465575,3.4382312023986534
4,5,7.060557237573178,5.844875801669044,4.018678464390769,9.376767645731674,6.090891820515131,7.399486086874496,5.532423105803356,7.5352764385999365,5.327939317643773
5,3,4.0592772651368625,4.015491729590385,4.670929884800671,3.8056872131082224,2.3522566610762072,7.421880988327868,5.446902322352124,6.1790317107008645,6.696164882585149
6,4,2.4853940732818844,4.101254030286713,3.5081932268330553,6.629853670580118,6.3309229742182405,3.7292237821481,7.351096041188295,3.062976750869506,6.847455280167516
7,3,2.0652146816591883,3.0028386688390847,6.821632476043057,4.343261518360451,7.200971931628846,6.8410912829972235,2.7105882722338546,4.214316365260116,4.200362424137317
8,2,6.043450204595903,2.604335618335795,7.99562827077295,5.523995843350235,5.435261338527297,7.134789892308982,2.6442827409999716,2.165401985000202,5.397968102371424
9,2,6.393965172233037,6.967771350399353,2.31428777535704,8.529120912111827,4.4435701897439985,6.075197182707657,5.462967605114261,6.476961108535724,2.630968402625627
10,3,3.051956214733775,4.089820826680267,5.289018748829266,6.422129230978818,12.950314038032705,6.278383627682272,5.309455343725816,2.179918096534533,7.166674861490766
11,2,9.464576755660335,5.06098537821775,7.2702638848123975,2.336837142879639,5.219866976167102,5.39922799937356,3.3982841831237893,3.363427265977879,4.758881514008104
12,4,2.5418898796261553,6.397138974055385,7.697868698437186,6.894022304875719,4.638747567466346,5.00952592472004,3.14263268422547,6.934032851671002,6.709959332269157
13,4,9.004895332403342,4.29948365186466,6.371977045490095,4.575744522808531,10.961034256393624,3.1688548052883165,4.723157264993656,6.138662190071102,6.507838427607419
14,3,6.063919298843849,2.0583239267161035,6.547788480410535,7.172310021357859,4.687045188193331,6.486174790054116,4.089207402105197,3.247957948757638,7.055808662699828
15,0,3.2168432564725657,4.8582203590086515,5.137585410545663,2.0791260569496672,7.668469801979054,6.3240218169232865,4.781856701444479,9.930747105361263,3.322042271371666
16,1,7.15309705099619,3.0314740579500508,6.108697105819269,5.130705777173499,5.137009482182043,5.304581231983242,2.16502929185403,7.9982401902189375,7.2129249985327615
17,2,7.1756874423254065,4.096593643428865,2.7278161375028347,8.888947768250866,4.388869796631268,8.35580812830179,4.4028542554956,3.7162550542138817,8.415693100820972
18,3,6.398393712845146,3.2694611707468644,5.096237277303131,4.553756681353706,7.08107668619713,4.613206450219865,5.2296623001129605,8.730723801037525,7.261805342243766
19,0,5.278735993157605,7.647570144648413,5.574437755205353,4.893313699931961,3.85411266397112,2.4169347864347848,6.369905702375897,5.163557352917309,4.1203275518698055
20,1,5.260205421694552,8.064299659784158,4.407788828477376,4.460333773528116,2.254109721613104,2.305719703254609,3.4826552740193204,8.157366317738713,2.0616186835506203
