T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,3,5.210910472641759,5.174369478464447,5.426925883053829,6.944366591878937,6.760227865751611,4.112255939848454,3.9954912311049977,5.854512276501968,5.341468175298738
2,7,4.695297938385996,7.194428999090313,5.541788552559108,8.668041741296634,3.256457579944078,2.5238553912932105,2.921284590862296,8.8013991501488,4.811103987467801
3,9,7.649436417286003,2.5068853877708013,5.325414751080973,4.470534951297609,7.3072202165349065,3.342900673174005,3.343622169532607,3.1021268197627236,8.192502938392892
4,11,3.6876015982823183,2.295003464664464,4.649923583714575,6.750484461086777,7.313011758301426,3.0423105542476883,9.014471068911735,5.351498737864337,3.275833456220885
5,10,5.553202700982718,4.187068951229609,5.993828141286263,8.430441517336682,4.476215484851214,5.238223620378708,5.237833959460462,3.104850779990975,8.574790037667986
6,8,4.587112368077625,6.104803505951564,2.0961643157994465,6.500285913490028,2.6718283257685886,6.641299828330718,7.875885655623004,4.065538056474617,3.514487670643411
7,10,3.1899921944229734,2.106938699170123,6.205114090208205,3.000448935492541,7.196478070595441,7.505769441700025,2.7527113767665954,7.191863637261207,4.256581365825719
8,3,2.9254544320227405,8.234996882014086,3.2257419828827194,7.19372520353237,6.109597349623134,6.316050861923623,8.590309934184315,4.254271350732519,3.029120159800999
9,1,3.609013722243863,10.17826336403629,2.2347821223221502,4.369519110762342,7.604488053821374,6.512709463539626,4.337788212241911,3.9613626030941216,5.808295534365085
10,3,4.466068157588116,2.183955444759215,6.403292927702531,3.1845085704575133,6.812600752049387,2.8431929756887717,4.273146724610065,4.424645065055756,5.4745165650574155
11,2,3.2770510617026645,3.0586626118687814,5.004388628750571,4.205623025613166,6.082428285007033,7.1941611453412655,6.507601693058361,6.339076703887429,6.314899528978573
12,2,5.595151449478747,5.80948316916675,8.551280339087713,7.322511653913223,7.904846356423222,6.178018239162648,8.907364797558381,7.632003006118393,2.011217130080023
13,3,4.382879906197863,7.9509286880508085,7.847440596599997,2.7363194717784753,6.39903760481034,6.773966000499959,5.031018932907789,8.186955087132315,5.785854285948699
14,3,7.138297739751371,4.283388098344652,8.272841022578454,5.014306560029439,7.177082693770545,5.771190783392609,5.0051641387606365,7.284788784017684,6.453075903017029
15,2,8.535330594326746,4.914356307353697,4.3098119310937015,7.24997353701314,6.296286171527418,7.298188991595098,8.303296189454624,2.516230495508435,2.388829995213922
16,0,6.79762571066508,7.260851526405034,2.739056397972076,7.560247728131422,5.973026085506682,7.530159204254784,5.544456834266036,5.935398082959133,7.260894969155868
17,0,2.8777594747775006,8.246295005683605,6.373335105210045,6.8607989686351285,4.51690520086729,3.2752738521240867,7.61401209893394,5.378538938959114,6.676176055893662
18,2,7.489059259193597,8.456934388962935,6.222021844355632,7.7170102446635465,6.376357094809865,5.4174922710175855,4.225812749735122,5.028255309119798,8.300272279666771
19,0,7.923317263669979,3.3536731703993636,5.305654697570207,8.338153830943696,7.9207101297769045,5.223782726734411,7.260263861442159,5.042643838815508,5.50838372408662
20,2,3.5245792149815536,6.465859597441998,5.5812140322834605,3.0688441042566046,6.0930965324209465,3.232162058272125,7.050636661405874,2.4185363805107474,4.906489502165991
