T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,9,3.2252911551664276,8.646701609010702,5.576741197392808,7.6316522646435425,4.342822857267968,3.2541848455193794,4.098250212780543,6.029568351655751,2.22130923172028,4.234720618322987
2,6,5.895656796413015,4.453431882664433,3.460284113219304,8.296092939893029,5.095636532548591,4.354911604121547,2.069382201032211,2.56438274185442,7.286227079815828,8.750259331818407
3,6,2.0643192953095566,3.3437706606322233,11.58830086658924,4.093574071607527,2.583066029692995,2.4988508823511904,3.397637304625362,2.358997110814395,7.3448428061142375,4.775830547760994
4,29,8.111892067209055,7.626903318532464,7.2838090338259915,7.269831558475372,9.638382694920319,2.018533495513257,10.133805724773456,7.008792343839518,10.030778866377602,5.552251807517782
5,6,2.997637714832789,6.01047245827253,6.18786999593164,5.965484028133636,6.577997398837306,5.161483369885175,4.069160347637354,2.2782949680379634,7.338029856965848,5.014307199750282
6,3,6.897482583659519,4.592122403314337,10.39249712760897,7.239871016896827,6.27226517384805,7.17935470388236,4.702672596782203,4.016508972680434,5.589041502282446,4.1693061774406
7,0,6.287567396849236,2.7894826196622082,2.6374633188005396,7.467811738196496,7.916449897974304,6.551203321504083,6.27016570565104,2.091554193881629,5.851993540706608,5.115967975679276
8,1,4.4346322526705,6.695797783535912,2.7661169947916746,5.7780443995827735,3.0445450851379317,3.003781698438164,7.629746872099361,5.551522262182955,7.609482553741023,6.338768113664142
9,1,5.4535250898061545,3.213681415802049,5.699357203079694,4.328812017552037,2.112386867797778,9.148341436756667,5.425474634515978,5.391237908338495,4.036489666251337,4.897727590289185
10,2,2.1350419332065735,8.444163815983199,3.7461099579409427,6.0162224115898235,7.841360128588465,4.944660535443717,2.470529150612622,6.282533542580907,4.998679871459304,5.75937752188953
11,0,3.2860631311403075,7.874489171474117,4.378693965783109,5.7050386987902,3.0826705271091774,2.7008876388595495,4.359452089335614,2.3035426916236648,6.014638015932412,5.481776127007995
12,0,5.6925525151807665,7.346065376360843,4.717165527784891,3.667785602423326,9.170558376355078,4.0690117363209115,5.755202085797206,3.0368618035505612,5.573962164332524,5.066221768704707
13,0,2.185753412762447,6.86644514995754,7.059020987752813,7.679779822370838,3.6906694877590898,6.516184254980765,5.114521979689709,6.123818541028357,3.9100790666641543,3.8862434751741386
14,0,3.151619977480504,2.2440819229804676,4.0751794116809865,7.135616670531703,3.383104794551554,7.489746524097714,6.845378197253564,2.367946702874329,6.973337388216999,6.373156350093808
15,0,4.358798933753075,2.023295862176085,7.550733980522853,7.0281981277880305,6.102740965266093,6.2137167772315145,3.819406869431521,7.7639291190921025,4.164250322503428,3.084256122656872
16,0,3.300664419005672,8.128431108822305,2.9054206881892957,5.52029900567225,5.259570594183334,5.928259084681871,8.6443743509951,4.1839934424527305,3.728371796015548,6.3801556527841905
17,0,4.9214711852450534,2.737396622406205,7.694744586728784,4.220063667261029,4.33360814614917,3.5250319945486526,6.171729378911876,3.9857527149813277,2.023255891242571,6.499170682433775
18,0,3.8024176128908524,5.476399477778277,3.0958889566347536,5.954557542735399,5.24710155559529,2.12432723542682,6.348591510959603,7.6857688484679665,3.938636373583277,7.4345899358011085
19,0,4.050127880587837,3.213857957375142,5.28253497409956,6.422947852663337,2.205493458002694,8.33796281350765,4.461875221192749,5.253728720803709,8.680028280226427,7.237775512716335
20,0,3.092534438023626,6.606021292899044,7.229780784426977,7.705517317437377,5.108704653782717,2.281597771419697,3.9697194101490387,2.0879515046696504,6.3543846799246495,5.246536200808528
