T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,0,5.857608557326923,7.92689468752047,5.018899872347501,4.458166521839491,2.2805014896309688,3.388330721357908,4.487348926380237,7.6413307755768685
2,6,4.410243186556468,7.901142110903024,5.711453721440954,6.172914344424754,6.7148749927616,4.365005502554333,2.1615800099903204,8.261424763938022
3,6,5.645405345957604,7.260810616401407,4.7928830093987145,2.5059336746994982,9.075014659227719,3.886252247459003,4.4719791289954145,5.6179439991510165
4,7,2.8256521441089166,4.543837930996434,7.502813079645551,7.157877354392868,7.114914823958472,7.215499374948126,7.067158320175728,7.751840072939008
5,13,7.03046764083414,8.024618631332514,4.53595482728561,6.610883490366772,2.5723614840262825,9.305153971698864,5.659788356311744,4.120634418753667
6,5,7.159580490306581,3.1641997112169546,7.3567528856151325,8.38860507456695,3.3922076494684115,3.0771978444788597,2.3180197591529574,3.195031382534037
7,6,4.227539076063575,4.629291138033346,4.125947119445789,3.422585716880784,5.161504907844954,7.252575726110263,7.108703338767701,4.211298319755231
8,6,4.787919671890322,4.872400152442717,5.412028959792606,5.4450147267396325,7.09040125762889,4.665539937857027,7.11696898748804,8.069100692925698
9,8,6.136400930649943,5.607562154946171,6.540463453549073,6.8045906266080225,7.222299057784057,7.372776962433792,6.024696266653664,5.935736995260473
10,3,7.9391115120106885,4.405877522365099,5.4652242080201265,2.532606149675313,5.177210550131469,4.467967726128348,6.109672589056418,6.54131959666014
11,4,5.30936061828458,5.431934799619385,3.139276620994976,5.378687172574279,7.422904894808655,2.9978636147514655,7.0545610173772415,5.0905196559322645
12,2,10.007658556782648,5.678757782237108,3.613701758896502,3.6247054657295856,6.340654463072155,4.148878345518187,4.283216121849973,3.459429692735141
13,2,4.558016108696185,2.6429330871586703,5.515854853015842,4.217277394005719,6.049397228886024,2.747340997155895,3.336087150855681,7.465416254219899
14,4,7.261490288250306,3.01328754575485,6.50888262609744,4.5827660042310425,9.791557426243202,6.318118995080017,2.618008617675075,2.589088792308947
15,1,5.2680512104644075,8.263769516944954,6.376187234407568,9.524464307798613,6.021344087748965,3.446545491506745,5.606994646240492,8.725762424661973
16,1,4.227929209007071,10.108475138529212,5.130713210353667,7.770230681059811,7.226599449796588,5.145478498593604,6.425091747708515,8.114489054785178
17,0,5.3237059005863046,7.253779307189426,8.13628966685506,6.5928741446324235,3.43844453559081,7.1460479147273634,4.38753511751477,8.503983941204588
18,1,7.074160857929768,3.2351003960550084,6.6965218869028655,8.923942517286322,4.051694310047355,2.1293975051120477,4.112410111830308,5.795258121042508
19,2,7.609323561420128,6.09661667599158,4.848858113297147,3.8082521646314986,8.906090117559943,6.247726992448357,7.089390453419492,6.372851747493857
20,0,3.65027832251975,6.509782648265796,2.2848594149414145,3.9787655678790905,3.2524587339994255,8.103960249610378,2.601242593381445,7.759571122571089
