T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,3,10.157790190098506,5.434903304562911,4.048623905726834,7.284623181597653,5.4617704445028,2.6404640920352227,4.117120158158177,6.660713459151091,7.781944789614304,8.872862934248605
2,3,3.395978625041394,6.360836511750876,3.8942417422398767,5.364296955347876,4.08618962226718,6.149718021656174,5.241590754375065,7.443137456550782,7.887102108257,3.7194246191785143
3,7,6.498285781099483,4.364838657247649,6.877896193768309,2.193790779775547,8.901370987479478,4.014497099847938,2.2448311566715615,4.0242995066708005,5.022971906367279,6.622988139500639
4,4,3.081792600711515,5.04688763708919,2.5281596117833853,2.1432210952878528,3.222418682822067,4.556515011711625,7.57068485765444,6.287149302895534,4.870207259248387,7.34694377211455
5,6,6.953216981318618,6.004174399350877,3.313167961051051,5.2741924098885775,4.5514709696996185,8.013346393600944,5.477522183962851,8.679739314280729,3.974338227976699,7.794830091455835
6,11,4.72485772971099,8.066807882022657,4.629256021769531,10.020540187519368,5.719730387669399,3.938060378762667,6.23433618890922,7.996973423095321,6.007214707189216,6.467840288922636
7,13,2.037970441457139,7.431006933346926,2.3535538522770194,7.256713675441793,5.168818217241292,6.0927820935423025,7.6974231765385355,8.237926739077093,7.694934580663904,4.871020842963954
8,10,6.474197681129975,8.780304247602768,7.017285101205536,7.4458397465330135,6.147244785927401,6.285078250172898,4.049288179724858,7.08131918548465,2.499719025053722,4.53255349611398
9,6,2.9377501439920883,6.441703564475316,6.118999441281545,6.5470417217450505,6.373440191857257,7.433298471416217,5.037631809146754,7.345945499348213,7.818388527874816,5.083855816416664
10,2,7.239282545326188,8.082944212996093,2.1097915296166314,7.128198556297952,7.246736588165913,5.303672551931208,2.5015875164188897,4.964167114212859,3.7716872167179982,2.875087675817448
11,3,6.031979965029784,6.145345969482696,5.374587262755276,5.4389982666873085,4.185262061111738,3.2637245432914432,7.18316540495597,4.053839861814983,4.9535489536729616,3.133722864414055
12,4,2.844337604237586,7.396717235629784,4.099339600796187,7.851632842569581,5.176658970646926,2.537320645131624,5.482178268678173,6.383084859989751,3.191833119056099,4.267528251328737
13,5,7.12159509767901,5.660365803141273,6.254268516913196,7.591889722992142,6.35634938071737,5.893277788247283,5.134277079719639,7.222343508745233,5.757618117465222,4.329796512724361
14,2,7.26700200165358,6.658386747315278,5.766240679191671,8.124812264212665,4.869731015600923,8.21408340655474,4.410356828147727,2.2462014775643193,5.109274466756147,6.601164531820926
15,1,7.370498674162751,6.486937152462887,5.251264139980054,7.370157199143696,4.170412528127458,5.425951078513182,8.640096994827624,5.162315232443794,2.5228099152504058,3.164861024403017
16,3,3.6670067785835574,7.83300266914191,3.019024169818587,7.730258906676601,3.024345439632632,7.360217413841151,7.5802840742956334,5.0298081417927225,4.385956082168248,5.79532067865512
17,0,6.3335386607850515,4.165330423256264,3.8967924228431037,5.12769950355027,5.196635572421161,5.257685142112263,6.370221064521916,5.205147026777902,5.18245886048164,6.536494570492023
18,0,4.760411929879207,6.583075952762313,3.397462150588484,4.509172249651007,4.1857078285586296,8.518862583547374,6.401347949691622,4.267413514996691,8.004418885871054,3.417139401807744
19,0,5.40290581992558,3.056218412144526,7.378457117384297,8.316931593967187,4.17476717024378,4.032515322753823,4.538722278938554,6.623000952906664,9.29934274662012,7.407710788992643
20,1,6.191294448674885,3.591488319152818,9.141104268545941,4.040250941880737,4.5918052143961985,4.708038893564094,7.013745526021464,4.675219221929437,4.076716893684703,6.125527234825182
