T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,0,8.404112354035984,4.0435176040582235,6.325837997039878,4.320732839648515,3.0244810824452832,4.673232057796604,2.803885869751815,4.39773402578611,3.2749284883621863
2,2,9.512859035716343,7.08185063866435,3.252769129364837,5.596759452879969,3.2905421720748778,4.014324501281202,2.1236613027540847,6.187362000989737,5.3369755899654105
3,8,7.273174091184628,6.102517579769108,7.586467026714993,4.985782050393555,8.464636343325642,5.173090223117189,2.215043579633567,6.4484663047642306,7.577635960059607
4,3,7.376007729706371,4.802964481756091,5.446409737244172,4.035240013160424,2.3495749743730183,5.952942526096403,8.157834899365257,7.113233452157131,8.27677510796853
5,7,2.910976118360744,5.272889671287436,2.3694996228821377,7.764939865886005,5.037374731737413,5.353153657417301,6.042968097973471,4.403270193599478,5.266052331003605
6,4,7.234493879817622,4.07213386729764,8.288644288830973,5.459455777059937,4.8751386700520545,7.062980847516901,3.7883026856167037,7.347235199182809,5.211203753412791
7,4,6.460473050092913,2.2737231324590375,3.152531638489765,5.516514976601231,2.0308208188544525,5.149538892252535,5.420427662196858,5.540961566175534,3.1630718791669823
8,4,7.657206921528538,2.2606319753727657,6.15882947785242,6.176720222119634,6.057853718508785,4.236959556284043,4.8033161881157636,8.551579296949791,8.387416280166827
9,4,3.1779256020999167,2.925895089258559,2.6873527393368897,7.378431573267807,5.820132199982163,6.2879364629360985,5.712367486555688,7.326864755038787,4.050179778259569
10,1,3.9765713359554695,2.057762767114832,5.401420468149496,5.638913400437322,6.090564285685536,3.240146616870664,5.085847637330345,6.123903595865269,5.303441478583697
11,8,6.396471410872367,7.50345703407136,7.461920040484512,2.2472560122898595,2.577388186818574,2.214130428596281,3.1678570711653142,3.067217935631721,6.03480533058735
12,8,7.369221282050967,7.231049585987823,7.58510686669322,7.618580225463184,4.03615989750393,7.561710395377899,5.620308666726151,8.450872249271317,6.087783302912129
13,3,7.916439246182184,7.187915661676174,3.1605276700953553,3.3497644610153117,7.075935020079616,8.039667147576518,7.644716688230459,7.471303720340341,2.03497920832438
14,2,7.541573567866276,4.066201290453189,8.54940461822751,8.917539538079154,5.212261233641547,7.0663580312250325,9.078629817797985,6.3949239561085065,4.276396907585972
15,2,6.8816227441921685,4.219820927814529,9.086423056337438,3.8490457135449923,5.991738560598975,7.898548408184041,4.646588919503754,9.450255010755559,4.296139047651479
16,1,6.007235294485264,6.248071820619927,6.059290907881358,4.1464104096149,7.372405699210081,2.3424350610789557,3.7100302080017977,6.234282704078695,4.011771777881609
17,0,2.2251877888451452,4.98506792018024,10.056206779579478,7.239593140265447,9.54924606665609,5.021546336008818,6.905847764453487,3.1899697583468187,5.749542148023805
18,4,9.837206385945331,5.949122729536711,2.160927642106688,6.046495444908269,5.173550514966748,3.1232413188816404,5.373571785171308,7.083770511704017,5.847947362385691
19,1,8.524084891502952,5.554055326313794,7.03561158354263,6.123939273891945,9.70159740613338,2.489099681059917,5.386831060823288,6.916288063882087,5.044420361875037
20,0,3.6004500222039426,7.062469425574196,4.743246666548844,5.048731817773498,3.64098603393228,3.171878295254618,4.055417132928947,7.386171307920006,4.175981207580284
