T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,2,5.233232963728515,3.554770741598977,6.483416790100103,5.323600655704686,4.105061756266881,3.542156701921418,4.231187628699572,9.013479411506271,5.795652667743687
2,1,4.3021550529982004,5.791589524326003,7.591906764930098,7.231559650287764,5.671456389562037,7.545555704126593,8.423221252074425,3.338082961001173,8.607763278906717
3,4,4.312392514464059,4.776034107572856,7.629194406880209,2.38612208359664,5.183471183713708,7.179883145335521,5.76213314691744,6.427208294299749,7.968511287553022
4,2,2.530860945269121,5.044041694542933,7.004867460725813,3.0225885293185795,6.124379526422968,3.951886383852379,6.26944719748933,6.133966124494927,7.35924126470541
5,5,4.103637971477534,7.14889785046016,4.5491737569089805,8.342456475224564,7.0683730979874975,2.776150275474105,5.384735996167306,6.068760474224039,7.417526480074441
6,6,3.052259394361269,6.486904965778288,6.262626718371463,8.276532739755002,5.783531166725451,2.3033880858555147,6.353315439425482,5.957133298882148,5.362171538598485
7,5,4.339118978474222,5.744223680568096,4.247719733550192,3.7490513946456114,2.0805749363031905,2.3065445425100517,5.799165449974284,3.514086139437359,5.342815573459231
8,6,5.016125667396305,3.1820497836618706,4.446402798041359,11.055333135622687,3.4317453016255914,6.276653136624568,7.276278371901385,7.970039028078622,2.0422645631496517
9,1,9.105308034235266,4.9018709955155275,5.964169065050709,7.855289788278315,4.200248301202153,3.8529638909937516,3.4235451943550395,7.179407553478588,7.3418556171022145
10,3,3.2203138506067184,5.123465032814616,4.2067112967476765,8.452998429269506,7.643591724258652,3.552089305003302,2.38475577011075,4.1653003588539255,2.3929107788850223
11,2,5.540750895749378,3.51230450641318,7.406311637870245,5.714332479641494,3.8498953185157143,4.868253207193107,4.665599449108702,3.97611747246418,6.766448971173183
12,7,5.398615703704287,4.181043855648517,8.317008187797022,8.506254423268032,4.445153678137125,6.70552770182985,6.411079346719665,5.806277335592436,3.1352233011501225
13,3,7.080447592769157,6.338785531942332,6.166377190529056,3.0192625870926113,7.068934705254388,3.769231565223074,2.309518370660884,2.442631525846725,5.841883425635683
14,3,5.528250771289908,5.050436978635663,8.137709768068753,4.937255025378339,6.940768730869469,5.3443660194197244,7.055286631782121,2.203948862121201,5.652553280509633
15,7,7.292771364802028,5.823834149489144,3.490961020169277,7.4942641854769265,8.815361748151304,6.421007602817614,6.012376168789389,8.8532669903959,3.359497503407373
16,3,8.422192833438292,3.5229155485057078,3.7252780108031205,7.714840564147751,3.015306550599657,5.7517984807482705,7.783347903718442,7.347263006749818,3.399211132568886
17,2,8.990989438906437,8.40267445558543,6.356672442772526,5.39152900534461,11.209144993635498,3.7552033672637437,3.142674323555694,6.886060475918443,9.145445051809485
18,2,5.553530885718092,4.039002839525171,8.886182026018531,2.7813402573366313,6.276424664872123,2.888492145979985,6.165067663940988,7.648226153881457,2.701948259058641
19,2,4.700658426006914,4.199429054545518,8.440956466193533,2.2230595035518834,5.122234252652579,3.077385848256458,2.524794692896711,10.449152785962447,5.325396673243415
20,0,3.492995879374225,4.063770697497986,3.019707626149659,5.332558302900097,2.5741233854679866,7.177248710633654,8.209187366632275,4.798486940827496,9.268725350152957
