T,FC,x1,x2,x3,x4,x5,x6
1,5,8.82067737931703,7.218014803505392,5.370459925504628,8.141911397477953,4.915430232334326,3.6626912416268644
2,9,2.6379845517105758,7.865153354802879,12.481371562926128,4.7747069116033884,3.2895419878608063,7.585998017006639
3,3,7.862382622878978,7.206901492837632,3.1906543005558503,7.154428299883375,5.363551313514324,3.7821695798821304
4,2,4.354838860788015,5.267806173065694,3.5594656182073234,6.5492970554252095,3.3332792676563,3.447601218743955
5,5,6.049897690547444,2.146308948920677,5.299392048088947,3.9033686953217535,6.3840474623791605,5.3289082007852615
6,6,2.53300728668953,5.103891622892341,7.285424113989982,3.9534508616801514,6.791485655041503,3.894027626154814
7,4,5.503437379649665,6.572778462630566,3.6109758620084724,7.408516801460751,7.106465996083374,8.804364275230046
8,5,7.208387992818524,6.1521318046490245,6.310708628292669,2.5609890187818527,6.628784924805293,4.308690130547106
9,3,2.4696060201628542,5.51681020188682,4.345181694205262,7.059043163976938,7.110396682994754,7.993407013218021
10,4,4.085617985795476,6.298607847014003,2.632515227630172,7.131774870877691,5.5443641591928285,7.068654317345415
11,3,6.630624326840035,8.176846526671351,6.441516518986328,4.351932534702456,6.07394185692098,4.953286565185468
12,0,8.624706060021479,2.0234107614356387,3.078669352290545,4.147880596211761,8.812721268422802,2.2502556127332496
13,1,6.264726617242892,4.655935876068558,6.625263947379272,3.4814948009318516,7.739171679998482,5.968253146681755
14,7,7.409870049579013,3.1749346203191737,7.424125999222041,6.7552022540218335,8.735251829207712,7.194638694374806
15,2,3.0227957811132287,5.770480621019204,5.244775298487032,5.76858187010118,2.968590066569507,7.097600253319353
16,0,2.1715893695352486,5.90832089259696,2.6914322210749164,7.233516490881017,6.531810463832893,4.069787365788609
17,1,5.495463409230307,2.017692969758463,7.269295688060468,2.653794878298979,2.0381676919048752,6.289651306690223
18,1,2.072177552514357,6.566472800018642,6.693548717263173,5.478566765701273,4.313120434525336,6.259714006068464
19,2,5.311887921682627,7.046090392326871,3.0789158010539444,4.131413170002976,6.943309731933104,7.252986420860617
20,0,6.541622354402257,5.0252877848193505,7.4545083477789245,6.353385691001285,2.2503014853206826,5.474737643812034
