T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,10,3.1113378381920396,7.36765902395439,5.3982364247237395,3.7273130864105646,5.530049380915334,2.6196804468394914,4.754119162072021,9.518417235614882
2,7,6.0932488132401,5.841105761981412,6.05363644415537,4.093193677611144,6.117914860643876,2.4898955270939798,6.4108256777635395,5.043965765227323
3,6,8.941434595363223,2.095521547242492,3.776120358205091,5.045257168629704,4.904440349216908,2.236413267916095,4.319655158037193,4.3456462634820685
4,9,5.417915579058629,9.404832100445947,6.0682406483581515,7.728863310601144,6.748274531524018,8.104369001414472,3.995591488458109,6.247971219092283
5,5,6.039512040978222,3.1389664052002493,2.7321605160143982,5.800905850802861,5.87896263604808,3.3161032042380323,5.357477282890017,3.0573937963457554
6,3,2.433145089398864,3.5074924655379505,8.290047460285122,2.1873523570511972,4.13599741534143,3.7448284089321806,7.358368902342947,7.37482594911387
7,4,2.1538815457255662,7.676026768596437,2.760172110914785,5.0096535739633765,4.039110340358595,6.005315280589263,6.411584327452505,9.369554327523872
8,3,3.8584959808043022,9.233543908491788,4.64332871164012,5.077304175415243,6.8359828476690945,2.125477265344352,3.4971027076193604,7.082653858239392
9,5,10.32706132166533,2.443188726374916,5.616564477962075,4.447764767080843,5.368162730905372,2.4483485612614464,3.054029675990546,4.783018502070693
10,4,9.14522423790413,7.156723594570131,6.3978365909753085,4.545589368988694,3.2969329436184545,4.037023537757129,4.050496130822951,5.117462139111155
11,1,3.6725684912743963,5.978704239354308,4.410835351393282,5.211678556373226,6.3641063122917485,3.8765263218465345,7.133745187112598,5.083308690856283
12,3,6.022304635965509,3.0145138308569024,4.597992777513757,6.453001280609497,2.228863296273969,3.072640061425735,6.33283261502256,4.990949857535179
13,2,4.17121225314105,6.542340842241183,3.095879603061637,4.5758690799418575,5.068721868841757,9.481253963365011,4.01342477846952,5.653353475023008
14,2,7.108475734197694,5.448674575244606,6.03303211151038,8.193199016186377,5.538979556496718,6.713215722678964,9.070882915480048,8.803209107676
15,2,6.378597055117314,2.5782137518447374,7.820727394617798,5.4883376381106705,6.8253210100059745,5.108700004955757,2.33722944721984,2.4509852928701448
16,1,7.325937568518525,7.289697437317355,4.499235024132441,3.445368013079158,3.1795483098005444,5.101824638986901,7.218343383625332,4.789562667697095
17,1,7.218254543935667,3.5712269793764015,5.157776094361377,3.615405762232035,3.83487715234571,6.6078075615968315,7.104706727195404,3.094008962792953
18,0,7.278147626717496,5.263763059640008,3.747066247556101,5.276849827492833,3.2151118352938086,6.87886908319706,4.267907483815888,8.056504800576873
19,1,7.367033034781039,3.239579983221275,6.769088441767535,7.536034291307821,5.042354195395579,4.171922388471699,3.176532492038833,6.85658058858921
20,1,4.147953736906309,7.297001567149803,6.673237462250598,3.195131379747081,5.281793013203048,8.066090906954487,5.630578849404852,5.19512698760154
