T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,3.1944170567541197,5.432271331588304,5.043101668001969,5.269865907851693,4.257790183141497,5.044986289012847,6.765895589855783,5.307634682848823
2,3,3.8117454150833465,3.5440317642534502,2.434385314272981,5.292856487638902,6.263696215552168,3.280377223637574,7.98741914714955,6.992628177931419
3,0,6.612049630449694,8.351652847238256,4.255519974209589,7.018739577291864,6.151789486085095,9.011600268040517,4.377281313485784,6.785490947815103
4,5,4.187859292049945,3.373276735122341,8.477256411367437,5.156844383366743,6.608048070099928,4.10682846847496,7.147870530431026,5.048654744122186
5,6,5.241049564962168,7.2361102177053525,6.6667384927614,5.56813191373457,6.111261818997137,6.033075906828696,5.1058517661861345,6.13412552894589
6,8,4.870590574618074,3.8887003221848655,3.474326667889542,4.2318449175790365,8.873707315230835,7.4337583527221405,9.44362786660981,4.280726186234163
7,4,4.950306542248595,5.393299090114404,5.3764521315143945,4.431325883318489,2.438335716156401,4.502684202628703,5.753090247302655,3.10165490228106
8,4,5.34286767978862,8.971092766503691,7.308845904632071,4.230837145804836,8.637202486501483,3.3218445419167186,7.816385745165771,8.43383322143765
9,4,7.295357387837164,5.5776077631267835,7.308900492576411,5.04730077521456,4.790597892764612,7.396344366559451,5.946790406786399,4.802862828886976
10,5,3.9578699220443405,6.37132900558681,7.11950630989088,7.056273440625678,7.426661795735561,4.603039819827429,7.041634212066665,2.6737238256581444
11,5,7.201181344247709,6.308173543113133,2.495435780642062,6.053903927102733,4.197517820942289,12.618323641189399,4.752545569079647,7.202376151578878
12,4,8.255557400125669,4.890296761540953,8.079551312213493,5.649504149802987,4.006684951381464,5.729753655489365,7.254199921926675,8.778153293047994
13,4,5.676393230134932,7.90289734366055,8.55751214836768,3.02168712607615,2.2561129901288624,3.004375861691047,3.1562770127761017,6.259625890696727
14,5,5.399732624460971,4.025105956376208,3.718760021714218,7.244635863367188,10.88992209668326,8.238658006232972,5.453455394692957,5.637037613969841
15,0,7.503581540860216,5.739210587537569,9.004010153583748,5.75765140112111,4.375902227351821,2.5357859521124086,8.545936536369016,6.460377788099284
16,1,3.6573306927951497,4.198396085350442,3.3079961075761473,2.517754012795395,3.667157252251611,6.066785967782399,2.6718558086027206,7.8711812176552405
17,1,2.0529404525661503,6.344789334448922,5.994902184591853,3.5797598696151547,6.181075210842984,6.298848316906312,6.015066825461503,3.5275117040611286
18,0,7.450887813601741,5.097181670598485,6.241615706506465,7.709390578698793,4.664043536107448,4.0767199175226825,3.7754035055777777,4.460735182375421
19,0,4.656147603963322,6.1035415763506835,6.077283631691934,3.372220791735461,4.376783637995768,7.697897018191634,5.699040317673119,4.491672025361016
20,1,7.176723904411477,6.684361326346823,8.298735533745987,6.540006504313723,8.688752842508368,5.049425144454632,5.591705834158433,6.013530034163034
