T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,3,7.486348144948915,6.038967534481653,8.356457180787109,3.0768169949644757,5.191934669873603,3.128803995209327,6.90362262983799,7.684970330022845,5.243693979744534,4.6465443991165065
2,3,7.682038445522572,6.853002450178336,3.3191578402737854,7.453428951476181,8.751424146748604,3.5945331324133774,7.155130181215294,6.930334510158126,7.39023981440631,6.62850691513018
3,7,5.49348555435154,4.441782664155417,6.350452058069035,2.5038917042219158,8.210900427714465,2.1550033604391303,9.841002402495219,7.1957998951924305,2.6752282464279338,3.0036177733629503
4,6,7.4425838935201405,5.94864221757282,6.5760990004368125,3.6924086624510672,5.313570449462162,6.048593101517714,6.442136471678134,3.690614202939412,6.0874449763868945,7.202259345029927
5,2,6.136488349892748,6.075322634980565,2.2719298428637176,3.733608543617425,6.749754991018377,3.411228222236016,6.549870239623524,7.449861015422247,5.206661026637937,6.126901196774577
6,3,6.66111644480521,7.414420384905795,5.547902621766727,3.6236406406861086,3.3411480585536477,3.2583998720128564,6.369224377603666,10.446731856235848,5.194562638382936,6.32834972018244
7,5,3.649144661785294,3.1162784042363785,5.024554717180592,2.2013850754624418,6.507455823535927,7.411176030531996,6.907636372761412,5.508104693023296,5.968512305388787,3.0979202620381674
8,9,2.010225728982792,6.441349156951813,4.400601073368982,4.234784417609168,2.406733231254924,8.56013417650397,9.979306463961045,7.93755538967354,6.517546411163987,3.452193616772095
9,1,6.018334718597447,4.8681267990709,2.196170294831362,5.776189092089034,4.15762857806258,3.395802376897582,5.758704287254348,7.559775924284867,6.246395986905179,7.285926458121735
10,2,4.31809485471742,2.2857007940452956,6.521955851139516,4.659946663302494,3.550920900661727,4.583253234077528,5.578225531746871,7.589828040991913,6.543439577797663,2.64443497744361
11,5,2.0328522932306488,3.038330504594788,4.073408202597486,4.144218849023653,4.811013306128208,7.63681733503353,4.410038380833279,4.588284912985032,5.380837544191834,4.13798730540444
12,7,12.079838146776368,7.1526392019866485,5.071583419176024,6.27790496252102,7.059613982247223,3.269591739353725,5.848778307182189,8.219973798184233,4.196841405492711,4.2914934479423055
13,2,5.28124032979631,8.154183171146926,5.136635544499733,7.32734509056621,3.0837763699196468,6.766233223722376,5.587077895566844,3.3806836083118172,4.259357480231642,7.206782483746972
14,2,7.04943701520351,3.288275495830908,2.5728633034844806,5.571135313782378,3.2836994842041753,5.692841691010444,3.634361195197113,2.552939679076033,2.772369306870978,4.413817135928594
15,1,9.746426580350178,4.194891270371909,2.0926173150530563,5.452398002770108,6.748208114950981,5.087171085987472,7.013827494071625,4.060942010688204,3.062467225901085,3.23026588382374
16,3,5.379582687088287,5.310683990629612,3.4456657239175748,5.5801271169703845,5.337650253209548,6.760725861723007,5.190986589351834,3.820527962267737,5.815526483638598,4.095066200494268
17,3,3.948891682603088,4.323808913611882,6.742196606568671,5.412128319688533,8.45712625987914,3.0543046230999327,7.260930503955007,7.734341321051833,3.153813484586798,4.4646671966656255
18,2,5.870852073238162,5.244715554322612,7.04426815702689,4.178311448767386,8.2541843557679,7.640424329444136,2.5951209210238217,4.053272198158993,3.323802898042993,7.7685896722682495
19,3,8.059666747105695,5.564183682293856,4.561981072311426,2.6469634578517236,4.267153772729165,5.037520174616361,4.368818535372414,7.578840321399634,7.483558458427538,7.8864815360782625
20,3,5.694144204559084,7.779164194513754,4.369923740436341,6.897610500523683,4.177602700294906,4.2800681959794185,4.167393223419351,7.347276214313467,6.303536826018634,10.116984497576453
