T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,5,3.208650408457577,7.613044674683208,7.524745365240857,3.3496504271256096,4.790578222178118,6.189846849032636,4.723663052089766,7.621026265276216
2,1,6.573901432791195,5.598415102013769,7.504214299968248,3.1543227551576614,5.45292539725559,2.1190527235398653,4.393588040994384,6.044132368551371
3,6,2.1104378219629285,4.225620521772538,8.177677482238048,2.3411096059126955,5.541123389042674,3.1178069032255173,9.08010268026119,11.192854142589846
4,2,5.228561611916287,4.221453769367696,6.018504179389576,4.21228016786017,3.591969356622755,6.927964263283314,9.296560055408225,3.144000666592234
5,3,7.856512561679357,3.201830774765383,7.088411882930366,4.077698896729184,2.5953628270443945,9.642461759518685,3.929581353930169,4.727762018974237
6,5,3.1115627085442603,7.320341806210621,6.751250546763851,10.231411819476563,4.031895340627742,3.2420039950343638,3.8278375828680966,3.0436081398363477
7,2,2.059320592807026,8.907508896096914,8.142536875225211,6.188013854534708,6.714330780499176,5.7041156199241545,7.950605085125355,6.766780548925359
8,2,5.088061948049544,5.359384623900842,6.3038898378912736,2.4070898774906446,8.82471322332551,8.738885246097308,2.0066854975916733,7.069448190448831
9,2,7.137188771623794,3.4769317888064015,3.206028695696029,6.131901174989277,5.061116040329348,4.026275582912756,3.223811278362112,3.3604352570616025
10,4,3.5858598132219632,5.286336258417693,6.97584036909367,5.627277833273815,4.878661565104729,3.218173700318166,2.9393038060751815,2.5901487026428627
11,1,2.4230819620359223,3.5145520876470075,5.208611241445128,2.6917350299860137,6.793146411370594,4.072218319259774,6.56681347655247,6.060657117901083
12,4,6.258333015021639,5.554059257562263,2.617330086284646,9.413599996652852,5.280752518918663,2.6149296292356237,7.28512273710016,6.905377435107928
13,2,5.314258512812029,2.624402015923298,7.9803672369059075,5.92393027529438,8.444958138094814,2.657711850537231,6.303108441611567,3.6559588913250876
14,3,3.4906404019242023,4.86601106055133,3.2688976190342163,6.136425662007428,2.064388090512638,6.8002220546692485,6.7122837470404555,6.665478770290933
15,1,5.016527122568415,12.106080119952749,6.783337380081834,5.190491766904093,7.709877526945147,5.614544543046883,3.0098186960215303,6.904682630406768
16,1,6.120727632424975,4.002379648339551,3.222373834310105,7.5550283022300775,7.225005822428354,6.535071042014483,4.132538814833274,12.972342667816935
17,2,6.127307622806288,4.084727383410543,6.831970282093222,6.402618042515293,4.221002295429192,7.366137752207231,5.106800056807741,5.361550735923844
18,2,6.911756140199469,6.085581248599084,5.130909234549484,3.675792513850852,3.323116186419951,6.596267277121836,6.665226476671024,5.199471463101527
19,2,2.128658735239518,3.7962387074587824,3.8922980354324004,6.3237416867184155,8.914400529706118,6.083603784181279,7.8036410887644445,3.8895598128869784
20,2,8.674595280451618,5.970179261693932,2.996077449423953,2.1798441776285236,5.635363757563113,3.453205737147344,7.016175639151393,3.651896023209291
