T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,3,6.3538137829980155,4.1652237077426655,6.2575791348796,4.056846530150194,4.045592281441252,6.081861527106927,8.400493405541898,6.315370474146448,7.487586036700996
2,9,5.203917540752715,2.389413661842102,6.34008007140655,2.280534560800667,7.4541354976547005,7.454548560097564,7.095890478049091,7.878214419460407,3.1029731486665226
3,2,6.475995811397323,2.676767612090855,7.790183035559357,4.278431843836697,2.010241456457275,3.718417969235884,3.195565678441607,7.609541595935619,7.652127761214616
4,8,7.084693626547037,5.370508952032482,5.291987533034737,7.058877141376298,5.055840823132696,4.303804845597429,5.20980212779909,3.2564848318104653,5.413255597805386
5,1,4.130613013238592,2.142489062106601,6.794608144543017,6.878710598966555,5.740460855138271,2.0425720011362625,6.481321683770595,5.000095112878804,3.264609184842135
6,2,3.5220741856461135,6.75640638506625,6.42020843559023,5.981619240453889,2.165672154996687,5.305582204046326,7.108412028178681,6.966543817205976,3.063335530211664
7,4,7.0692604877132466,2.1948014383198395,5.716674576541891,6.2155138486925985,5.032175098788928,4.546436879053135,6.148651963422255,7.0989688779806634,7.171441347324491
8,2,2.808080995708402,6.920932688962887,5.033948107008045,5.5835441023647325,3.1738646348257986,2.9355707207802793,7.282180646439402,4.721142106080704,6.426937144639219
9,2,7.798144997351945,7.902409334627645,3.2095208748414708,6.182289533275206,3.0334766746564643,7.036146575402915,3.0175510977186266,5.5898885608712785,8.71153914682287
10,1,2.914753203586731,8.25481627735748,3.3579251270321104,4.213569114072122,3.88184778123961,7.035130950596345,5.846476118873923,5.9484447835811665,9.825363541199224
11,0,4.560265830195494,5.146163864929914,9.267777134917175,4.401903296025647,8.384069076928316,4.000699121701882,2.3316604147462745,2.513743422480066,4.7373422863345755
12,7,7.973903070099427,3.8857116097992934,5.962987395593775,7.462000305901952,3.44517413949228,8.654221373682542,2.0449063764862703,6.7794059502625545,2.2322586331026266
13,4,7.66193000324936,6.251556400151447,7.254368708404907,4.60517413410774,6.05967089966861,7.060832691858664,6.8068702756054815,2.451606846116487,9.165746988651094
14,0,6.0296440585003,5.630266776437778,8.2411277180649,5.485961693478046,3.792257751284559,5.099227411651116,2.373371771623974,7.5898974992337145,4.261650634289766
15,2,3.5823772736126136,2.0066090709410696,7.884497117190807,5.201352269600998,3.55210182837956,8.504694027911647,7.36213646246064,6.572274994764187,7.101371102657174
16,2,7.012126722710496,4.937547631936216,3.4965996041490857,4.456657914500753,4.694149282883225,5.215452736375854,4.105491005197243,6.292521819273977,4.016628886222461
17,2,4.072203931684624,7.502639582717858,9.825223074211866,8.778134594551139,8.559811639437536,5.07513776827709,5.502815926757874,5.3545730553417465,3.306645809308524
18,3,5.002920421391262,7.369015292533508,2.515838473792222,6.241348348054007,3.186038143402427,6.279607741792272,6.41571426175207,8.862194831455222,7.707019279183768
19,0,6.142399061802664,4.005442782527972,7.063482446222676,5.205541161832508,8.139906067157373,8.332294247734023,4.46813594849714,2.4225627205875213,7.535900727883539
20,3,4.994830420920289,3.5104065467035697,3.046308874005172,4.3508595446301035,3.744541688762549,5.771288586330333,7.194549141280666,8.683224911931013,5.132818501311271
