T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,7.238912616440955,6.8712988596509135,6.718730664583858,7.222686690651244,4.651719191005083,3.5253156972856816,8.808812523689792
2,109,5.510843947096587,8.60889285168723,4.817963612505654,6.39947079209643,3.5872246359648816,4.309527778497543,7.13986627032784
3,25,7.360922088027373,6.199919388219895,6.2076836658502526,2.6673343340319082,8.40225877683392,6.373226681889179,4.498989999908689
4,0,8.374986547774267,7.272219871955941,8.008502104409622,4.747604837965572,3.0002415102244235,2.9774983963054265,5.273382553695657
5,0,8.717440100491624,7.042923588084639,4.255397500103669,7.052412138108243,7.104261699046173,3.6084469741502883,4.52331228152396
6,0,3.012916713864546,5.32820860525113,10.079199134179511,5.407151711934995,3.1720984300042456,4.8897535328339075,7.132329478231802
7,0,8.478251501393345,9.959212466760807,5.8038694807158455,7.8546484023004695,2.3818170519634054,3.11228243763174,8.381695137414285
8,0,6.474827080019402,4.590994417921179,2.4168762428065924,4.01943388420157,5.329088846049725,3.5221315567994043,4.595023870576246
9,0,7.170016283638716,7.927039934251938,7.540777137403008,4.213582596044292,4.60774809142782,3.5757446320998643,3.1126711666898856
10,0,8.02633598600106,4.074361275395676,3.245939218635105,3.0834022442913036,2.9185419715604164,5.421399391608834,3.176051523709267
11,0,5.02016801764066,6.365762531248128,6.278149034737141,5.838561683266134,4.216850570417041,5.419849109467164,3.024417254849209
12,0,7.030876059672966,6.923335567848212,6.868003379060811,2.2996267324642616,4.130525310886073,4.619828735535761,5.539579156985223
13,0,3.0756898813885916,7.152345462579565,2.7394660889514664,6.152349831209139,4.819885090225369,6.057577676506697,7.652751701824585
14,0,7.352238730106102,5.172125624134928,6.381154741782063,8.596380622245235,6.79223011284475,6.911747395622258,3.111603957593664
15,0,3.408165416003733,2.907748219693269,7.37194526908506,4.507882853206243,2.237686360353245,4.140040366250237,2.6623035167202986
16,0,4.196763825675835,2.0253299687695687,2.2449753242213166,5.180422133854,5.578428061904031,6.242608997570822,7.7059660304074535
17,0,10.62050153672995,7.164836409353745,3.408360544505649,4.176971659572833,3.715441313757564,7.149325182580738,6.127064424793682
18,0,2.050532803910984,5.773826443703118,4.1541167009794036,4.015879433115438,6.399031030209157,4.604582856909992,3.4992512288401283
19,0,6.4301734999293565,6.5801594712637925,2.572313130202309,7.6360720354002325,7.5692099713840335,8.898875521496327,4.74401793193752
20,0,6.476718620955089,8.331381689721683,5.587240077033738,3.065297846602508,6.392246600270616,6.818233661474206,4.18685182213622
