T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,3,5.222542922144066,4.276405645274929,6.386212523581399,7.52500130346129,4.482495370578421,5.0956950389508,6.588090995504759,2.297016857051305
2,3,5.424771559478511,4.874823810665516,5.060660294319395,6.296241536434308,3.1064581909468907,5.022658369105352,6.255755107556341,6.172073424021731
3,7,7.227242152886075,3.434492011544199,6.322738031197694,6.4220659435836085,4.353090791691008,6.6681737043922436,4.414316610541596,4.042626091006904
4,8,3.848046971715176,6.228292357193343,11.084421373911887,4.695015348778845,6.1231457672091425,7.971402169260459,5.684173592876924,3.105166871833467
5,8,5.163751402744701,5.18451649801308,7.573749639466467,5.067703945990773,6.518479458238447,8.060735257138896,4.655586863548017,4.509082158252562
6,5,6.764933403199137,3.568850415151604,3.2462064496149474,7.637066963384072,8.570408731335403,6.081047512113638,4.071756820023405,3.118399637105399
7,4,4.77306357004482,6.182345866469539,8.508888554895677,6.479710092915687,4.204746372110321,3.297806843324383,5.4560273241415755,4.5857719726800985
8,8,7.785643619732504,6.8172812735460795,2.467811986848146,2.0458687024491464,4.592122120204307,4.025143160970343,7.69639975045772,4.715148556215123
9,3,4.469265280657037,9.972634396960014,3.649790692294723,4.895959918098296,8.402868963483737,6.9904033778629415,3.6321321324851397,3.4260206066769596
10,4,8.760250075254369,4.104043893134576,5.763208296340635,3.0400554297033535,7.010438692197436,5.2487835270623515,7.218085689552262,7.805325272954723
11,5,4.5697297895584565,6.080394895408279,8.86340476765546,4.1137917602363565,5.23497882303067,5.2054236313326925,3.7068243658539024,7.176059479661338
12,5,7.07937101750107,2.8844949707724696,9.863775495748687,5.925989550784887,6.325879819265448,5.300283960191711,5.733195802868988,3.1226826485825043
13,2,6.0040414203414985,11.91099731445551,6.152902862513342,8.778528688736161,3.2784880189791368,4.20769230976954,4.590609714760433,7.183160166471271
14,0,5.458563625874925,8.01515750800257,5.7277755557563665,3.1293844360031526,3.038142733889261,4.8899426331626135,2.190586227846022,3.2463981467263396
15,4,5.673358509239858,3.3698492802220925,4.12723712896496,3.74009833383166,4.76183769016888,4.057952008369021,11.145345961718615,6.273408584832232
16,1,3.6430819497226747,3.078027918155123,6.496654620545898,3.4326722085613923,6.187056306327808,8.651556118231518,7.277279814893031,4.1177157568451594
17,1,6.130235059176081,3.71190823664442,7.058713864406902,8.818929581211476,2.786659302664807,4.339522310997689,3.3951254648157234,3.12879652607829
18,2,5.0417340245027145,7.280175964817823,5.8060532803043206,9.192741385887981,4.126658230692802,5.1974976330529365,4.2732495751131285,4.554165819572486
19,0,9.080059709154543,7.714159697572933,3.2158055357800643,5.120702668069397,4.0417363727877405,5.976199422724743,4.648149134155995,5.304033688760085
20,1,6.063331149166474,3.336926850003236,5.110196777064866,11.061407125367442,2.35798333307805,3.985646064139546,7.1446188915765765,3.329947173683755
