T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,5.65287121135329,2.538150852805436,5.3713064766550875,7.0596695759982655,6.240327354038321,4.259537539922318,4.192614304836086
2,0,5.042350236424784,6.551582603550567,2.1206424251378997,2.3842598831034203,2.2513349115580237,3.643264977518828,6.62735722708503
3,4,3.5011490562124052,5.242440149173011,7.386422241546481,7.52956420730113,3.937698689573052,9.194102105598514,6.024231310027529
4,5,4.515503168971476,5.603986701243533,8.156817508089492,7.326541099029733,8.682624891829036,3.1217631577448155,2.3521024479725767
5,11,3.5670345918824347,6.0516398206902,7.394939246121988,4.734213483999028,9.018967179239674,8.53875321643416,7.333228650009329
6,3,4.737505557650243,7.384809119510698,5.348431111914168,7.168463621419156,5.292250033168954,6.800506430822065,3.061707814603735
7,1,2.865475154720013,7.201718406131671,5.422580268611021,5.3400482327055245,5.388612527678962,3.8219682270895246,2.5534652003600784
8,6,9.071121779537208,5.139362104579018,6.286148023772546,2.2601500714667893,7.286492068702432,5.415478413658204,7.013742210845148
9,6,3.4851370899009915,7.7847165928895565,6.4545796280840495,5.014367737684132,7.343365951200936,4.073500285577168,4.692323922850349
10,3,3.440662684702248,6.0272268985317705,4.773573171098565,8.129223174477016,7.587672400627868,3.411390740075669,6.5343794344531005
11,3,9.730015781834338,3.2283567008187792,7.815017057954324,6.5062709174496325,2.440440536979369,7.040646676553307,7.797195501089804
12,2,4.150921972820215,7.964112067260528,6.351027071423023,6.832724537724651,3.3309102391135816,3.1153536256959757,3.634961385934181
13,2,2.311932935052397,5.541077958319709,8.244133662197179,4.564139991657609,5.764447957339968,5.189047457409558,3.354953771639077
14,3,3.3709047764483158,7.863894416089301,6.773522358104664,3.866598982153205,5.562088035001243,7.3751736753674635,4.763187458536123
15,3,3.898716325166715,8.571255942920693,5.843238345236071,8.836547460225809,5.451894489004669,6.3259427333647364,3.920206656411624
16,4,2.4957061830137466,7.753491911140974,5.940252154608353,6.615789116381778,5.955692956689415,9.958511860107716,7.564962813723668
17,1,3.5636938355897514,5.365915566183759,10.934092461250051,4.894951206139468,7.568000194915899,3.4975470543340705,2.5972420436721415
18,3,7.677289045297543,4.06202251697592,6.964952915192105,11.520230447358141,5.248966154035627,7.018487237152918,3.0769247122439296
19,1,3.1501872473602477,4.611469927119222,4.41922044591192,7.321237180822391,6.059396246975135,6.032031644677409,7.5470905569211615
20,1,6.2938932935471135,5.439476567229411,4.508932108687031,2.4204423079055557,7.335121118302026,5.576656943575234,6.057946672825038
