T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,5.247636095523303,3.0288824759619546,2.590598373558327,6.962636307002122,3.2686027340438497,3.108471341384596,5.189798777708431,3.7966274732649694,4.325995668374189,3.506571862638288
2,3,6.887939543584976,2.3422240431119574,7.038062416201226,6.519468174652361,2.4929000869120945,5.243568714608363,2.009892033821719,10.312261622780323,2.821050146121825,6.747586796682248
3,2,4.135285827589163,3.424829637425683,5.928090417402311,6.789824774824227,6.388358115694028,5.184728057734102,5.50013330524368,5.10490444178913,2.0428729506424492,8.422179594941603
4,8,6.074891354877735,6.264401187732947,5.715050006747166,9.037345053335661,2.3452549107826277,3.3371530311390845,8.191288600741096,5.236511005947936,9.066318751056919,6.287022942751054
5,0,3.709307433313517,6.3170561034301524,6.183217686300719,5.036617091893634,2.1141250552572113,4.590923954813957,7.642408320102749,2.5395922762054948,5.11207751328387,2.646852241179292
6,1,5.644319246400874,3.309910657725527,7.315087469915367,2.379674096329107,3.362209267264053,10.749974308197038,4.582369545191243,2.3043527292704438,3.287547268691428,2.3560936025980106
7,5,7.17698352089221,7.347184338035991,5.102824511960651,5.269070795311919,5.839091962077541,5.48500155719491,6.435692526050993,6.0954417087302994,6.454424079120489,2.284165654290036
8,3,5.103871718755533,4.561798733891993,3.0603362233626634,5.106678102003852,4.650006000292326,6.047814417123197,6.08470137309045,3.1350393130986527,4.692209918177395,6.395871331692041
9,3,8.56878296410267,7.071351880271026,8.034126188870133,4.61832109074143,5.2298306278546525,2.7525881844577587,2.349708475113739,7.351406109749756,3.3132558351943526,6.895346496924356
10,2,3.246894773513704,5.122273266627925,8.173602768477625,7.246245387064462,5.9438820650890145,7.327030270865562,6.214010560316693,5.180891313005745,5.205044119229853,7.179245154051821
11,5,8.198789710788493,4.0681718553303465,5.456745592085022,7.1652312605761335,4.834198699409681,3.8634510799535384,3.237770027694493,7.671984210513904,9.469610526962024,6.1952242456921205
12,0,5.646547401686142,5.551632856783173,5.676921903789825,2.777583345023622,2.018309107781089,7.29495605064703,5.131796872495568,6.245243811241096,8.292864726345552,5.092322401614371
13,1,6.152835593186498,3.272519813161087,6.545270535321517,2.1681902159811774,8.295596744110792,9.30523122146881,5.111059068970194,6.32371490190202,11.749484681613321,7.530746457102994
14,6,6.4565833543216735,9.07051485850068,2.742774624191819,3.560397431737334,7.029897210992557,4.605631622786722,7.5939230404557225,7.769651851872187,5.2609015762852716,6.7433462113463705
15,1,5.53733368452143,4.002440648253624,5.041302262701359,5.946283589141769,6.2943019132690585,8.050843413920141,5.67512746371413,7.382318624224119,2.280653874462277,3.45831614174076
16,5,5.504790520773352,5.749844121511537,3.0667995289756256,7.511520750734826,7.392424320530131,5.807688929106199,9.304698614527478,7.877570957683525,5.283256157188092,4.546073467373905
17,4,4.851965152900256,7.972424876021201,7.2902775953179075,4.985853941858027,3.0137110396586575,7.082136294720146,3.4646415619306286,5.225517095918259,7.521449009309194,3.316177693823732
18,0,6.627619002790797,6.716994915879135,3.4470933162064985,6.126210930047651,6.076669160419657,7.0065069762297885,7.697266886129071,3.4855432542409353,2.652632274273497,3.8473047476971782
19,2,7.428350326170608,5.789369800784107,3.1499215439008235,7.294316821212089,7.154961615279365,6.403034157660652,6.660962339637837,8.127901304240313,5.293140144505106,2.1100417920823262
20,3,4.9769014359687445,7.727461570939239,5.9467785487507365,8.493721848465338,2.000883960108905,5.876572595027346,6.8749835218680335,7.3487623352995834,6.762853753122397,7.662899120772509
