T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,3,2.50901899253648,5.021482474634817,6.854391328836493,4.796454974920937,5.03657575001384,8.175468857254328,2.7203953946842065,3.1505233976026035,2.053214062286806
2,1,4.922870998619112,6.384158352727231,3.390705713667583,6.576439167993263,5.8191570412265055,7.575101260697307,6.862460317925716,7.960411815435768,12.243757478316063
3,2,7.052350728361481,6.084654365121418,7.246775329403132,5.125446737175465,5.083477467018081,4.440798346326618,7.996966521179334,4.30612020670096,3.14921181755403
4,4,7.494226005289756,2.088678167992142,7.324484826385069,8.308221403491036,8.11534605724084,6.116927283008112,7.961494178035138,4.815594291932726,3.087857130742137
5,4,5.272603001832911,7.256855087051475,5.1788629126341625,2.8402372376538993,3.330476734128204,4.2781059892389335,4.02705694603921,6.3162899693763945,7.227431262216422
6,4,7.01252010166917,3.642400199688981,6.138308826866532,6.0531848620013955,3.799656932515498,4.819652330381504,6.913291475935746,7.222797265115371,6.653488209310286
7,0,6.035049084636995,2.452106110802414,5.021216025370018,2.622946043459395,3.361384290045319,4.382970444205814,7.15734592406071,5.438182952277016,3.783961260076976
8,2,6.719440961247562,6.169780585646504,3.1461804998920417,3.385124653018713,8.165515258131126,5.576720072911572,9.374376998753455,6.155198468102171,5.1847573668052105
9,5,5.56214471677005,3.5941298028302624,4.098704550411643,6.474027706256497,6.288936752835307,7.985670795696817,6.962980177188248,4.511985801979501,4.558626431864511
10,3,2.8910825437142966,6.109448672128363,5.78965024977758,3.5694991203260535,7.006573082054638,5.9792651256805955,6.579049732804477,4.071487958411323,5.234017948893172
11,1,8.084694532759734,3.505653106898356,2.0549334473512078,5.508386041050476,9.50294727874708,8.571143192485689,3.4291435802198196,2.712925390708147,2.8943365793283324
12,2,7.62134918009649,5.415103008897912,4.00922667470857,7.1744374371825606,5.6445458637207135,2.289966990187135,3.168543282980145,3.05646532194727,3.1192445434147698
13,3,7.3207550000446355,5.486191474636211,7.367373510017083,7.97953830499435,7.095467270615002,3.3551297205356008,7.304780618249861,7.678663196269303,4.1927479472232765
14,1,6.502224025689943,5.254897660065091,5.595665540217258,6.963598682132893,6.483380543362195,2.444555168064278,2.4336452568264497,3.288622858259972,6.251679429751751
15,4,2.0304274897976913,2.8691541959830427,5.791341495504959,6.2935506801095,6.204361634221943,3.446901696001432,4.163080951613898,2.5064267701324923,7.680583140902579
16,2,5.420824857431134,5.0178765244532,5.62925986573853,4.212674118525977,3.747385768528435,7.239988670373802,8.099910032854945,4.280675485183814,5.916943720310108
17,0,5.071200814792718,2.0795263993448185,7.001263981528937,2.7100216992098103,6.3940326293752525,6.638739171440005,3.4335987508235437,4.57206107443691,6.254325888621037
18,1,8.925408248125546,4.002605767403991,7.103047614438219,7.383585920304047,6.668062997490464,2.7797614352581297,5.202152108544954,5.4196401881595,8.413726558137908
19,2,3.2370324917682116,7.517174399862946,8.063210810703158,7.301734249809618,7.995322721197079,4.117635993964513,3.426625287493283,4.407833542797396,2.393819346204665
20,0,3.7828700055017475,8.591461447439748,2.9970419264403647,7.586886683495754,3.1130484663815468,4.284468234326181,5.893225766972001,3.1340001496723664,2.436576750280786
