T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,8.334855902284925,3.102561786542582,7.557396887674788,5.893609119916547,7.106741892981958,3.135790704191608,8.12028062971471,6.050121530275981
2,1,3.299705032421542,4.158871169101761,2.7725688466390386,5.019348555843564,7.076911692068901,4.255227000888022,4.14167601712925,8.897758849224587
3,2,4.986699077093318,2.1343220739686894,6.097289806152564,6.872951574773536,6.457642976729282,3.6996859943221807,8.078269800570164,10.021721817335177
4,4,7.296248726020432,7.261150858009506,2.2856679259504418,8.69608648281206,6.008262164051788,8.494750277973745,6.140145015388941,7.059572026700142
5,3,7.233644788157555,2.7803396769696604,6.647151332472481,5.806659109515799,6.286470419295466,5.732020904495349,6.697506265536836,5.5928768523978905
6,1,3.3599920508369063,8.685291204214863,2.470629486247699,4.855198901756562,4.47991786557838,7.414724959328403,4.0160954112836516,8.754230135694788
7,1,3.6228561425252543,8.882160444756689,3.8878831746939335,3.240299075605855,3.038463313598164,5.389949690077231,2.7084813405562427,3.573782515995039
8,2,5.239725878606595,5.243716291951222,5.31932870232899,6.339101530192437,5.539909095617494,5.177690731777265,4.039007640635267,5.81253285378909
9,2,6.159297106547239,5.925570238381224,2.921773518957912,4.380393873428053,5.291245650168909,7.767555294027537,3.015531938042166,4.6535974928933035
10,3,7.221346375741224,8.751802373445564,6.036396079453393,5.123958129775649,4.044259606493524,6.8098882222103,7.027336352487402,5.158535919103637
11,0,6.883364873404837,4.651038924351133,3.3345504348933215,9.06691875142409,7.552260944552629,7.180425406238382,3.0168871471299337,4.1575486908512636
12,0,8.880652316333494,6.572021897399253,4.0251741053323835,4.305361765286463,7.428863012776025,4.294677007262262,4.540457012481214,5.425139016998428
13,0,4.369799110849513,3.689700907337053,7.497869916336636,3.0368971871007577,2.116269413749346,2.065923199644061,4.026023113250697,4.235910754284687
14,0,6.789655916036384,3.0167240396326163,2.3364136454383155,4.974406012519798,6.914030675014712,6.409363487189034,3.399426682062996,3.2884698195168567
15,2,7.188984001479729,5.206301950734108,6.534201159808214,3.1328812224514766,6.914039219187363,7.358857435933896,5.238897119629013,2.3665815747077885
16,4,5.565163613642923,7.670834266571984,5.085920845513507,7.373508921440079,3.5628329285999554,6.569148706087066,2.3433322434236503,5.9719487640951
17,2,7.764229806620465,8.829245620860554,7.449545533803271,5.198055234247064,6.475758563197028,3.3102831381012843,6.706942761993516,7.435273723970848
18,1,3.4933324230017586,7.584027436889067,5.203222593994104,7.016780871440911,2.795363746700209,4.926999631196414,4.744119941527128,4.172858150524933
19,0,6.089533867988012,4.471944374554175,6.580014151504607,4.151505878752035,2.8248964944419788,4.228146499156599,3.381373859678516,5.359342075352244
20,1,3.0141957932905905,6.921491967158486,5.074524986822089,8.359965754672062,3.12733607221512,6.889399439776346,2.499266127219873,4.229625905111061
