T,FC,x1,x2,x3,x4,x5
1,0,3.870150701788437,5.0987123501674585,3.3605640104217955,4.504307163330541,6.563915593376565
2,1,7.12053335437532,8.697780940988757,7.837565147898697,7.37862764173261,4.027352850553985
3,3,2.902487378777791,4.718224568076865,7.110640465221484,5.568508460453879,5.679852081532654
4,0,5.563546875224148,2.126145618740039,4.166935696029329,4.267814337064267,8.25363744406621
5,0,2.786124247432486,6.179792972715355,7.323734888344507,6.1101911397510715,7.703685223710303
6,1,4.935067957663099,3.899355903382521,4.466969433393482,5.289790605779918,7.722456222578642
7,1,5.004946499523851,7.1336634611347955,4.0569968976607935,7.8819389815802126,7.411725469902897
8,1,5.455330649908819,2.9025920349168675,3.223306918211,5.038707112770533,5.308960417436147
9,2,10.020930432881023,6.085612575515975,4.6731990021544805,6.271852347464847,4.437923283920169
10,2,5.1484212783118695,6.813098367233213,6.574474815265793,7.283900724330318,2.0647647674673566
11,1,4.351157695769801,7.775982424739195,4.73869080843951,4.729394180594409,4.996963306299179
12,1,7.338970843065037,8.929102987192785,3.76590790584793,7.098990228196774,5.536902943463569
13,0,4.079588964882492,5.732141027404152,2.000673098345159,7.156784935201501,5.060694864190461
14,1,8.280652881173573,3.4082798677325576,5.5929644740158,6.228634339031328,5.905990625935855
15,1,5.2870973670860035,3.7458257096715406,7.0294205104889445,3.9023525152440377,8.015073497636601
16,1,6.012779392621402,6.778335826996984,6.294771954032765,3.0206069042591506,2.2220630820821103
17,1,2.1811692152069666,8.449484451846345,9.943421254709847,4.316216721400426,5.842489852060548
18,1,7.5648933819116735,7.040283897399421,4.148613196884209,5.0725484473896065,5.931058848721464
19,0,5.809253205928136,2.271419017055902,3.0003411597955587,8.041458333198168,2.612573003373421
20,2,4.426023600793212,8.997984175286458,6.0735829068019225,6.039623763633022,7.196005089659953
