T,FC,x1,x2,x3,x4,x5,x6,x7
1,2,3.2765250632161806,8.304051690195362,4.7943752494672705,7.132909848770977,6.184100789674033,8.1114425168416,4.60796905318032
2,1,4.523258413450325,5.114996312198058,8.530203974500814,5.5711008896787515,3.189627081437449,3.5662937282094043,5.258852182660372
3,1,3.6347952922166185,5.282869022352276,4.300401674755188,6.768165714476138,7.549453801078584,4.292614446069704,3.23632121814824
4,4,10.796697064931026,9.758116125364479,6.506807552918382,4.61427328678572,4.96998653451007,6.132512257173506,6.789478588328738
5,2,6.434614275040559,4.399916392118587,3.504361088427685,6.059048166790033,6.583478929003139,5.634361166045559,7.3027556830633005
6,1,8.982040397293696,4.352151664591549,6.327543454070935,3.2068004718828655,4.067567342923499,2.122260409200991,4.760207682469126
7,0,3.1645035296404016,2.0976783603072957,2.023473042086482,4.376698751617449,4.8588713649627016,4.71843853006499,2.487492256973195
8,3,7.669723925332415,5.153727054950365,4.815345466320938,3.4408263734970355,2.3773994669603753,7.244618470386446,6.662060794668837
9,2,6.156288926091021,8.373857075886642,4.7261809239974415,4.713789226691667,6.5339001333855045,6.885373262413516,7.4943898342394935
10,3,4.518397657614769,8.330250772683657,4.997125326987407,5.228155898634404,8.509150019891148,7.227007155118864,7.113486876303182
11,1,6.408981886742599,4.315769183926868,7.022798936673118,9.715395647183549,4.014495558330159,8.783462910605227,7.778603719797448
12,1,6.3860465794841055,7.453509871138617,6.013409246791816,5.301549373197425,6.385205171066223,3.014820147160848,3.60941877806922
13,4,4.654165197476877,3.104923274554414,7.196017857787669,4.370853598951827,10.349860574415523,4.356344485800734,11.688048699323943
14,0,5.667698161432984,3.708752905934379,6.528695901861832,7.57190446213684,5.535840019608709,6.804862854548582,6.787981630890899
15,0,3.255375988276707,5.052882757154002,6.856911207215655,7.992374163067167,2.2279663234440394,5.506408731661074,6.23652955636388
16,2,4.622344922115538,3.3813196671594086,2.3411230325415726,7.098514331516471,2.8980122250795954,4.905965559032251,5.009314691707219
17,0,8.13387602614877,8.707094210741912,6.205591763961132,4.573633248374097,2.5303327822155244,6.250875665109699,4.202692724447959
18,1,6.6983933185826565,7.599324509651362,3.3765866389770376,8.528030326159419,3.300730556119333,6.907368371372033,3.0693394935646254
19,1,5.626935094473768,6.081182713800661,3.542033293823092,7.286249494548865,5.682844177517538,4.529440921167795,7.211710942439134
20,0,2.9069280380989686,6.695793168941322,7.172493686773098,4.055635071247965,2.1854895293280405,4.216376507581888,6.062485011471885
