T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,7,8.261366427369692,5.187076918103899,4.179235158719041,4.567233059982858,3.7084887966257165,3.11587557805064,3.3852919861047637,5.42353683568392,6.039413248421129
2,11,2.357160940875317,7.35017316221156,5.605835152527456,2.682382842958021,5.579359717077219,3.6732334121659567,8.102461906698501,4.341294735213108,4.7322399619875775
3,8,2.4843574421132004,3.381274317207049,6.5008367468949295,3.6383886194026047,7.262741855937884,7.986473989714122,5.049876420395045,6.55055620312622,6.641785080453502
4,2,5.0366456179615255,2.8420049346521736,6.583974995686104,4.143522151745427,3.539067941976729,2.151071516393164,2.0323932020410793,3.32212769260725,4.129989360091812
5,5,7.240076270200122,4.565841115474258,3.8915912807586586,3.5092806842718955,6.199819678354573,7.4056181638632115,7.286229048595451,3.559522273393255,6.450279829508793
6,2,6.892671116985459,3.3321761647343466,2.536467297456907,2.054714776419733,6.182612160919135,6.254715401912775,6.254456018414849,2.1391756305194067,3.5334557133561164
7,4,3.2018072003813405,5.363130838723322,6.177550469978068,6.182944190727194,6.340010964029425,4.186323608570494,7.2674341635047925,9.291894176483446,6.48798281655815
8,2,4.210769959936183,4.972231612621498,5.332404783260288,6.41769765411941,7.684896199398546,4.285729244097269,4.1510536983511335,5.511629566848265,7.569883186995349
9,4,5.004924733312689,8.77430265944257,7.3283067750124085,2.3094653697881693,2.7689671391716684,8.334255460518813,4.420525299310752,8.021557917330266,5.077156334493036
10,1,4.60146911573839,7.107311761454462,7.792886494799012,5.329726917322499,3.4393574241885516,6.802093063230371,6.169908547993016,6.030017208910399,5.35968752475311
11,3,7.2867854437486566,9.256624030168322,3.0184378985957268,8.908011381619222,6.174440234240156,2.5860804375310353,4.3629169255812625,5.156288652013403,5.8681812420904285
12,2,4.549821854740601,4.237825874458142,2.303282307376465,6.157961083997086,5.181708764734541,4.3131395926388505,7.426354977504987,7.375863614144163,3.1013130003172398
13,2,8.630380883450133,4.413137569342299,3.5384709887116337,6.07373772213075,11.410889746816103,4.018746470391433,6.509133071633081,5.040639532489744,5.288034791616411
14,3,4.013756975467582,8.161430671082735,8.391198191577384,5.205246963006004,6.947169844520033,4.140218863932969,3.168790497504644,9.854248703335784,5.659275097200679
15,0,6.348593864438173,5.023685471087166,4.399112320231563,7.396552991024483,4.437986598542594,2.393697908964259,10.446815979543258,2.95762408234428,7.110178307028985
16,2,6.905565610884621,6.175064866779518,5.757043420935106,7.131111528460808,7.449489174931111,3.180205704531501,7.45507801462688,5.4246758908416925,8.98734501713525
17,0,9.502559990673861,7.098024234835424,6.653004834900185,7.052897133842569,6.386148209962557,4.31114773620681,7.584012090602492,5.481276581476685,7.481921933548149
18,1,5.034347765020298,4.520677181570848,5.2373622296840265,3.358378927967905,6.26468640328558,6.36823353618075,3.534137667244319,8.118779391224175,5.044410116000393
19,0,4.204711544656573,6.278805407398067,3.2831468736395832,6.404194388632714,5.75859927330689,6.1641400498211825,4.4531268804470105,4.063103823526139,3.4288817596260817
20,0,2.482193340790961,4.3353864062567125,3.5256978062799824,6.832679963076689,7.154681303050359,2.7468311030865147,4.226699377868202,3.1140355937993003,6.273262996788934
