T,FC,x1,x2,x3,x4,x5,x6
1,12,7.013963846447203,11.028756370992772,5.223631255393495,2.5922220134970613,4.816416830108213,7.178211228025544
2,7,4.07543482187613,7.123450720875939,11.583842946175272,6.185262286283249,3.5297905036138104,4.40853784715013
3,11,7.386947386887888,3.1794688650609095,7.535783502738246,5.249378290594156,2.1073942612873426,9.681482517100005
4,5,5.683810367035965,2.7683458645770345,7.751379824217244,10.736772485725632,4.869279043091003,8.646485723132212
5,5,3.7054719494318227,8.42708320135458,6.685395800746193,2.465256764521037,7.887478601088627,4.6623506467320395
6,3,6.1561940502908135,6.721237381247841,3.1023312905623994,3.250341164159736,6.268011689274636,5.133528667070131
7,4,4.06055444501677,5.008485992833767,5.095090981232602,6.203026573912053,4.323470237777073,4.384835528092983
8,4,7.202793630920608,5.483586388149465,5.654787447593291,3.7581008278998613,3.1266565293025956,5.155008536199138
9,0,6.044921921066266,2.557704262190172,2.4472796095834553,7.819590803101723,8.324284400601414,6.209516843727629
10,2,7.33265612111482,2.22590253155719,6.072684910918353,4.8650827660287534,5.004655439415403,6.204481200572929
11,1,5.891372282456752,2.427564904407183,5.106327869561432,2.23209714252115,3.4421083935311234,2.74647925506775
12,2,5.621412548760723,6.446909186724991,5.07155800559226,9.024926937622796,3.934567678590013,4.466020067562629
13,1,4.629333879938454,5.150450252146745,3.573010749610765,8.059577103522367,8.483670211250194,3.658256359074175
14,0,5.007660101615823,3.3997910558064133,5.663364433073028,3.7813720930208117,3.91579656554332,4.116499970531956
15,2,6.88175245284064,7.07758477181438,6.412057870637355,3.465205977777914,7.469076606039295,3.8546896019273222
16,2,10.34619001881179,6.953279133738251,7.7710080699564745,2.5210980788491,5.6875976655865905,5.335103143750878
17,0,4.8420971917263795,5.42732342611736,2.044109376193514,4.8507144682198415,7.068248431044294,5.484304036417138
18,2,5.270135078673155,7.639121033567898,9.943829356167319,3.025294236600782,7.62230593274865,7.2443940154164945
19,3,4.451420467459085,6.9140389235876185,5.488123169376332,2.4943042916598728,5.9979941501028256,8.073164122818842
20,0,3.010580746806352,8.604186260489806,3.027077564806992,2.5068536548300515,4.8839221829005615,4.11710677896082
