T,FC,x1,x2,x3,x4,x5,x6,x7
1,25,6.406887634045337,9.573255328052133,7.341726889350136,6.008328173206568,7.267570594662044,6.3228683056289405,4.239400561133176
2,18,2.656291570821468,7.327936103997512,3.2509957416206925,2.4268182420530815,5.796007137529088,3.2102402328327106,3.225843047369013
3,12,6.226380367470375,3.559205953636463,3.096967814885377,3.850642331590602,3.832581147138292,10.89652600086345,6.893376636460162
4,16,7.672285187648466,5.474257665155462,4.483860993285898,6.06676925001224,8.556131398246727,5.442022316826126,7.403571065224031
5,7,3.1871305888945027,4.851894489654471,2.6229995373028467,11.20827130543325,5.545089962654045,7.080139606908391,6.356234356437074
6,6,3.9242422448709666,7.75818156462921,3.384969248340035,10.683659835368273,8.543449229621299,2.0198905972276404,5.156091109643768
7,2,8.57947698520143,5.622993998525571,7.655269036699931,6.169367825911121,6.067793524480912,4.17818795795611,6.563260135450126
8,4,3.705377127120905,3.890679816812214,5.920775185445974,5.220455664110424,6.02544178498981,6.031386273817889,6.2600636231188815
9,6,2.243946611523472,3.76614568738435,7.361173975933674,2.2123773326336615,4.22387456107643,2.1481297363904823,7.2622051301086685
10,2,3.0420427466011977,2.1357221653871075,3.2525355910720117,3.0908281854851407,5.386522159975326,2.6962893544578637,8.465818795846456
11,3,6.789275292952739,7.539941071369464,6.459914321442804,6.186156825825998,2.1807929941243605,7.2083111657031855,5.315517343323674
12,1,3.62122612282633,3.6372732200406364,7.053799559849736,6.127333098661992,7.555726722641269,2.2808545753891662,8.939152655855587
13,0,5.379328071836245,4.94919581156065,2.202041381759038,4.488309235662599,3.1108085199120925,4.265717778702633,3.010155567805844
14,1,5.594690554523795,4.334193777257514,5.376392365178657,6.103755474605489,3.040656872026382,6.891956272590807,3.217775699753358
15,0,2.238391022220538,5.400132644237255,7.160688109538246,6.803005789477484,6.227979995068041,2.3565674863249377,5.285410300653084
16,0,7.363096668512455,4.798157924195397,7.243183078406666,9.080817911625573,4.496285854726116,2.0901348635220587,5.129704615215113
17,0,8.005970658737589,3.114297328429658,5.345735689697757,3.5708337166484343,2.3172942764796627,6.185396573076487,4.360715468725276
18,0,4.131759264757743,7.157544236579858,7.588114593133329,6.046653902772848,3.4917392851495777,4.083705785426019,3.1119453313561705
19,0,6.747552619958044,4.371936311223293,4.87330426935101,4.44140664308696,8.389572348751393,4.096532736790131,4.357952070844375
20,0,6.677585317136115,3.4471963951216744,3.1837322885273265,4.422419847797021,6.173974175494111,6.484911687620789,10.537622748722182
