T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,9,7.138099009318192,2.106525438550551,7.445261229049967,7.068076205972348,5.0203037800238635,4.63510229526882,4.040166769051904,5.498222103819527
2,8,5.067133645551193,3.8391314742503475,4.856628294634984,7.9048359376238455,7.380204950903263,4.277911311989319,6.070132248568602,5.265061468334659
3,6,3.622446597947779,6.442890578704011,5.7444125701916064,7.381070441963279,2.9264849502946806,5.588257065384258,5.805695967028422,2.334649104519861
4,6,4.136429878689601,5.674753164133294,7.987684687310008,2.2449416147179493,4.787939989182887,7.199373372457647,8.851511770147978,4.2128837238689085
5,4,3.521072130210493,3.1331936275333563,5.692349492731676,4.86280814096477,4.2147127820419374,4.201481511482862,7.8291951990403845,4.102449934092171
6,1,2.032544307563245,6.841876408009272,2.22538355366586,7.728510132700369,6.118594439239995,8.614591094608567,5.870184348542168,2.297749745926418
7,8,5.602611280716677,8.519191945790594,4.4015464410058955,6.484481926856814,6.867657483465225,5.858007548434028,3.6192922643658814,5.094279783775187
8,2,6.412814426437953,6.40374518262368,3.454042098771195,4.638853734147697,5.767784969976841,5.578294282309721,7.012008857099271,4.138774108048092
9,5,3.0655004300088806,5.092997639821885,7.207215537525712,7.634414078497728,2.394077887529903,4.683772658898492,2.051934036619052,2.4085417992646874
10,4,5.411830311664651,5.81543098370197,5.55727188560147,3.5274335830130257,4.559317288276111,7.082644903809148,3.100291654743181,5.075299239167736
11,5,10.1858377267364,5.161350243605481,2.6065850302761318,7.322875624914962,6.773896188982853,8.453891104563024,3.327555820864827,4.149587214731351
12,1,6.079809178693557,6.852112296002255,6.186937343059337,6.124370108596847,3.7903493008005773,6.302277434861575,3.01631222090641,5.0300286553163485
13,2,7.223118062097532,5.542497877823468,4.126102082356051,6.289722456133196,3.4706767472317726,2.282477407615657,3.2169277600198303,5.300735797537188
14,0,5.100134588310916,7.0590337461084385,6.635851152611089,8.141133262618427,5.8474788353078635,8.435033321471813,3.048163835574021,6.864368138147539
15,0,6.1789024770819045,2.85000721457903,7.812765549020268,5.758884685332265,6.3495188047317255,3.2947751377580157,7.175741527794694,6.153943392955679
16,2,7.139899218121604,5.22748952942178,3.8547553951706317,5.089438021267438,8.888953303318935,6.178642978616094,5.624555072203599,4.692166061237889
17,1,7.816141546112069,4.035587462690509,6.036865688991438,3.812707762189251,4.188010515553531,3.6467771908719424,2.372291812635806,3.2156598461864716
18,1,2.8376952708461065,4.196795778577312,4.097305029037079,8.85195429697131,5.00641945709525,4.593229153498632,8.300159655272688,7.990978287084058
19,1,5.383598712817783,7.529755354504507,3.392983014864605,4.4632152798502505,6.369846529893155,7.6749699601289025,7.177389200425395,2.1306815093671743
20,1,6.638947325774688,3.1770903424962227,4.779367894838951,4.29429020403121,2.3873077431468896,8.713387894919384,3.3850205535245315,3.0389542125839837
