T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,5,4.143047986832255,2.2783002264034287,8.422825924481891,4.218637108567448,5.370968147084432,4.0163139711432025,6.14792889122456,9.057175176526684,4.531860200320152,4.945131416490987
2,4,3.470679877766401,7.514118091983745,6.1574948061106385,5.737166323066141,7.198431635794202,3.368680381833591,5.87556639133879,2.317305403461905,2.010862756715209,7.433485577628708
3,7,3.1953374248713122,7.611205099354978,5.853623521464257,6.326244168247836,6.327267447619651,6.123465545878855,5.946891655927421,2.4799628900720077,3.8159791113205213,3.116091805112092
4,9,6.121169579891563,7.672196483593046,3.969332095211537,2.8131543475674214,5.761684147700031,3.124244384044441,6.947011529880096,2.6731993418091835,7.172963849262525,3.2383232834912072
5,6,7.5561655223440445,6.065234738024879,6.014319891702701,2.419051452342354,8.178521207513862,3.0285349427961954,5.047630258502643,2.3940982780126037,3.4857542568336695,8.2383638977199
6,8,2.1238303520659003,5.649311491923572,4.026677066829638,7.319427700237098,2.243364156260129,5.124427383568512,4.0968537555947435,4.624975332680312,7.816211835878194,6.08712908459201
7,9,3.044226562882777,7.35863589288466,4.3851479980531085,7.240341130364166,3.4767350688879683,7.120804347218302,6.379790739814446,3.0645973699888795,6.6280674822481425,6.781522600617591
8,6,2.4204706317787994,6.773723581106929,6.739020584612287,6.8063868336489355,6.19770474394474,4.365656353325506,4.099943335684216,3.242871303420032,2.822696573739627,5.8794545651995005
9,12,2.151039437911137,7.527011445792368,3.1532682393161653,8.455334153463104,4.571625985146193,9.654953280154256,5.035430975563074,2.956253119869235,4.4970490954635665,3.214689668852476
10,9,7.335169036452274,2.2409037453090943,4.320205945109786,7.963303907251945,4.31942448802222,4.162031619390756,5.8858781978597365,7.759121058833306,3.0090183233844843,5.145728193906458
11,4,9.131399393101693,3.1452643619145793,3.307472348971571,6.360990160064651,8.076443094881338,6.377175394803444,2.3333905672310777,4.948072624484189,6.320425922782399,4.444619701420112
12,5,9.0001884033754,4.655483012734369,6.820566122364219,4.718651796836006,7.9829568761034935,5.129501276200151,3.1919240628579786,5.031975023099318,7.902437264952128,5.33974395230396
13,2,7.5398252746658025,5.643608904841866,4.693718814716478,5.621471165074426,6.734932628019015,2.883325567023627,6.3559024502985055,7.781845761157849,5.193222894716216,5.527357447446808
14,1,9.75419575037444,4.467669429213958,4.243320332507953,5.151802427270113,8.709456176139112,4.013399044181162,4.122090454659396,5.409245986658204,5.864897726601929,2.0251503876382024
15,4,4.144871225903702,4.627653487000956,7.635775004125364,3.7136826536648058,7.606103556529967,8.037864877145173,7.852488435279206,5.180624004125411,6.375418628454202,9.282949246089867
16,1,2.126362106124426,6.438866175854645,5.380748343088508,3.3248303432831365,3.0186655241346876,6.2041213092055045,5.171893801983711,4.555135586302692,3.114877764664428,4.653843669543095
17,2,3.5177277769573263,7.067007815656721,6.481996127381552,5.968058071361523,6.265335475874199,3.2291967827371195,7.4621852656120655,4.288064793525704,9.289380774292923,7.236428688870453
18,0,6.031500003313119,6.042868224106303,4.071173340184438,3.5000322899824354,3.693625271168494,5.139717257286913,6.9873417731750544,6.336998362002305,4.969447769157265,7.147763938401074
19,0,3.242382079415865,4.772761660153817,4.9092971494696735,2.807564861806565,8.336439853328521,6.990721260456918,3.2427329583873017,3.1265595474971417,3.3953393900681967,7.862821474148069
20,0,3.6808909199824718,5.385063150171517,3.3297583807697357,8.34378636468557,7.245447515298659,5.552463573401944,5.428420306433568,7.6763749428178,7.209338559338506,8.284591899899372
