T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,5,8.051542592300484,3.168358522122753,10.622119109598707,6.963110971658524,5.020419138086284,5.036199951411222,8.809530653005043,8.137843001988514,7.05337602826682
2,8,4.50262239527045,3.9088222164203645,4.522755629457162,8.43571316059776,5.7201206636916,9.16283636182041,6.519065473821397,3.347641391308923,5.098372420577304
3,9,4.875267595641758,3.5199018808902656,3.9126830478453,3.162314996622957,4.571042543362119,7.478254901298132,4.641529560955752,4.921495075655251,2.049364188034634
4,7,5.834359402037725,6.533026027400132,7.08323700996973,4.198431542329187,4.193466859396272,5.188171348341825,6.156463223411204,7.844650511148137,3.121694805674159
5,7,2.439859844322084,5.12574896885952,3.653516583662359,5.470294758963892,4.874861810193905,8.57726716781133,7.2868842483448,3.0732472104195385,3.8464293070505837
6,5,5.167873590361348,3.8443011342562015,5.684872514959594,3.5312220050621996,5.078265343685666,6.591125222168192,5.144827829019593,2.2378540735199186,4.504625193706569
7,10,3.7956076022468275,3.733901449317551,5.374116446427495,5.1185261967467195,2.5823511358900717,5.858901063691929,4.757661590269157,7.822458912924706,8.502842389706267
8,9,4.5947188331530135,3.0445625290122678,7.074638646405699,3.1068932769898088,7.38741717225327,5.1818563625100715,7.455246057879333,2.2335137644236798,6.903996660237673
9,5,3.117255366111109,7.224168131151905,7.05323687559907,7.079258033127994,3.6023109635958015,8.839569823802325,6.26195525324525,4.371587019216238,8.835906106064794
10,6,5.039668404298081,4.229646577057165,4.292527605681784,6.935840132685202,6.8023903645507895,5.315531011385121,7.935459398959324,5.346498426224887,6.125930099050642
11,0,3.081268538540048,4.05827502292759,9.608101919548217,5.369508464703913,3.5393357681057536,5.860269239907034,2.1694424600427356,5.039795545431577,3.2523967181042823
12,3,6.984895244485456,6.13341299510866,5.342388708519758,5.581874589396594,6.251321309689778,7.419933499442977,2.1789164421233638,4.521134129150761,3.029461564412376
13,1,5.356112139150864,6.494007272446518,4.018975764841596,3.5732870478171312,3.769458594115068,5.1667843369679805,3.3200070515769333,2.181901131702295,3.347344124312229
14,1,2.1130653579680203,6.000468489408008,7.523096831351504,3.488351105989153,4.30648792668698,4.596048138863323,3.2393585521821127,4.383447765281224,4.267844954356256
15,3,4.672805488903128,5.628629908588455,5.823956208092485,3.333401048784857,5.1273599305857775,7.182433682424774,8.022212255309887,6.99034290609511,6.811394041320567
16,2,3.2126131148504875,5.207072575778446,7.010498687508534,2.56052525653704,6.148968947537863,3.580900385302085,2.732285588949047,4.2053350936499285,9.227172474375003
17,1,6.871331083951339,4.700447188574211,3.4673064138075387,2.0421350366491064,6.635618019682418,2.9253833749452576,6.585041876631077,3.934763385370811,6.944586861868759
18,1,2.7998986363302074,4.761394174310811,3.262438887621931,7.162215712909143,6.315840937013783,3.5854622664179345,5.363823614144388,6.525473841118595,9.496813392973806
19,0,5.869575959736077,5.219141233717338,2.2358750016166558,4.463653576846037,6.023188033557551,8.362593412910869,5.579121559300069,6.136653620943906,3.3046525185232873
20,3,4.697429029127008,5.688032697475862,3.8961045130205045,5.374083738303705,8.698972034335117,6.532067187518079,3.0046480054785794,3.4734743188099237,7.552023431115965
