T,FC,x1,x2,x3,x4,x5,x6
1,3,2.874194391633077,7.4724296497038125,3.342018608288659,3.3041425432044247,5.1489209728171605,2.2577760783700986
2,1,2.8025073320572353,6.3760663516120335,8.70006184953635,4.487414029717568,2.5096498869868813,2.3154708521362077
3,4,6.492373826579778,2.817797722028665,5.998445078711823,6.886137656834277,6.710234306971499,8.237858704188278
4,2,3.5771503428818514,6.311907965617511,7.047208908535962,6.565447628843781,5.2665008164384215,3.627644476253947
5,6,6.712470434311733,6.163657565364813,2.418702535604156,2.0066845724674334,3.006350185778718,5.426280161092058
6,10,4.01998546088532,6.986106949442818,6.433487031522075,2.4273947860137928,5.978760546920523,2.140692959972656
7,9,7.219815634332476,2.8141122076533014,9.95485676183425,3.8182440416731667,5.1629210541420285,4.01067785348669
8,8,6.08395369633477,4.234787134135312,7.265186551894018,4.452628855733854,2.5780007819670123,7.613484416004328
9,9,4.034434196954815,3.441558603205673,6.6139596799494775,2.1557019860238933,4.124772448214033,6.766994874150784
10,5,6.933890214391825,9.12411205822775,8.511353482697006,3.672035754120411,3.6042308657863993,3.5645235945195046
11,4,7.728299292255413,6.3873574127534924,2.971171782353636,8.034217511175541,7.871744887921848,5.6265987701521825
12,5,2.508636994404332,4.123016193706391,2.3253432515143846,5.501983140365869,5.364957035738273,2.354579719954555
13,3,5.4261282209210115,4.0607874169862965,3.614628333019737,4.096848131776054,7.323511225274291,7.5698229439813955
14,2,6.330871259504546,6.231546354024844,3.1891565923075635,5.741187917935624,5.258803426513179,5.090354718838267
15,1,4.147154463567676,7.9250585685042365,5.0560277191143825,6.32584897920992,7.443410927083733,7.666559096208821
16,1,2.8821210476274706,4.879056238377072,6.863760473845294,7.041133191634495,8.124594784289776,6.6684512923604995
17,3,2.3369112912806904,6.425947067545712,5.339727697889281,5.470856813942526,3.1512371650098014,8.191470789756437
18,0,7.832187969004792,2.8745030596693555,7.406006958279639,9.04200630616888,4.584255909441402,6.715407189807284
19,1,2.3038993423388683,4.844358894251897,3.5660365499547817,3.451806713354758,7.207416041063907,3.202480513798309
20,2,6.472909928827621,6.203176236035011,5.039134750531451,4.32285760785004,5.5391034754789,6.306711504768463
