T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,13,9.63843349487341,7.265807620218343,3.5258857591474992,6.497730670678073,2.402267737373157,7.323639194408077,8.052042805142248,4.811723870557384
2,5,5.075488254835913,5.534917193044406,4.189809150573328,6.562764338060741,6.028733430890857,2.0992453646292097,2.306630750476089,3.7654530312441734
3,20,7.295596370830512,10.18361996427414,3.519485911790513,10.68719770525332,8.616919151554669,3.2393004268420844,7.689177927233816,7.72326649268836
4,14,9.340180702729418,8.013498086723098,8.415783379604022,2.5678687988706317,3.560754664494894,3.7785076397734563,4.531375827583691,2.2485971327630185
5,8,3.18340053717534,5.900794112628017,6.8352951884498365,7.246921916166718,8.665928085638084,7.288859896675311,2.610714356764509,4.800077322521858
6,7,7.100867629008855,4.272103639217892,3.053755626112883,3.198804466714445,5.39600344472228,4.251907467662226,2.6924836821917526,10.190800305361273
7,5,2.0275102834406686,5.877207259291825,3.2272676687175825,7.618828847838476,5.019562568478758,6.132785891075351,5.503617773693753,2.0151920455370496
8,3,5.554780167252323,7.820478170630409,5.168009881375473,5.330785972256021,4.580832133006959,6.9648082860187515,5.56091344949375,2.5751785747767686
9,3,3.4886139539554226,7.526846921478297,3.2121078351660075,5.519219011614789,8.905904439167493,6.230483964057977,5.2190579144122236,3.900412747222026
10,3,10.794597445206017,7.34010917220613,7.236478362387636,4.269301421020586,7.84503289309491,4.023412909292117,6.105326520962614,3.635941883317343
11,0,7.654810240057437,7.384346760196967,6.882636464974728,5.909139269548392,3.0824996892523213,7.041330837223477,8.039372804811897,4.021650628159155
12,2,9.809028844159256,9.801268858449363,3.5554744120645063,3.259910970341564,2.388855782667788,2.787327100302986,2.049270402957382,3.389524548863082
13,1,5.159165519516508,5.302339888185264,10.96679978747238,4.204625307748443,2.657931220153489,3.585339082786392,7.788488764235596,7.362462761804712
14,0,6.195323962266164,2.1425852224235977,2.7087137046859193,6.158848938843528,3.5630811390010617,3.2498239235644584,5.580052733140534,3.587331694465929
15,0,3.643850955229187,2.813225594855745,7.470660172941333,8.94528848342948,4.2047606231805705,4.045834643321352,6.293390062454407,7.005970343410107
16,0,7.197390477292668,6.763073851161158,6.211748997712086,7.986274445045787,2.60813934045845,7.39520753524269,4.90918751412029,5.87009143614727
17,0,9.171525196353125,2.8533137449832644,5.441996460385122,3.5224618093785853,3.737407206698469,3.932768860582904,4.490191183130792,5.49034976169362
18,0,5.81543429067906,4.105204880521696,7.713331007806313,5.453474522222585,6.256308429574283,6.080045592381632,6.188635358809079,4.933858365542535
19,0,7.28464132302894,4.907763571514214,2.0386748005839648,2.047358447537576,4.0498686182584755,6.357744099398866,8.55893110450192,3.638104625937112
20,0,7.6692954825328,6.28480810392302,3.4965545425663898,7.7929600842047355,2.2893614293047,5.062559957849909,7.02483043711041,6.445065841810135
