T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,5,4.360497829079653,2.273614001542478,4.8929795753527445,4.0757124000596505,5.719135062488748,7.462159938285242,7.24386715217585,6.0129036731162255,8.583463656171803,8.630252102281668
2,6,7.031753632389894,3.423444062533024,6.810807001413568,3.4357915105181167,7.553924572167939,7.537486353145297,3.2435490815799612,8.031061899467451,4.428822428260413,5.874200583232066
3,9,3.6606490079885523,4.5007004609638255,4.886131742525614,7.030167755480393,7.882113734263807,4.827608369035315,3.237975685763984,5.375839498080201,7.038698261176011,7.421895143718631
4,4,6.459431035576894,4.336074664993247,5.8110939255746095,3.393467242359993,6.29373942254653,3.0402593582611104,3.1252436158164585,7.745643730205708,4.431596680719037,7.232941729680781
5,14,9.967687765452313,6.929712038037614,5.098292677632593,3.800361679487834,4.758212119237729,7.033940357888263,5.465733115294505,6.177164259212891,8.189912855343753,6.041860464722612
6,10,4.697699520059178,2.461643375193143,7.644891778105412,7.5578960645638364,7.003718911206336,3.2961360784231015,6.129937372375892,2.160257344960725,3.325411360254774,4.361272599718062
7,7,5.54577571930373,5.1432989702143335,7.755846096165068,11.897400471915802,5.106821694908677,6.883695175602098,4.645210211311477,3.695225402846818,2.072199702261694,6.071838894504819
8,6,5.0403179342724735,4.345846062987641,7.405263903277809,3.017927029972174,3.009875188331275,2.6755485493126203,8.899945973356223,7.312119730990842,7.141081078323705,2.9327668760605388
9,3,2.498214172182043,6.047411298955226,5.317431347155482,4.698712973580812,6.77014471649986,5.212880657885831,3.7760238702767452,8.755195800231764,5.007017926365199,6.013095399182405
10,0,3.6638055675013104,3.2115496172130666,7.201171450264543,5.2219047957796985,5.176102318586201,3.237965613594575,7.453449661620376,6.487043972472729,4.619439788120142,2.454107837498139
11,2,2.249789368245948,5.650635336508287,7.0499564428491235,4.136225387490067,7.33352320675585,3.1952028370687247,4.98503019507708,5.288114452632989,7.902593296267591,6.210841849439685
12,1,3.4865037887412127,7.520156163644383,6.827406174649803,7.021528957364894,6.264772212306372,4.722568072343832,5.190145875885714,7.671622624575674,3.200878888469484,2.073089217706273
13,0,7.220527930621424,3.0104507629035324,6.676697921134217,4.155819521275681,4.542108809595839,8.52365434620237,7.0289883664245405,7.548440712359753,7.871484835567634,9.333393065173606
14,0,4.347809353059033,3.2244410264554064,2.958454771587728,6.1451539379006395,4.302808766906893,6.698667263517445,5.896004348445859,5.355800157307173,4.603426879619387,2.3489552853022952
15,1,4.453818022405471,7.574363140727067,8.023781687953523,3.2325236591970543,5.298225018381322,2.791378304115968,7.18484413293486,10.104673486182271,8.11614742545123,7.6211373907705955
16,0,3.059210743681633,3.962400525910759,7.555421955635499,4.940447582890343,6.190192494937504,7.176816616473897,5.574314010564279,6.130885825569019,3.4802341435206623,5.763267206071301
17,1,7.939520781051745,2.6662344168227667,2.4652550845456003,2.033770167254907,4.599661659647969,6.939593333816945,8.507453853987743,9.126423369618795,7.128343621249688,5.433134958607224
18,0,3.8278873819207613,4.1153489829269585,7.352583622055328,7.231756598939282,2.6945547477441396,2.0201655074546614,4.928746924306417,6.670663456942127,4.278588341434826,7.00432413758319
19,0,6.840927185761215,3.41182115859645,7.005372190600887,3.6591989463683676,3.794368957432011,6.265193268555182,7.395595107937355,6.152022140545204,6.25723156450414,7.484469632137994
20,0,6.459313542456562,7.714033540976926,3.3563322972629552,6.07563472839793,9.514986240003925,5.000172144356986,7.26118730167113,3.1886673184832452,4.355998890362841,5.9926290833298435
