T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,6.79838771602854,2.2256954438161607,3.46928551609604,3.1331784929536077,7.534919722697967,9.560966163902384,3.662493304263783,2.1425675235726165,6.090397386688688,3.1258672888702392
2,2,8.009052739346512,6.037507444143172,8.48555189155454,3.974651560665863,3.307754767689247,5.494542162209136,5.746407591554623,6.325534069491639,3.1172410728541977,5.558665466433607
3,3,7.186491026585306,7.222688843346969,4.582098469441371,3.7990906704236345,4.58187094501037,6.135408938710929,6.794649944177044,6.0100368206702015,8.406626408285845,2.4904438895999244
4,2,8.409264967126461,3.87237497238973,2.122694081448089,5.013603557057238,3.351547153772151,5.780500979639871,4.879541521658979,7.2547690049657145,5.2179622188265125,4.539096612009308
5,2,2.602808223836786,2.7856668928433193,6.599308039694362,8.074062540148006,6.247277489672811,4.94107835918077,7.639981798711132,7.591027601248507,2.950789135960968,7.565652140067499
6,0,2.0755797409536987,7.020396610361105,5.307388286656729,2.316958465767025,4.328614850239839,6.567500468859677,5.40263072375374,4.081258060690436,4.859469291738949,6.671581761510998
7,0,5.799050271334389,7.29568786365839,6.474834903665567,7.1284382405150994,5.264094054813023,4.043990472826957,6.65175134302775,5.6796095495286405,2.8448892084527375,3.125822341223261
8,2,7.154081446124115,4.709586904703509,4.076040192177691,6.019896835266968,6.83748766824198,5.212574257185582,2.547579737043031,3.62043581119399,7.2382089522703055,2.7078352313113414
9,3,8.340044860316182,6.385399920325172,4.808654271105838,7.927442770962021,2.535498926024162,7.861902832528092,3.9016715379261875,6.259505869612936,6.878305654752433,3.6496943996984923
10,1,3.572635258596664,4.316896675618961,7.1648928423810645,3.1119835088040975,4.32205586751318,7.312357264670115,5.082636231053258,10.211059613696868,2.3655949932563685,7.8962225783638464
11,2,5.161869366624961,4.413475898146974,5.249741449966315,6.302371870717432,5.1513349249243,3.978722945556516,4.588710289603149,3.812847872826853,4.552153211617649,4.222615497879563
12,0,7.1626882147729365,5.546192133444184,7.1979150257328435,7.034863737010297,3.789043765421191,2.1782140592555095,7.088832114894766,5.807699980036411,5.384404687840185,5.016963341489
13,1,6.363748270611579,4.81354291978049,5.245908777085302,3.1277569347437444,2.637303580213213,5.944935325185888,2.062649458404,6.098821592756234,6.047292555050871,3.9499169835955934
14,0,6.506828089433075,6.685086447895355,5.291007658761246,5.180044974725916,7.560955695727316,5.161815805501284,4.632394738961174,6.809971396520565,5.383483244233708,5.137142796145284
15,0,3.1325278790923163,7.7326267977149525,3.782063373081465,4.7837398165756175,3.886178762550997,5.1713329778036705,4.359125674819072,3.0692904250645006,2.431570927271953,8.882895149742344
16,0,2.9172993428216665,2.476964655226136,3.2267459850840696,2.09498456871185,4.0191930808537,8.61911416516098,4.05963721453079,2.5366999669854575,3.1772739106169983,6.523204881031569
17,0,5.101778428511795,2.3387020576071738,8.312324710461288,6.1381455672698575,9.395986908044602,6.8110925995288305,5.15347273474137,5.570095765432405,5.277498714908116,6.2726222513384355
18,6,6.208965512453678,6.845648465477614,5.07572507267356,7.4099780815329455,4.179014609243108,7.777611075677706,7.346213881277569,4.6023726071058775,6.17757041684127,6.492304423871911
19,2,6.038673188837117,8.232645312476121,6.798636234984821,7.396364457696729,8.529929080180214,3.1043237056744326,6.292158051915675,6.105109172752483,2.3916872380877137,2.1872897469667625
20,0,5.217069143725798,5.144522598687373,7.612339892358561,3.4786857794616948,5.743734781444685,7.992797719534507,7.322540830223293,9.305313975042065,2.1560341436325414,3.1811408571289848
