T,FC,x1,x2,x3,x4,x5
1,3,5.638622049470108,7.239464887166875,7.14594558152873,5.842151260918382,5.064743259565505
2,1,6.407426188391018,5.131452694654668,7.558102565536178,6.911290762905125,8.593242904940555
3,0,6.098904608446141,7.842981428201283,7.232589483907382,4.157594771690251,3.4918256837705837
4,0,4.278106151880736,6.278521383020908,2.0446423741618283,6.071608520879698,8.19315452799012
5,1,6.971137467175986,6.338182247294217,7.3634897037275735,6.158802010582644,2.1373782714651965
6,3,3.889043508552598,5.460075598859939,2.078338273132719,4.22471864127544,4.86299296688607
7,1,4.360296879192444,5.2791341839387105,7.555732329467153,6.987335158512802,6.936211962352138
8,3,6.745452047125567,7.543126523278694,3.030191036439426,6.807933037567248,5.873392285808935
9,1,6.962379230971884,4.305699258417237,4.505996901368004,6.051136812081635,5.619529455205594
10,3,2.498676720014938,5.754410010311087,5.956374365507596,6.354745636033314,2.443946587367652
11,2,9.2580013985039,2.2281776372807474,6.228403094276198,4.678132863040526,6.10293431488939
12,0,4.775593518584082,5.280388772424284,7.67857595230198,2.599435870358066,7.321426694207856
13,0,2.67669543265045,5.356567992212731,5.23278738590711,2.3332253018015523,6.068479391914396
14,0,9.05990886396479,2.866779953417006,6.1971307091903425,4.635055365185788,2.1038871723503396
15,0,4.145994321315639,5.167631985191406,6.149461851468712,7.221563423958974,3.594035697246727
16,1,3.889270985724517,5.379046993552889,7.653026518876547,2.037134833149478,4.487454559013736
17,3,3.488891569628965,2.2979349138452485,2.1053287861731715,4.585257330711384,2.610812985070699
18,1,3.0831340163341903,7.597722564308985,7.588424348089617,3.4057690770038382,5.979418582954472
19,4,4.110208199735915,5.845718638803232,6.182997056072013,5.905968746376632,5.585894526440526
20,2,7.073248410983308,6.697947918222532,4.9374160275083385,4.472123183893682,2.8923204814999015
