T,FC,x1,x2,x3,x4,x5,x6,x7
1,4,6.051973496588316,7.434971051032495,4.183561361158397,6.381061334635699,6.18161603307123,7.148538983641585,7.155935142868422
2,0,7.32023708548333,3.6276501791680453,4.700115685167234,4.950715416444517,7.312775294825286,2.8149172200766683,4.600957362229197
3,1,3.532605029696129,5.16370311381634,3.203591691176374,8.128951222478358,5.010170646373208,6.549364561660411,4.209699986520309
4,4,6.082670846058903,5.536028606278386,7.948339619568245,6.00762047886245,4.145447569679673,4.741072142282573,8.077534599334493
5,1,2.411259772295932,7.989968519196174,8.113363536149151,6.713412583535722,9.789183044922423,7.18527230613519,3.6984507937842896
6,0,7.153253578335115,2.880874295313514,5.805305021143955,6.73012257322191,8.935391643386582,6.358051762568611,6.139216461147409
7,0,4.277111970515857,4.740915816985988,2.2078196022701944,6.1479684595013095,3.484028866062032,2.34788264830726,7.814100129360089
8,2,5.4812139298272085,4.407876977159168,5.041906756058864,4.241008563862829,2.457610575137012,2.4835406886471065,7.521016293373115
9,1,7.487396508708503,5.084921101967248,8.42295795816859,4.028338073759043,6.224623148190576,3.14917849580577,10.581418257776406
10,1,7.318391766719557,4.068966859513833,4.8321603402700735,5.926153461192021,5.93124563708384,7.317051792861623,7.0892630402849
11,1,7.565123964270266,2.1378544843644587,8.429832527972053,3.0768123342101767,6.935784046141819,4.791030614847986,6.08483029556859
12,1,3.0318850633866123,2.702131557565476,5.915651161857923,5.756031647571835,5.522913703306088,7.359735344947921,3.11412025037948
13,0,4.985388978894525,5.930269421717128,5.949437557664978,5.204058263645735,6.327070742224321,2.933318785436064,4.137205470174808
14,2,2.77733108981567,4.067004993636399,2.3891273075962944,3.025128043741224,6.725057453067318,7.286286414228198,6.0771310451093745
15,0,3.371646727000803,3.5721736309463816,5.237450956292501,2.8515575882306754,5.0160051978838895,3.4527515957610415,4.051330006482436
16,3,7.05842288355556,9.056807989488505,5.666874248677943,3.593248087544776,6.090756277332673,4.682631309495091,3.3347161705968915
17,2,4.142453822093387,7.551913487117979,4.3654814912591,7.93772889157054,2.2471682487138827,7.075476226068331,4.512693632778143
18,0,3.289736502698426,5.742507907100562,8.057484579653938,2.411037942120068,4.023205216638546,4.50879722097531,2.4150617101261704
19,0,2.3770814750533935,6.965528188795675,2.9393052726299813,6.359041264861968,5.254568652228802,7.478866427680567,4.376119889720158
20,1,3.024144813871045,5.629366453461556,2.3793775538812003,7.867191877376971,4.893299424337115,7.105858348738749,3.6930846370812542
