T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,3,4.383336350703997,6.822319788787068,5.585983406165027,5.074434833648891,2.8068784484832965,4.056258644975251,8.232498796568326,4.2097656162795065
2,1,6.18419221233155,6.360352527899697,5.010079430814604,7.212916018344933,3.8364952581682585,4.249966192099357,7.20284016898319,11.177720532529674
3,1,4.586953350037872,7.862740482591789,2.2048423790938756,6.630210445256711,5.973756636108604,5.228676157125406,4.294356850971445,5.698311993815725
4,0,7.278453734172096,4.6601240006118205,5.316262792772947,2.2662190353416287,5.179149285711729,2.078857185320832,4.223408077236852,6.032631010373089
5,0,6.2417848852348365,7.001145668373549,5.32842532915484,2.606331505829613,6.9163748932550195,3.008362205482594,3.046601302971436,4.86711041843248
6,1,6.68882323511399,3.5067990148022776,8.000244572792386,7.049752360085147,3.6733286166593726,5.337854464688741,5.6005031569736365,8.470356785891427
7,2,4.226921062888332,6.8830897547360355,9.63520673224778,3.847829974608067,2.075831494540029,3.774934272915702,3.834618771928164,3.3188424229457327
8,1,6.691671627248099,3.8261497438773304,4.245269457130389,6.81068538563576,7.981344787098436,2.378444616802539,8.267029615911495,5.714888282828482
9,2,2.9355944964319076,8.019055014990755,5.219864614676841,4.752288610182313,7.339175170898608,3.9721175525023735,4.135880713169697,5.352197119045947
10,0,5.285135894044804,6.40950246999411,4.6901340036735535,2.3920376176318534,2.2866973108330395,3.954188464253604,6.702565494685297,6.479717536526951
11,1,3.192526962578172,6.756637848903419,4.143586922166424,3.4832672871857846,9.31833156117972,6.648454104736119,5.756804096184467,7.105765381620812
12,1,2.1510769242215164,6.20178631853457,4.91789715636759,5.090808443437898,8.580385539544514,7.123366325491521,4.208426429019365,4.233275696852355
13,2,8.147896020927641,7.58530211248288,5.176205369928938,7.445624640569886,3.077662341514407,4.736137162299501,11.721465549277998,6.110390731211318
14,2,2.078035255106667,8.780770383798115,5.161744446215416,7.0415074247595095,8.077063690964572,7.3635336268780485,2.6486215189021127,6.066111862759042
15,1,3.0516952913539406,7.328473655302565,4.330588727899655,3.8404688065284813,7.6370503592462065,3.569175412756151,6.269949495117711,5.50702550958059
16,0,2.148519749782569,5.700734931249037,4.7037332375308045,6.2563558717327385,6.189336079419295,4.065696503005027,3.0484737925777603,4.352044350111333
17,1,4.687645774224626,5.2748237337449275,3.7588716085632896,2.1271268865087145,2.4913259629591678,4.597310827930027,4.445737121544046,4.8299451151201485
18,2,5.9377013116878,5.868153185211464,2.0412196760617993,5.934972481941424,7.4144318346000775,6.224512464125757,7.09385682028755,7.457741601458915
19,2,7.111626699792154,3.009366181666201,6.503403351926557,5.453396444951045,7.93398728304905,5.0933580321409035,7.831318443665411,4.671347344751804
20,3,3.201390239779127,7.047500392259752,7.287191219661296,5.8830015565226805,6.477670177461349,7.500555154288907,8.042466344763849,4.553280137012094
