T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,21,4.846261794340919,4.174830528972149,6.9560822886148514,6.623217766161247,8.76520807414751,5.443936357115896,5.519230577259316,3.5593494442346767,7.287388606682182,8.61870845190301
2,10,2.7892767237690363,7.962789425631531,5.794962702822866,8.296076294726328,3.227584160092765,5.460972765777123,6.159361467871594,7.3457679819138075,3.005285843934824,7.942881122333571
3,7,2.2819265407988767,6.7762033101907715,6.4470033560375555,6.103525032389987,4.318202233096914,2.440543099373561,6.248103012624612,5.633669315423711,3.7477572605775595,7.323821917270148
4,6,7.653166049509378,7.062649055416379,4.14086090424434,2.100405613506783,5.771934934331928,10.0777420548218,3.2040116708138653,6.461305947373512,4.823130379072213,3.582553082766313
5,5,8.513059228629452,2.8667255278905417,6.531237008466846,7.131918018904459,2.430184090685562,3.1805217702761017,6.756920781165011,6.683487191862195,2.5327095265831896,4.63511361660687
6,8,4.379190043767863,4.128716514503865,7.67946541065767,3.5962401641026833,6.048909138184501,5.188215395696585,5.251510683652252,4.295325480958487,4.5003960604048325,6.018478928721634
7,6,7.415708672720296,3.8962234799531377,6.261703245464563,6.2110815028063815,7.026240696650287,7.289932751471295,6.410412702245469,6.05185979326784,4.715324297515658,3.3306645967543274
8,1,4.004503756749173,6.624385713398454,5.047363545155186,3.7290318375996465,4.264011018435944,6.225510872808203,7.1919214730103,7.09401468439901,3.3959124753438235,6.567584147759535
9,6,7.01181277976014,5.084866839876654,4.851410828927377,6.101710406508187,7.288337829857844,5.058892864317583,2.9687266642492793,4.1093718111272235,2.8914014369887635,2.740689294098628
10,1,5.582200479324964,5.61600885762406,5.024648004582141,3.6851627595618677,4.385729761575563,5.252967554551107,5.103497274062297,5.054062546198012,6.314558285538649,5.619328514682281
11,1,9.410278581790964,4.078355456342487,3.1346956402693418,2.227609479107478,5.447946023877658,2.6049889053176463,5.983978766897687,10.024096806791855,5.691815718804355,5.615099238998477
12,5,7.072967148976257,10.902105768616515,2.516398499174392,7.419608351481932,6.036912190552594,9.086615685831386,8.383111013131641,6.521624749563544,7.252673691808669,2.0938611230236095
13,2,5.610015523134894,7.732343309907069,3.1142585593599286,7.299453150516374,6.464314253352849,7.389574321444871,4.353252328134668,5.39811734482884,2.6419105172271564,7.206432578653449
14,0,7.159926721202188,8.480953344434997,7.693892880529183,7.247581779563993,7.015585481846897,7.633865968680942,5.209480107576661,5.872000999380473,2.991397489023887,7.082327774682458
15,1,4.895015750036416,5.297651285941226,3.147799181524997,6.251755604945693,6.113953065537878,6.379480047569382,3.613867092063421,7.171452436258742,7.530629856813889,7.664269538623991
16,0,7.297824709947629,8.210465558447606,6.754690993436382,6.446972827180541,6.659325918659381,2.2231219379160096,6.576322622597475,7.906910251844359,4.210322306459541,5.933538593918979
17,2,2.4511324405993227,7.372679242975257,4.8420845346120105,2.988080880250495,8.011080671318387,3.720805266076797,6.266076458592467,3.0980512507390583,3.784277716331234,6.180619793902853
18,1,4.50165505651843,5.046037455780557,7.860903993160903,3.513068015562616,4.953061014442752,5.784455970596779,3.6829831088663667,7.467967566831546,7.970255555700052,4.267966019837951
19,1,10.530578341934252,7.6949283348425475,5.0022666671772855,7.105091481991872,7.053085110540108,5.819768119787441,2.0821994710648077,7.990186662986342,4.442558364557545,2.715085439829593
20,0,7.079180975511291,5.173779141229644,3.1937602193287367,4.354206758830125,6.516921241152581,4.082101385533244,7.176305690328916,4.1977725721555235,5.097709398438097,4.530968745344698
