T,FC,x1,x2,x3,x4,x5,x6,x7
1,3,7.635640368873514,7.809777327444763,4.315633895943917,2.0884711227038304,2.3786538422533883,8.03955577028367,2.8130106131452752
2,3,7.6921825453153625,7.076443474596675,2.2171163238040843,6.898743462046541,2.8848961285217687,7.19848132232411,7.301384757585663
3,1,7.53858028750739,2.7560548034173142,6.259660873442855,7.783930034344778,4.998770998939658,3.606903656800143,7.444467145226475
4,7,7.338134575407915,6.7045774617349,4.7593683288295505,9.286204577057108,3.4489393938562367,7.762931127524478,5.873099058204321
5,4,3.6279228408100703,2.7175478170340353,2.62153175204444,6.464272121985977,8.5809322851754,7.169438252190894,3.982128486374597
6,4,3.6082758751374335,3.433799086934923,6.656917143382719,7.083912952683461,3.844451388114739,7.230022499766786,7.874793543516456
7,3,4.524230380985779,3.141727545953602,8.831763327375718,4.274591606330337,3.380994863278877,5.018901804881344,5.676962846409174
8,9,7.945266610099004,6.283681323741146,6.115707081408454,3.121569368136466,2.7871120104572613,7.73009786897716,7.272862500073081
9,4,3.499823145494622,7.233023529396167,4.331412184940806,6.192816491580492,5.118747974704496,6.485070590822188,7.5960166708950965
10,3,6.344473680483822,5.249366609152964,6.31636082798885,5.95803042433821,7.082674227180158,6.955898379993992,3.127087647471855
11,7,6.794999268824522,3.37473664206843,8.579350050764464,8.590154857645222,5.110258924144894,2.028283429735076,6.998109954624355
12,3,7.3069782231142595,6.706301963921231,2.9585362592478353,3.140698944744537,5.0896682341727,7.802298595621918,7.066119001583593
13,2,5.9155593934405655,5.996463447173139,2.889374567866975,6.50427082375004,7.969616027749022,6.8919426933065715,3.379630221356254
14,4,3.430727864407276,9.345495730678948,5.758135675172239,7.4801772928896515,5.296839772582402,8.01944028937189,6.319686404038221
15,2,7.042866077482247,5.039515391047075,2.303958435546647,5.619235767813681,4.694742619520296,6.235072766034159,8.284110469234612
16,2,6.363215789979668,5.56605830764368,6.819580459020423,4.997385953352872,6.940934188066267,3.5715022163663352,6.457787496554171
17,2,3.3302696654357695,4.798506012875359,6.050732805178917,2.6636095157936754,4.668731901747676,3.5193235708936603,8.520008138768494
18,2,9.972023350597413,4.8001615732485,7.3642992900505995,6.673706959584637,6.995859894154018,2.309054742624247,7.615166079832263
19,1,8.536753689937667,7.198712452692804,2.907951684768052,4.102694500402457,6.488303615898751,5.074320457975826,5.296203983350096
20,1,2.0559688305838404,8.871482806168148,7.770260478771499,7.380700607987179,7.2056760340193895,7.241068157663032,2.7901140152824775
