T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,0,10.464825176985155,4.1543280114079835,7.440440657331916,7.063638740620293,3.4358023162367517,7.364062681825708,7.155239626409168,4.102204484445053,5.434006590095925
2,1,6.2766402388166025,7.46437221568105,5.13875108448335,2.016032157637911,4.467947041314941,4.7584546018231535,3.0280411784607564,8.421924244529952,6.540899178749652
3,2,4.492180717084172,6.515133252736134,8.725795875066638,7.816931490380416,8.95337520727374,6.003838050387268,7.137255669197449,7.335263780051457,6.147420273275081
4,0,3.5533263284855736,5.866645874787526,5.438368267697103,3.2275695380516454,6.840838941534896,4.9897021734788085,7.356428452283318,8.23379706840806,3.9540208543980704
5,1,6.4561039042912665,5.117798042183239,4.045340143117818,5.147185148868933,3.2773087150951214,7.10217099878523,5.561190720290355,6.46988670171365,8.257948720198653
6,1,4.517534292743888,8.473958390246908,7.138712742509751,7.145975500735484,5.597836241202403,2.80880872682469,6.658496847893053,5.895494725498665,4.405005297474846
7,4,3.5554851851060896,2.650352499486927,8.477823672604536,3.2777971841922398,3.85594197061346,2.2448933974937724,5.394091154647663,6.716983313175991,6.379509475492698
8,3,5.93558418152644,5.549433341818816,4.312914007627823,4.296151363585569,6.61408081394633,5.301303930216321,6.040396658267253,9.210048666766344,3.6679313590249705
9,2,3.4740171755687723,4.578052297915584,2.368359993792195,5.361446868890145,7.171742246047259,4.783924035785631,5.026114784578387,9.010261686881563,6.297617099091446
10,3,2.96640810791586,7.291731166064334,4.048988780055448,2.1736931351001507,5.047457647165545,5.3472906832122655,3.044688427326216,3.398932422295255,6.751115058263923
11,1,5.441849801381095,11.05287502059275,7.9382888271308145,4.009584195914256,4.129441691938533,3.2945104707898136,4.206017359739551,4.476951752599976,4.463128838473363
12,5,8.46827454680069,7.644417636043514,7.290995618294404,4.565569058624378,2.57404611492991,7.008221031015879,8.214402247987689,2.751178575941987,4.035400383373474
13,1,6.229763026350911,5.376881539735059,7.79383295315203,3.1126120207745087,8.5608300632028,6.084452331005232,3.279453075942248,6.043619848283214,8.530560445474913
14,3,5.163347358976427,3.278950272486549,5.052553542946448,2.110182324502227,7.409453592698383,3.254921977422473,7.188681440345406,6.380065652180474,8.00030039322235
15,1,6.775862683322247,6.460708119043485,7.06885329174468,9.482650399476888,5.8837891738573695,7.423783944168587,2.52516903475339,2.8635826015938846,6.79692227035934
16,1,3.9090981266175344,6.7366477470833255,5.2601732541803745,5.6933132397732855,2.9273370106758723,8.55349285901055,6.447164159947382,8.338777494028585,4.6390742004446635
17,0,4.773659142734338,6.896920594913285,6.107828571228735,6.134036549534209,3.411537197819921,2.0494634739622417,4.176024869155266,4.022217592115034,6.119636180707438
18,0,7.7475393789449125,5.1391801894447156,5.6541797948743024,3.051952143651586,5.447924965332699,5.310998890284647,3.79864063557787,6.015867495153901,4.099028855171939
19,0,7.422622128693956,7.056883141828535,7.111287645250141,4.34231302022143,3.096910792677068,3.0437758740899823,6.6257434942823945,6.611324484707694,5.003944110938826
20,1,7.499578125077616,5.329966939500454,2.513569075881937,7.380941338250441,6.024524278461736,5.1959492392783995,5.930526927858676,5.310868630748182,6.655733109736225
