T,FC,x1,x2,x3,x4,x5
1,3,4.6162847289248194,5.325706354331304,5.98828329110691,8.08757685723826,5.662496662019738
2,113,5.054643925360867,7.269617386235616,5.112724939454709,4.071148811311949,6.2832953823226
3,19,7.897260642056598,2.6319842784918364,4.263308717252013,5.024028028478122,2.341745182750758
4,0,2.406839151428405,3.612784245100401,4.150770575984341,6.622556180718667,6.563844442301552
5,0,2.084762407259835,5.056316044518486,7.766805133380469,8.139430246312598,8.223186659600326
6,0,7.393948155163625,4.527293070638705,2.0293524198679753,3.366503263628139,5.305398324174923
7,0,7.255151510991611,8.134804546538422,3.144850202252832,2.2681793452404837,2.743734280552049
8,0,7.063752108486217,3.1274241832824865,7.583780938082107,3.3115946799712175,5.049609938319076
9,0,4.605112527317796,3.0613278394818595,7.338367950471402,3.6175996181389856,5.55407422997211
10,0,2.721583437925685,5.258258111674907,6.369665931891966,6.618096921896506,5.352258291258874
11,0,2.7385223097877853,4.217164528369057,2.707210630124835,3.30426104282785,6.7868866604663625
12,0,6.120804814953294,5.182393876992585,5.3206246557457515,3.8708004455218257,7.335372132475075
13,0,3.5532467792160913,6.693136842361007,2.6776490660792325,6.079872798569356,4.234321961921266
14,0,4.337140270592975,10.067997904451756,3.7353363474557844,5.405570610088491,7.93152930208046
15,0,4.911172607105103,7.024575890186339,4.260859815108795,7.388351027085701,3.90829775406729
16,0,3.2147206302419034,5.695411811871072,4.789673681009355,2.3581251003235675,7.2061155786961955
17,0,6.091595719146371,6.022583949690802,3.1339526369603967,7.937840707650437,7.117639821029609
18,0,3.9197576223640667,3.432938667616808,6.636178674118626,6.449297105360236,4.1185864080172205
19,0,5.488954081215636,7.565530218532027,4.878710352866219,6.189639348248218,7.218140004999115
20,0,6.6175606114603545,5.360007635747275,4.062402631569379,4.02238111708903,7.3332550043020435
