T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,4.1673346002799505,8.15111872426316,9.635705622460502,4.102513660254449,2.475012181424463,2.098689008720428,2.5975479887369817,6.2509016791837455
2,125,4.078382411898956,6.4322085275122465,6.6393661426590365,7.605962977812821,4.617721307039593,6.274156232482891,6.264197325971894,4.032121531531735
3,4,4.198124533165612,3.7122088606927575,3.0051392019867076,4.266105118745876,2.6947230927050247,8.969903360503842,5.285103567760385,5.754369162761949
4,0,6.492903800637473,8.79064564731527,7.173073263221154,8.176009124664741,6.021645865902117,5.275881634202433,6.296719393491951,5.824976709345308
5,0,5.191262226049058,7.162005030683598,6.565631350554821,4.506397987767617,7.201537314440455,3.878747384939736,7.626223214834105,7.699773005773097
6,0,7.877439525934614,6.039713724986176,4.353769818561766,7.970706492591798,3.0891660443842603,8.312633200839496,6.225755412459869,4.60679294618539
7,0,6.398072552743206,4.657810369034443,5.871130776156242,3.387800670366501,7.67149274683141,7.385424890482507,5.012396327328066,6.217081758126629
8,0,7.072191757913484,7.227548243352167,3.9669791114017534,7.631480124722376,2.94737985784205,7.4074025638821865,5.24107448476688,6.717536836145499
9,0,6.2864336713499265,7.116404903217397,7.444405156985778,4.927890994786543,6.138742023798068,2.4766533885594555,4.701936514909718,7.669225134028391
10,0,5.574878536229996,2.16336660324817,8.146138049841152,7.228638684031377,3.067331937458627,5.299198884198787,5.9385958140495205,7.927914439264181
11,0,3.2607582378281768,5.0847207751774475,2.412457071880328,6.960731155023315,6.333852383696495,5.554681903872073,4.4580112709826905,4.4137993423210835
12,0,7.064862035168099,5.523651675247002,6.557649017189806,4.3515945544278285,8.976254779984,3.102057889587296,3.646775609104526,2.730635780566614
13,0,5.5098412030880874,3.2147098346286667,2.665698612884796,4.1100105860706355,6.281215762477462,2.5335976316485813,6.87958222817587,6.4859521158546345
14,0,6.234778741877953,5.384369963929205,6.637250862846587,8.343414199245633,4.24814283484564,6.413737092640694,3.922276084626285,6.004239314349999
15,0,2.113148119659245,7.285249458419889,2.385008018395418,6.459380061156912,4.315562963673957,6.1883363480379545,8.176159400534532,3.9821298989121945
16,0,5.126497101280196,12.081583554944732,7.162854514208791,6.037824667975656,5.0397696192345025,7.009940438507723,2.828054812284387,7.652548590975882
17,0,4.333125472180446,3.0687906159021163,5.467702061853414,5.568114970082661,6.467251801945557,5.134600341483761,8.059829078744047,4.710548252260658
18,0,4.194205633227162,5.245722550294531,7.648835896552658,5.4069978292716625,3.2950385723521602,6.427556789290548,3.118269193510623,5.0612902963936985
19,0,6.027675538814595,5.663181480434452,6.241767601026625,2.325435169913909,5.480778914697697,6.7243519459685075,5.98722481400071,6.931613897755198
20,0,6.97423426525333,2.20685843119422,6.467025504374769,8.235615189825811,5.287497005144259,6.290896691002968,8.304178292504675,7.344246872080565
