T,FC,x1,x2,x3,x4,x5,x6
1,4,2.508857956938411,4.364323018900299,3.4220961105386207,7.824621024573801,5.2235545199798645,5.478271576404345
2,3,4.954743662417643,5.685020626516664,4.173981813788144,5.70484461855266,4.615117365490134,8.423965614380192
3,5,3.6776214544435764,6.84875642469955,7.860039844692879,6.55027821017865,8.452078108707,5.333229930218179
4,1,3.9736542302117197,7.318734087878138,3.8932740383826587,3.3351860629188246,6.259936697462681,5.089635432063055
5,7,2.376318177193801,6.290231304711556,7.4266200501412065,3.2808252185647113,3.2072790531468773,6.0744264296481925
6,5,4.376606636818486,7.234239813872764,4.485221520701012,3.0467983112198738,6.482303345340671,4.058997692930132
7,2,4.211067965377754,2.5570657389591425,6.057237940131799,4.383003648439026,7.7579401555720535,3.2084911178530158
8,4,5.305520399501042,4.117992738952503,3.519024180979096,5.657844959456214,6.198411856874951,4.4828778792863195
9,4,8.09780387989201,6.042033228516872,5.078677155543641,5.201392199344089,7.587963394362513,6.69308820420349
10,2,3.2235614303075253,2.461381496271457,6.0501525338941144,4.026699085476635,5.869828301438228,7.991353227761594
11,2,8.262165490787435,5.440372062131306,6.743254218397282,4.303996937813468,5.570457476478337,8.392130074432204
12,3,6.587848084493025,6.116972310344567,7.312138293563375,5.370714445437479,9.058809423459667,7.322055772169399
13,4,3.4978758281605318,4.351878466924369,6.278123159159264,3.60081851786113,2.6248071702234865,6.071639717528486
14,1,4.542278137684573,6.033819005269851,6.616900878154111,7.321978713266936,3.2425749347448103,7.30616777527675
15,1,6.765299332621607,6.126078769431139,6.444337846853663,7.4419195169750045,8.781554923868528,5.425039685804589
16,1,4.098577205835631,4.106535240579237,5.842374359859146,3.0357601664588616,10.0439350639613,6.684245331879768
17,7,6.192129302558771,8.597612191849615,7.996286668310241,5.480538577355985,7.070212440769739,4.2770962060899596
18,1,3.165862169018555,8.122095160678084,6.301860669854319,6.5227269683011935,5.577486344799873,3.90262005970279
19,2,5.522179134079286,3.191487687997087,12.58708501068357,8.197610630975957,5.747679307894869,3.3543456096311055
20,1,7.069214503743755,8.080644320678907,3.1399285710560925,7.196912438925258,7.23679059272332,5.022819080840677
