T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,3,7.783618430532193,7.371712171659732,3.643217623773377,5.469645553771334,9.182730547113758,3.2455109456741034,5.568729224944908,2.944684029960551,7.268827609823655
2,4,3.9368253340815897,7.168001897753505,7.053836375243588,5.465953735483502,10.422424041404305,7.961750847279859,4.0360690845665115,3.6614230105249317,6.409830429380201
3,6,6.027724527315948,2.95488646688382,5.472744498276189,9.184913113700945,3.1788145348581613,7.5300095590546565,5.405840649895781,7.094964622426527,6.022295448306188
4,4,8.944392361477323,7.903451094366224,3.3588094659068783,8.128971948242931,5.06207427687929,6.976794014609884,7.049944904377798,8.447168661969236,6.597424164204957
5,3,4.638383314669417,7.178607811256834,7.566355595224153,6.6712320596409285,2.4436021834336947,5.306997774488196,7.418020476524782,5.586338122765912,7.229442111308272
6,3,5.470451028135316,6.625714639868764,9.008035165558905,2.5866652736876974,7.014198535815814,3.781161065875287,2.7466188423993425,5.2510825070311995,7.002691797390706
7,3,2.1212997946578023,3.372694381456944,4.839741544164616,7.890076789139502,8.046117540432393,6.163511834488801,2.11132776495439,2.7295330856892637,5.627884080198787
8,2,3.1602733747524767,6.635132703454579,6.437436421548185,3.314574532589911,7.211118359832614,8.807537905712278,3.0661187393367575,7.06149613101687,6.592312054575134
9,4,6.670237738857592,9.798273026812993,7.221734587737241,3.265653483281631,10.21284142785117,6.079931149804114,5.868600777866169,6.232155304654118,3.133686577413859
10,5,2.5895103961390498,7.704454368124031,6.940789429771751,5.600425357491532,5.947057281445375,8.570643715941122,7.501556980222979,4.6979140481174895,8.074312167381605
11,1,7.873761156720546,2.1730872554530767,6.296205897510469,5.3599797379118135,8.06232357360197,4.81827772406525,6.682092086776776,4.4673223245820735,10.047978728276941
12,1,2.1741345670580734,6.256974362279723,6.140643187788746,4.331084632440198,6.462862843950349,3.073050633132466,6.497500250700858,7.526292787541321,6.807686277664873
13,1,7.070594647255909,2.8368806673947944,6.402630814697976,3.0539736238344575,7.160832427312491,4.4618952276109685,7.229599175928569,2.8177870883257534,2.346251102269557
14,2,4.526394320183203,5.145826004237502,8.475689763921839,3.4742283951931734,6.138028723431367,7.026064627398725,8.781663874000097,6.022158146498306,7.249657138633385
15,3,7.1457733568598245,3.312389693154279,4.564491599816105,5.698461896731055,5.016113213410991,6.5496839055731115,5.5622172273202874,5.092322512580978,7.131715057683284
16,1,5.106578284082281,6.5773903979620325,4.145973483634069,3.0682930164477655,7.968834213247998,4.564912520886715,2.2681751054583903,5.2730805209862215,4.725346945427474
17,0,8.963097121892748,6.984982925134666,3.398439206508548,7.086351298898707,8.78218106272961,4.118337772387927,6.064469617158224,6.408501702955967,6.06633589051191
18,3,7.151987585612148,7.464666151416315,5.657818864787195,4.376852001539853,2.575328134758069,5.940739906651049,6.4835352819668435,2.6888081087956097,5.779820537197074
19,1,6.700579999891513,4.942597270763221,6.096039635947374,9.353225504851679,7.493609076742284,3.00559117645867,4.643341658974803,2.08885063434901,7.876210410976729
20,4,6.036217430946155,2.2798826625587374,7.461202203558706,7.16308274131611,8.639765036693749,4.946728789039799,5.00738671138003,8.36242575852453,4.214819932513804
