T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,3,2.144240482344557,5.006384167959736,4.142237262746835,6.9631259436846245,4.376865847955265,6.034381285784297,7.366098042223384,7.713844545891394,4.108020675558768,3.0203181592692627
2,4,2.48744858154075,8.09939124294123,6.693317616457256,6.409645846377802,4.61541342130781,4.257619018886059,5.078381277459538,6.263344787905313,2.601716194027381,6.701932801540155
3,1,4.4877765532191365,4.967290618904045,3.779455228147133,6.1925516772013385,6.4040305876186325,3.4621231510759922,5.937202290233983,2.5254335607527416,6.0117678921023785,4.216959030845057
4,5,8.359346343580883,5.945247687070276,5.163297723374021,9.385223090374867,6.875744842462065,7.840040904365695,3.194900654785421,2.1179031876598096,5.377680278117119,9.720511862030556
5,5,3.1342883104918227,8.261044611938258,7.004148779223902,2.4969184287888035,3.8189775505366823,2.4490377461405446,4.259309773721441,6.796056928219818,3.640815972570914,6.668878370297364
6,5,3.4197841905068063,5.361686708468794,2.225781777791787,6.066351231189211,2.0654843290300167,7.447780633410474,5.512842925147693,4.205246437753366,6.961843473665118,5.03668783353926
7,4,6.849570910619605,7.172015469231043,4.838493304497041,5.696284319858771,7.5845154231864695,7.53864498658599,4.380627650712357,6.2639743197967475,3.563922980817522,6.359352007796445
8,9,6.16050507614734,6.512202648389719,4.227324078532025,3.0656973585212226,8.822658749694998,6.610208054174048,5.06605673724957,7.990291541480695,7.051550279553062,7.970581000191256
9,3,7.320340147348528,7.363236854791118,7.535270097759936,3.8586124719771497,6.642897313506641,7.025631906290089,5.55841252151984,4.984041271684084,6.211054549618662,7.251576738169253
10,3,8.113622878476642,4.404361401218096,6.68163639020162,8.483428994787154,4.197474761259069,6.102394811167039,3.3256388264851995,3.7555378960504058,4.164218980782946,6.042577819950398
11,2,3.882267429521711,4.072485373533067,4.0930318252686195,4.594595190021363,6.388736352421052,6.500403835181221,3.5730391045225103,6.877499476348368,5.723355580616537,11.4576977336804
12,2,2.0232401556905986,8.433485443877776,4.407522527061576,4.378933814136442,3.192980340086682,5.506708027448004,6.452119460196663,3.014030297963604,8.229358330996568,3.3194246402780743
13,6,7.76854357549969,4.157429269478697,8.382268983700673,4.021961009618972,7.340835972258731,5.939092281440131,7.1574189378738495,4.149019259185826,6.019760372864001,7.60690349504156
14,3,5.152993460240515,4.311933322103355,3.341406747913532,6.543971824767635,4.411234356035552,9.116823453911032,6.146428044317323,6.903284370076868,7.77006982960406,3.709713783915233
15,1,2.660875485492901,5.017348138905796,5.224892642834594,7.105076410749717,7.092941483245965,5.705713179135675,4.003615332599085,5.122627687416461,5.53398446168738,3.5577891288060344
16,5,7.716631225012648,7.131089381152719,8.757454714011995,7.713654141921071,8.108658131083931,5.5828787703795895,7.65765596786296,2.3888370316175798,7.213822727809806,7.594810650968073
17,4,4.503623095285485,4.153484892651623,7.832247639072614,2.042841240708836,4.284583929146644,3.3242882344183924,3.415771010057071,7.05088447745967,5.400274127137451,9.683855172069233
18,4,7.0847227041640135,4.202750390966722,3.700166677008076,7.174293551725578,4.751409954828108,3.198116898494794,3.307157239922979,3.2699460871782304,6.346676244778777,9.331405756494897
19,1,4.536688033827209,9.03932862922802,6.053953401587878,7.087921722593197,6.503573042153986,4.029783642937215,7.151392417676715,4.038750764380096,6.971056587551198,5.154570432414495
20,2,3.387793219340226,2.306419789805863,2.2329968183343656,7.8716854666092075,4.630272470604701,2.4591400090986197,5.643095879858598,7.05882426360654,7.0659962247465,9.131833461767595
