T,FC,x1,x2,x3,x4,x5,x6,x7
1,4,8.340293661922843,7.099288782842993,8.55355096775427,4.580015533254502,5.016639986204159,7.236414254298216,7.488866538172067
2,0,6.578218149038984,8.649893222368835,4.690292677411417,3.978184328052877,5.483435191001556,6.198844721252101,5.660078096078157
3,3,7.642139433958498,7.995786242956083,5.447854897255471,2.0707191487419134,3.284107155728843,8.614470820717804,6.835699397495399
4,5,5.175868251595096,8.587586747502511,3.1777043691314297,4.764433012555244,8.47112722929721,6.553229302566741,2.292520554577289
5,2,7.2800553140705055,7.380541256377507,4.9381534462341,6.059507100548955,2.0666695519549334,3.783062844823248,5.427799246790982
6,3,6.325163030448794,2.154730331042706,5.0322539200015655,5.623452571412467,6.891875370474656,6.387196812147566,5.103671965082343
7,6,6.614013413490974,6.081424716607849,4.1391411544964685,3.1045616984244706,2.3763132003126692,7.829800859865789,5.699832987015721
8,5,3.8047269811801847,6.03272131178227,4.208332283160264,7.484820849762962,7.99868894017027,4.471023914538623,6.089515191504805
9,2,2.117215264236176,5.314527950821355,7.010402190385431,6.468460102536612,6.064926399336457,7.6118739550393695,7.150489394406994
10,4,5.7966496486531085,6.064787288033405,3.257477458903123,3.119725922553585,5.982948435028252,6.939217047987423,6.354027233430523
11,2,5.243846414909646,6.4196930823554785,3.1524304599119124,6.368581064240277,5.527480909465168,6.1503781188338955,3.8467658192731427
12,3,4.49874427627388,4.69731593144276,11.181794060942714,6.921724303557078,7.124401157043538,3.12286526997172,8.954551450711643
13,3,7.143782732676022,10.114606195896968,4.599276900497271,7.1599336355042755,8.115980950760761,6.212656280666731,2.1754496538943537
14,2,9.90293322377686,4.110623519964802,4.405292850770464,2.1030740738333273,6.178027381939527,5.356784011486343,6.0092869734483845
15,1,4.2239628796409185,7.848834160288101,4.797122989417069,3.8372823217310037,3.121190149671989,7.150129713439828,4.217945549126242
16,0,2.0967447526564063,7.068987883534982,5.411201751175074,7.425297354957506,6.038713178289011,4.028738279308069,10.056106001768894
17,1,5.819270662403727,7.241075295929857,3.1555224243444067,8.03118546946127,6.350628883593799,4.282489370629914,6.4490594676519795
18,2,7.322816362972423,6.591603448035521,6.253758537031624,5.766211312318331,5.40169671432842,7.11991350971668,4.04322671350083
19,0,4.929056235402649,3.1241699370807554,9.240631956491383,2.2806091163101505,2.5504828570315428,4.651672524056352,4.593860487903135
20,2,2.8280958913218335,3.8695708666495907,5.2778570819316295,6.233379235199747,4.824960028482021,5.3278824568643826,5.0219045840824
