T,FC,x1,x2,x3,x4,x5,x6
1,2,3.461558307059263,5.449553748028063,6.215522147266882,6.266572378957978,4.349857817499711,2.022089639688084
2,4,7.452747030769023,4.071999784249191,6.420189372604185,5.787297798104095,7.289092706676779,3.515542972892253
3,2,7.450730087574585,5.4838795791396,2.3237707740574716,6.52445418196734,9.866793191594443,3.087275221849168
4,1,3.6856856480215336,6.178702255190609,5.398770532462286,3.9985363677033448,2.05860421733457,6.282771240545429
5,1,5.37732965041612,5.30796333189713,2.713812263197651,6.7821929724873975,5.743690184696311,5.162285861074431
6,3,5.399218939796,4.436647260497139,2.6193573299592323,8.346631318956785,3.2031223435110014,6.076566724967588
7,3,3.027432075902879,3.3182227920357366,3.9602675066307427,10.29052269240466,4.328196664914918,6.483678550745972
8,3,10.392456847357042,5.1359390469543635,9.05930537856322,4.802236951569735,4.41948452247359,3.6408176536964705
9,2,6.78668691590072,7.49899131752295,2.151763557590891,7.175600813101205,7.397219658759892,7.653669733349024
10,5,4.216632635787287,4.0535591688721135,6.5805619643383295,7.510702488004839,3.0093170118415786,6.334256896035151
11,2,4.540551811717126,5.612222174970941,4.305475508002447,4.333458957840248,7.412138485202099,5.119533805206844
12,1,6.4115674102109175,4.656552343673999,4.2903341833163715,4.245104477448522,4.981276792288396,6.149497475669979
13,1,7.545800659273737,6.3323637559063055,7.022099392343467,5.958961966688416,3.508028478659054,6.044288278829042
14,1,7.27279538358471,6.097550691066356,5.637881684680439,3.0719233960605283,7.400819894463841,4.6632276980495915
15,1,4.893566300075209,7.708402461595318,3.8238748454000966,7.136487796728202,4.4779844454194055,2.0827952038530357
16,1,6.047778650462041,7.034564742322442,6.640227256044877,4.327347856064243,6.878230615538962,3.6343672143921015
17,1,4.718798649171181,4.560517792471234,8.534969402810967,6.805530788538374,5.27013586141662,7.146358458138751
18,2,2.2067558105041356,4.12990732003865,6.527435586469817,7.817715779895304,2.2921988578542045,4.6502688769393234
19,3,2.2265161338408843,2.583776333657985,6.005013408753368,6.903317553368558,2.0191920902845086,5.375027308482686
20,0,8.047936081880135,4.111831420780185,2.6321995002706866,7.756187501639885,7.471652177760552,7.073668132956641
