T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,4,2.3917875251012584,3.1946577308256563,4.999075299080034,6.3505337428325195,2.479020739456381,5.506605595453487,8.382497782998424,6.224277326416413,2.7643877231548095
2,111,6.801454689043291,9.903207906340086,2.7880771651959106,5.7651797927657045,6.28773115870072,6.43134591085596,4.174327429778716,3.1835011531084123,5.055215054625176
3,2,2.396191511260019,6.143211963990063,6.428759923817806,2.011055326938845,2.2225729838027783,3.9330599002072506,6.657264545871119,5.19327071198976,5.5730378419551885
4,0,2.121612131388091,2.4928787238499823,6.141939298918431,7.869754118803048,7.222831757543179,7.715338723687282,6.057441982911145,10.657122939971588,7.5296226441932905
5,0,7.665814419485524,3.7083999653790163,2.334160003209473,5.691027474758037,4.474511275020043,3.6207511478993073,7.3057409985008315,7.523691373837787,2.6903780881197634
6,0,7.446851823926795,3.4339078316535803,3.332302885219128,6.847214739152789,5.208691988667526,4.12798302146661,6.55878780879682,5.256883140301211,4.307626468855135
7,0,8.44612481084063,6.647456080662878,6.393075464544021,5.157985697809892,9.94852886073448,4.336378872482295,6.852091332348185,4.143868859948797,7.495649137649832
8,0,3.8136229220227063,3.259179445437551,8.140121957891704,4.115109869082925,6.925321032952793,7.435999705041497,6.769681333613407,2.4941964980833826,2.3837921620225555
9,0,3.1531056721514137,3.035240419026687,6.0869471854488655,3.453759083312241,2.137949043022297,7.038971386972858,2.620465823944045,2.284221980562795,3.4607729126938245
10,0,3.368751983084628,9.289775931550453,6.134323911730828,7.075967943758635,4.5659109821183,3.214995271547466,6.122459559837285,2.0116971097334564,5.87225360035776
11,0,5.071911450837014,6.991389463872258,8.539196521004952,8.422112442055685,2.841964718023684,5.75838239161068,4.282456290001401,8.47239476275617,9.221238737818688
12,0,7.831143078099247,7.192445982899585,2.549189431939123,3.3692990772931615,7.205542825174378,6.40204620769841,4.027943314561421,4.846696704317637,3.1549985892041685
13,0,8.408303695475624,3.5592636440081296,3.0147440831644814,2.8117817370153575,3.20145771802251,6.198470030452187,6.56516552620578,6.253908194474496,4.052057904033536
14,0,7.447640342113759,7.881654185274859,5.795259353418936,6.088034535502034,5.743573656975363,7.193854087029858,3.3185183938517775,6.463581736037257,10.193235650227638
15,0,3.0312400232675762,3.0303332828433174,5.312391075565893,3.3208160778066307,3.3952848505046154,4.668906334393589,4.690414135474668,7.932732020679199,5.777701401325677
16,0,3.0907471852645685,3.501274259926072,3.036061394179069,5.407680725108665,6.023971916838536,2.9635849806917496,5.461318435560842,6.093113067213845,2.5307775928591125
17,0,7.206310363086091,4.64536856303701,7.420573690258224,7.121684073108121,2.1300023126540726,5.144554255441855,7.123214143228231,8.821327414136082,6.8232320277568475
18,0,4.703618765872375,3.137401434688339,6.766716540652993,3.3152101929546856,4.244324134927202,5.417795971450278,5.586063910376793,4.4067070578442955,7.368396847831718
19,0,9.699323114591124,6.05871419720127,4.65535664785339,6.2041115430535525,6.765145096544014,5.39852311729129,5.419773860702508,7.472756641574117,10.378793294795337
20,0,3.3473248335202372,5.373431941161297,7.085163058450509,5.450750108897222,7.060064361693861,3.774429762454179,5.443080519299185,5.554962714217869,3.5592262647469273
