T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,3.2057442701843026,5.268456977118104,7.632157414607597,3.852908691305516,4.939069306391622,7.624352240517203,5.790912921716902,6.3953297074214035,7.4228817223150285,5.815654274229488
2,121,6.198104616976851,3.360273404743066,4.1836414376939475,7.139895510229465,6.2663090947301985,4.125680480892344,7.090384861797958,8.112958415424018,7.394115516884731,2.2740231508678113
3,2,3.562640054171714,2.248916195909485,3.3649990078325653,5.343535750096977,3.6748998485279,3.5870356552381484,4.671519450275107,5.589688525686127,5.586579013562896,6.114215535875533
4,1,4.78304688347832,4.886920536471626,8.380422908049862,6.6798707980437495,8.88011159204055,4.1077357279347435,4.016912573239229,3.962979906724838,3.5481893528852444,10.433960035324551
5,0,4.225530243732473,5.724747076317755,5.669115409265108,7.516093443300785,4.2894579068985035,7.5233177971652125,3.015003730203018,2.0912627027059436,6.037078858961397,7.013314602883572
6,0,2.1678778518585196,4.447324591058461,2.474366708910324,2.1725152631416655,6.13192320590715,2.6143951548889754,5.170717829898023,6.104046278785624,5.039550858919727,3.647219678129532
7,0,4.216533136975541,5.388705038019841,5.108784792997781,6.293283416239,7.988723000811425,4.30532599706344,7.013437969583881,3.4698355941879626,3.523327502776004,5.208181529728024
8,0,6.6521630788564785,7.429026904953513,4.866005781001611,6.137723453952909,7.433388668220473,6.282281085973166,10.438955694545609,3.7710338619451145,7.152588263395343,6.126185722933727
9,0,6.676631066705445,5.000200985617652,9.57755888080829,7.829798255407969,7.340005466920817,9.297007053919137,5.691190981386616,6.027395395063973,7.293573917073415,4.493061800564526
10,0,2.4278132395621466,6.7102658780379105,4.642723773386352,4.947798418364446,6.062755291585991,3.5570343703234353,7.059535839012308,5.19701327880476,6.0442799217164715,2.0333797025515477
11,0,2.171833636540987,5.22341812991323,2.2150640521911003,7.187263773892673,9.368222102454116,4.1659331196604725,4.273095119022234,8.256657691731355,4.14955326456897,3.739970474473684
12,0,7.156228383564469,3.4292309498672893,7.167959299909761,6.8978669882106916,11.513352945850645,7.5080384023262665,8.906700692872786,5.530560602104707,6.018173407835519,4.285874432081273
13,0,5.687117245171892,8.422291307768573,3.3108350136543736,3.400172802083868,11.121969642912287,8.406478204817898,4.723556410807941,4.200118727317542,4.786251548633675,13.221512254723214
14,0,4.098257387799385,5.007034833609232,9.49136793521879,8.408552372386717,5.487807535824925,3.2651826828816213,8.1673831157018,2.530129013343916,6.642054379477608,7.4407368515819
15,0,8.943327368391394,2.520842475196268,6.790801848065728,3.197429797583288,6.644508765603801,6.5312117568924695,5.172937943973616,7.702325159154377,3.779417853736761,3.540172566158557
16,0,7.580525510516533,3.759082446514868,6.737352958948005,6.273555275021109,7.030805199012416,4.318312007858579,8.647977449063404,5.6107617667,7.247407606239648,2.1816305594456646
17,0,6.81868444476707,7.064214006506536,2.674392360314129,2.173704907169707,3.1301621500381374,6.244218825160644,6.442754755838715,7.415630908223398,3.522959346549521,7.104111984394102
18,0,6.5559176106945545,8.125270035490074,2.69195327197,5.504261412880584,6.876884403564656,3.444862835513949,5.384921026346012,3.996984655889533,6.8274569138876835,5.53519736852191
19,0,4.934284041370179,3.1774316973731547,6.83908061715351,5.456340461456628,6.157347078450067,7.585797259690961,3.3032441851024146,7.377530536844104,4.541803045180629,6.576299583875121
20,0,6.007114864471493,8.924764676668099,6.005884780383425,4.8687539043869865,10.625815713966405,5.213715176678792,5.989571727166509,6.463331598914768,8.526212343389652,7.570676813673845
