T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,6.292507034901504,6.565688573329048,6.496049163083362,7.6349472678628345,2.5427228066304304,5.220164971234712,6.013093884776307,3.0561972460849347,2.479096324158934,3.9667218194786615
2,3,7.324208165048946,2.5593458671280653,5.88288784656924,4.226511034549093,8.01038110583857,4.4469575141722295,6.044680935425205,8.06964442915241,7.211421386307497,5.693502863070847
3,7,7.8337100633835295,5.170355877202505,6.653732054757667,6.901114825350543,2.0432068162958674,3.850648824335882,3.8249768319267883,2.4650165165438684,2.2065595345967792,9.721813721053717
4,10,8.968835960265539,7.691651097274244,6.312651910782918,2.1878785056211343,5.4974855939067355,4.628877929886537,4.131341760707572,3.978061032371925,8.68521907486971,7.926876596235719
5,19,5.1654784472800275,6.0976787367092,7.151488543257676,2.0968889076015813,7.7330745212373575,6.469391547794961,2.762797287862083,6.138066138183335,5.182443262480763,5.975899829884457
6,7,6.048676537538541,6.723348792843126,4.40263882227559,6.745202080735151,4.642058978663288,4.904393097101984,2.708908395173829,2.050508963253102,3.3112527812222248,3.1292331942956912
7,12,5.827969729297096,7.256442734337307,6.382172473702319,8.466738907092576,4.195581690506696,6.423440261159648,5.048724057389788,5.009463446686597,8.111414363363743,5.726132097513935
8,5,8.663079917806899,5.171524480725205,7.286923346406203,8.499432194021644,3.6339584930148043,4.0182966403948654,5.388203529262581,7.0981300579109625,7.670613152992771,5.234447249605676
9,6,5.052661754624841,5.652020731597082,2.2942390274122864,6.386965892769614,3.6573110973504903,4.550156897974963,8.521268225476666,6.047136817275149,5.5853570006368205,7.235281889876072
10,7,7.083160580025196,6.67070610273449,4.099702048314424,2.2528991862135266,6.028755756542047,4.311016004059948,5.1321800480949085,5.032148750603609,8.917047593050745,7.305128339957552
11,8,4.003041799854857,2.8283757284641866,7.204109016647264,2.519253889232755,6.463983462888662,6.018225319251199,6.438440788784458,4.2489476569995475,6.031621949492118,3.94255109971489
12,1,3.5964589719968867,5.9339770619995384,6.579966753114343,5.080309514306256,3.10278530853793,7.71884030854166,3.6731107775399416,3.7847874794015084,4.380125642939569,4.660220228484859
13,3,5.842069076544151,5.152016204041269,7.414234272445558,7.527649089420669,5.358819861314502,3.3760044867094443,6.289234832804703,5.299710848598432,8.194177987362034,6.515661127492966
14,2,2.4281847383703075,5.874890559915283,2.349004183266584,4.361557494248279,2.0325732077998713,3.5391626883170346,4.511113876953354,7.06978652581852,2.086424018942849,5.040564770133842
15,1,4.486273507880369,6.067917545794599,4.765059698196424,6.213087620038392,3.5835963637176427,7.6807627126551505,3.087170452949912,5.4313903668232335,7.699208816148477,5.730283008002194
16,0,2.095908607845004,4.0500178598994125,9.042745822720653,5.593623946497764,5.015999325652312,6.3478767235347995,4.742837394610995,6.299884861997172,4.474209803489391,2.033540767073445
17,1,4.161472458452146,7.512048655820954,6.325766531977374,4.577197127136933,7.147353240790387,7.8581348004296325,6.073741947479289,6.482551033377385,2.3009381208521114,2.5892593081387703
18,0,6.161327903391278,7.459853812724004,6.260104917059273,9.113193892393202,5.013966459962158,4.096596944846214,8.419639859890307,5.355154032724391,7.522958818656138,4.417788296684554
19,0,6.558119377916915,4.0183701534302205,4.513617178512148,3.2244621819707695,3.6353218027930376,5.063711748975981,2.219204832284146,7.358862527933872,3.194821172525817,4.048818407095435
20,0,8.848896063373111,4.09402191630541,4.874313229219787,5.099356416023658,4.0124922151653415,6.867113934399452,7.346782953906333,7.624069581490036,3.0030448837664876,7.417748431547482
