T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,2,8.79524927527056,3.07696373423278,2.033149026421891,9.434724157075886,4.404345489171656,3.4215261757185553,3.1633484319443568,7.412190122673563,7.564264191048921
2,3,6.077175288065986,2.1226366280356497,7.192826298058075,5.489558540935222,8.070604105059953,7.396425142409571,3.4086208115651324,4.0937929529697294,4.049855698298366
3,8,3.4645556318860575,4.194628672711643,4.859724834617426,4.228522247988783,5.1844762107386035,6.170271372718084,8.727417973883895,4.707442117387137,4.872086032360955
4,16,4.8124754926768185,6.856163705093759,2.7272407779569985,5.013117137542298,6.42559093901033,2.9913537557717023,11.724773373164954,6.345784374298691,7.3632009773783755
5,12,2.873539034421891,6.7074068031034555,7.169061994981614,3.3788863417308246,6.5480221312111695,6.402998121058673,3.5381222588659575,6.069782156270995,6.23187520955208
6,12,4.927678927349473,3.789808709691626,7.647316859668101,5.78143500836449,3.0922577285124055,7.2544229278231915,7.708979918312025,3.2787794229698357,7.041780585400091
7,10,6.52558952853748,3.0810407875611396,5.702356327066484,4.46295775448149,4.71590465873672,7.034840158295081,6.168780174339656,6.196581241919974,5.856857284486346
8,14,2.214570507316795,4.8011046781018045,8.979693782111424,6.1149017479998236,4.106352936126083,7.391102913845661,5.664856020659146,3.8845857225976186,7.391762178124493
9,4,8.938577258747834,2.036421113976123,2.2910696768365955,3.2601079363825662,5.811163322516774,4.906179679346677,6.102649155966697,4.563916339504017,5.239185545029361
10,11,6.311875022987647,7.271262593344997,5.048245854601223,5.869233689100625,2.1874003959065837,4.231347481756829,5.008397247967667,6.830176360589731,9.127302369668755
11,4,4.847892849399035,2.4242561626734163,4.565527027305529,6.860574796278815,3.2735190310878517,7.585456724461937,7.973566365925779,5.386206542335415,6.034331324481844
12,6,5.223591864845844,6.295232626677967,9.9437979877945,8.78877133659631,7.301533210344242,6.347817006802895,7.492013975846541,10.998335595567866,7.221771216693293
13,2,5.321169092317785,7.7320255159638585,7.416426053663117,5.058505761446675,4.509008061809712,7.551101168533687,5.394519231491936,2.8088117277400886,3.459696969197335
14,0,6.106166188897962,7.9079752777077505,4.472103735490776,7.474395521612571,5.4380414735984415,7.364479792688511,4.052711645315901,4.7121759902398415,3.471332572113348
15,0,4.501134995604081,3.068534905574974,4.341841385622844,8.281055799174139,6.67128158013451,3.5058850098497514,5.8921213583610195,4.216130687119409,3.8854654320930364
16,0,5.4500543321150765,4.0066966228779375,4.210366656654569,4.87059507213217,6.7578244962974985,3.3065245420434617,6.135859110892194,3.363576318286727,3.2790271511288775
17,1,2.970522102173337,4.131263830037112,4.5717818273417326,6.8632498601791205,3.0401196118571017,6.125756762825552,7.516583722956952,7.228249515929756,5.721440907897655
18,0,4.380846819339426,4.366390633366108,8.092605127605545,5.2537624821268,3.0917286960078507,11.53796638609915,5.4466780256295175,4.531754799216893,5.022812742643724
19,0,8.977070235153015,4.001268503024004,3.483569795626183,3.2415517032195296,6.885476364260798,9.787022378595218,3.612238536612481,7.187448653979562,3.196276223847343
20,0,4.1752571635414,2.1111211582563185,3.101921130358966,7.337674985595604,4.024853713083126,5.442566838322007,7.701785595751721,5.812433137101499,2.293543219147705
