T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,7.3138001292316455,3.235791708010261,3.8353376780881696,6.120897244948631,5.345032331721964,6.2640196653793945,5.251791443260991,6.219760996727621,3.0196037155224493
2,8,3.689891827210193,5.4976541159498105,5.265136417126109,8.347655285896277,5.541101363513164,6.3568336360612525,6.923692538780098,4.268794521361537,8.264400352930974
3,6,5.904968790522977,6.332656119549654,9.600437733882027,5.512070939703829,5.069877344231523,7.443830130372373,4.848818050437703,5.384386086101532,2.308892420516929
4,3,6.043373130368592,7.467443525596013,4.41811786313569,6.943282413028452,7.167636126128534,3.051914350605296,3.5842391269422986,6.84192961023758,8.254266704981509
5,7,9.555533798425234,6.762713234305108,6.501253249037588,4.194812450580513,7.893647158559058,6.213835081790116,3.8558232429971433,4.544026618010886,4.812370045855241
6,8,4.939145393125904,3.827478807879226,7.493981092179635,3.4113649492307916,4.487831784536766,7.442128644758457,8.542410453284429,3.219022908944752,3.016648477193312
7,7,5.616028538670472,6.898002566682616,3.1580677611408294,5.438539473920113,7.331110822503861,7.175621186339556,6.206323525451551,6.237820665350936,6.431960094059429
8,4,6.374690182278943,4.741330646357888,7.020768453354128,6.14079918330971,9.804092044174636,8.45017602415673,5.368711694282867,3.327335964030435,4.41371975955397
9,5,9.8709005138315,6.390661497448817,7.015495499598848,9.958284456840666,4.504973181680355,3.0309991016050075,2.306702096291918,6.237179794069624,5.368077168719314
10,3,6.836128788233722,3.3317321990392124,2.8606442891520687,5.7906118511683236,4.468562088716912,2.2193399738805426,4.056431614948754,8.244568751257392,6.456946606367753
11,1,7.931862588187636,5.076704136936949,4.618781750650089,7.544093577957126,7.673427060056595,5.166391032982633,3.8926774026379976,7.8431401250738375,6.587331271234034
12,5,7.574125832156304,7.915862597647029,4.129232836585266,3.703015657980465,5.193381844563007,6.0147585362339315,4.4666298057704745,4.8160050002537265,5.086088871600342
13,4,7.466919999771632,4.312602175805068,9.781559568421299,7.0913012216422375,4.404291082554998,7.0394516639636455,6.9370251380334125,5.493046036516219,6.224461874741251
14,3,4.132493789540101,7.535326203553866,8.28297647843877,4.417981409295621,3.996133245982996,4.289570064168727,2.79169308148338,10.402189959255086,6.666777507716157
15,0,2.644466925643144,5.099606428053211,3.0807737610358465,7.08182815843084,4.4323038047580585,4.4544082753206915,3.0313144916539243,5.651673615954514,4.7132781138731925
16,0,6.117922967077613,3.457781093825914,4.183663755900012,5.969664111332257,7.082692729270311,2.2252737470150428,4.430625881804944,6.173836472293845,9.516726071113744
17,1,5.581689113868587,5.532258939119035,5.872311184320961,3.6166737403061378,4.279559696174973,5.741992921422174,3.248689264022219,8.852077009725063,3.001734217713146
18,0,4.826892727930109,6.78706093184318,6.128157324767522,3.878078651306936,4.185983496294508,4.435253402213449,5.481217255794718,9.159089735187585,5.585332673103126
19,0,5.0002977146260355,3.7466787395467716,4.245958875931339,2.915857635317831,5.15657802919494,7.007446658541233,6.5647311075163985,6.030455599364452,2.154134848651408
20,2,4.019736675988157,5.770197898030772,6.185971134181152,4.930386420884664,4.50720610438584,2.1705468614525074,5.8834447205015445,6.765049709167183,7.122535989122106
