T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,3,5.8805236031570445,3.333993469187848,3.1091336904141254,8.173408732687308,2.497646533132239,3.782933694702044,6.523022276599161,4.471180612551108,4.314309322189268,7.575742304731414
2,15,3.2388849993342723,6.653488347721258,6.072035957934446,8.836883547775393,4.13883260778427,5.037961670143449,8.37721058472673,7.767748803626637,5.728049593301559,4.713526504380014
3,10,7.12642739633974,7.9808794302928705,3.8764159670801916,3.887692267005169,7.2700032938366554,7.46172546533886,6.168277965545565,4.682447924535246,5.2982758042262095,2.7767433025457207
4,19,2.2529388382913016,4.833867326967549,6.082231531137786,9.576925635935435,9.814075071902119,6.432195716009099,8.754265268609561,9.122905612965095,3.6578501328005237,2.861926834777731
5,6,8.122710696967157,8.692335873841037,2.327165717275731,3.168138449275933,3.040735669059993,6.460023989182858,5.701901418740004,5.943371542438415,6.143603069008371,7.232785426958502
6,9,2.0357894288437244,7.064399482673306,2.253420105438485,8.37510683785402,8.350260490879968,7.643100881415005,4.984542633433159,5.407096571172674,5.437582378009251,4.434413331136954
7,10,3.6766187684233618,8.190127739839197,4.3752281324436915,5.15305089368365,8.02466534238589,3.0921772807340413,7.011318782025363,8.256561410179234,8.103307269517304,7.491585380851367
8,9,9.983418372759104,2.836240536306711,6.111429422674157,10.154027803324796,7.139994923058459,6.499340003497234,5.458251182375951,8.628555541585156,4.049814858734529,3.596441364404158
9,6,2.1161360557090263,5.741110295934005,6.129436736434229,7.577815877718524,8.136618274120513,7.673233439657291,6.402554142629643,8.387141336908016,7.793133770740713,3.4677958321613014
10,4,5.851787820313631,2.563336489894515,3.976815968273957,4.241832479327426,5.677041103284061,5.464086038894244,5.5254386748175595,5.294442441657484,6.386203835518409,3.2293696668431178
11,1,5.019804852192503,8.669045696429508,4.40619598648868,6.695344088337719,6.426182649859311,3.2922907850282663,5.733514016769435,6.775931511223176,6.4319099558555095,5.056703093527825
12,0,8.63322602164071,2.485710662969383,8.043069870473293,6.389746087406543,5.886525363746756,6.9499435853663485,7.117941688684246,7.187399056621589,5.310343135816995,2.593494276637028
13,1,5.1549219963474675,6.421704918257134,5.160440719558934,5.5096858375955,7.418472278912149,5.8014609976266325,5.396986053890452,8.940461558042307,7.514240196836951,10.007859128526855
14,1,3.2541561774539502,2.514171750195845,4.43205809040867,5.339007723096273,3.1051425950259084,5.1390854284848295,2.342155516861709,4.444822013428696,3.9718075506035153,7.346330939498057
15,0,3.465099746174552,4.63930420528765,4.803631337806248,4.299908510566189,5.592939691031875,3.338616704797409,5.041384194681097,2.4827184566025835,8.099057709500624,2.8949048925711534
16,0,4.462839930283334,3.612478098627716,6.139384141171322,2.281910018685979,8.511223331359854,4.519681492106265,5.471203150097405,6.140131647004428,3.9390054325447883,7.744050316131341
17,0,7.0600596224357774,3.83407652117271,5.0714091158699475,3.318674656668228,4.076608452095371,7.4130366428450145,3.120540908178347,6.823960116678094,4.5033446095166925,2.8988249942369815
18,0,6.3308844022446165,4.365820799709691,5.58809366037014,7.099485327797793,2.2618639026266725,4.659954633374372,3.50373630295729,6.027292496610814,4.402807801413293,5.551035874636685
19,0,6.2999404562210195,3.3709336212726058,5.827344901916801,4.41685208914655,9.324677640030892,6.310360434022393,3.4416705001059418,3.3055807239797095,6.0119828409899965,9.628790241683056
20,0,4.558850176987012,5.1365524028514145,8.701387409608698,6.738050127393966,4.3779540496675775,2.215384934393615,8.044682154701528,3.288217413900634,6.310327874311903,2.8296642697249865
