T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,5,5.357482997635765,6.508181623684191,7.470610531529799,5.108070445329997,4.1324552844336155,6.8534013945801195,11.020520723498006,4.2342997252332095
2,5,4.121594457712294,7.684151396006543,5.566818173239655,5.728744041309176,2.1757551929354824,4.913865946829531,3.396882058425594,4.56637070487569
3,9,7.01031019880838,8.041003266354648,7.1858624546367125,6.51824905560808,4.493826116091294,3.8225010716373795,7.871225023866345,7.202560067123476
4,4,5.060386795386721,7.513794273650833,6.155394915553084,2.000322863011278,2.0045845660880732,5.461374446248077,5.152140951983346,3.0144490127101378
5,3,7.42864932227967,6.990448009492886,6.599339835797436,6.028487960722061,7.03983872200412,5.328845897065445,4.392263763777646,8.038263102429394
6,4,5.1765755374386115,2.1387378200987404,2.1142979883393243,2.000238439823059,7.2518057986052735,5.017057344826931,6.50371466023681,2.5525166021613193
7,3,4.3131993619688185,5.974212046253619,7.583892733984793,7.226883278992063,8.272390167855807,5.402905736967587,5.0782721201315395,7.6475131749746295
8,1,5.627313626690634,3.205179100627195,7.742552251123616,6.149354660002639,3.362930783003286,5.196790008305811,4.279532861441867,5.150128201938527
9,3,3.125027826001947,5.893714342955418,7.545079962763342,10.21792705051355,6.351516494944525,3.3730311281961676,2.93400206620146,4.989574254613925
10,0,8.307994320693089,4.264752296038605,3.2084887711059955,5.068922057940555,3.103267002394233,6.039030636759396,5.4808096458412265,2.77627472102459
11,1,7.344132644987189,5.026359914311903,4.284054266711614,5.319297813851422,7.680450722274169,6.347149722894678,3.616654543253274,6.438879216152411
12,3,4.416098263853126,2.427900610548627,6.638333895104147,9.09524300244529,6.914648272026735,3.989034283896335,8.381748501639013,5.153684142887271
13,4,3.1067342773179725,4.230801718689773,2.7689539214143397,3.1880351234579556,2.9743214273669283,7.543879323520722,8.073903713661908,5.026828154305245
14,2,6.304539537447622,6.316884697404388,3.848882230387153,7.464849092830442,4.296305395911347,4.489123551656708,4.334755880545731,6.848429615012341
15,3,4.8367093468349704,2.0498417972932454,6.78522579853858,7.974510832819833,6.477210623556351,5.881131206694048,7.704574876481543,4.06062482721781
16,1,2.38043949948258,2.6238822765984766,3.915519470307377,5.111771372592314,5.013469919238706,4.397033010847588,2.753335265234528,6.451184590824651
17,3,5.143636408461707,7.340602404421897,2.3431134034734704,6.555023661879116,4.403746283601498,7.112686813982691,11.179059563661387,6.585290688899699
18,0,8.330049299505937,6.272495664392257,4.274717107662756,4.88203608641446,7.3542604024991665,4.357810773050412,3.229638356341682,7.7985158966206996
19,1,6.281070691504588,2.260365524545424,7.461967467510523,5.234401489395898,2.0262974568238867,8.926336507863201,3.3249384059838785,3.487402581023959
20,0,5.378459142121493,3.1472827408905846,4.517142634628088,4.782212250488906,7.288972633043857,6.04648529140733,5.0084779660534124,5.413688572212132
