T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,5,14.29300389572397,2.874518073527807,9.171999847667312,5.043870431318615,9.000671461804393,4.510290669191192,7.420321932664427,10.56261673844198,5.851598446347673
2,6,6.474679902330568,4.78138078566244,3.030933884764236,6.712666402731205,5.876473124408584,8.349183727018463,3.5290233141854186,2.158443816606272,7.337733897250944
3,3,2.0060446691657714,5.538281597456398,6.111482771695375,7.215602307628256,4.679054525599314,2.397275614434466,5.085409013426867,6.6649619400273865,2.03431252048252
4,5,6.514407895822458,5.025381491938641,8.462994884149436,4.66428292200595,5.048599634325273,7.147101951840774,3.202908980838425,5.885072776024515,2.8051706379517074
5,2,5.159160876399854,7.331551324809858,4.1128902715690145,7.335385458881687,5.165899027371842,4.658568762068907,8.46498949476243,3.8422379732430496,3.84446129301798
6,3,7.085993763974354,9.569784841925546,4.395718993969298,4.9387205556915275,3.3359101768793122,3.9153846103306003,7.414636183161383,4.734464653445568,8.708309028974377
7,2,5.381782536961399,7.927115082188561,3.352081143801703,4.590339273164222,7.544212001532706,9.481276930104563,3.3168464873291,7.809226390358857,6.035140396439221
8,1,7.01477008025276,6.081634680710471,9.677311297905803,3.8243256069023426,5.091736428354968,2.069475580280392,5.539604257141685,4.098499549213156,6.690851225732878
9,2,4.238810820485895,6.967643155989764,6.9662538907266605,7.656438775321089,6.121007194847326,7.102159375284595,4.330063292263162,4.274074481819113,7.62394607813709
10,3,5.728244971021892,7.469456182517068,5.042598508751407,4.0144984363883935,3.1055427101060165,8.039532081313572,6.500264108840898,8.394394020788642,6.838851024488309
11,2,7.096280026756192,2.24434360208056,7.352249942404364,4.456709531067677,6.066299886428123,5.176234915390501,2.908486300472225,8.126375335785102,7.702641984625249
12,2,4.276806502459655,10.644296780563725,7.6363658177320115,6.842403031868419,3.035042551711687,2.9589880574704153,4.591239525674469,4.345796337426924,3.2890521003136692
13,4,4.330099972919005,5.2988151059872735,4.702464948296509,6.2314856557708875,5.934171006687922,6.022455870762191,4.05468171069411,3.0925302490182136,5.036274223646305
14,0,6.018856375114835,6.839660607993803,5.703244946079421,6.318833981041768,7.671949171091575,4.052604122984172,4.021137801526415,3.8686619669803486,2.2440531639872163
15,0,7.773603888259513,9.736448702841248,5.013124454480355,7.053508671119241,6.19713458831024,4.099386036456785,7.411825595394853,3.2344933568864036,5.655591707634859
16,2,3.3058056014745554,3.4663510510613,6.204047695159083,5.547880614556515,8.166623652165486,6.101937682950504,4.842261923686495,2.1462186044825056,5.972098660505467
17,4,5.497962889285275,5.3928339492634425,2.6392350819618207,5.401754107191143,8.230865223364452,6.682492941232939,7.616862184751751,7.539718142687877,3.1265699169660497
18,2,8.277371770325853,6.786303776758426,7.4883985482028645,6.690441003790227,11.199300137234982,3.004489524056759,4.152724826067013,6.6168145637546,2.7777002949830902
19,0,2.5313629565787776,6.662086330082028,6.2165371014388615,6.830304179237783,7.725415999171682,6.417782139975397,6.216592389822634,4.242427593136307,8.513875340102317
20,2,6.708217823688923,2.8554122757165428,7.489616325589494,2.5589436204097735,8.6711713032534,2.0789007111025453,8.01846689949636,8.193226890410173,7.044491890579753
